unitid,line,section,"lstudy","xefrac01",efrace01,"xefrac02",efrace02,"xefrac03",efrace03,"xefrac04",efrace04,"xefrac05",efrace05,"xefrac06",efrace06,"xefrac07",efrace07,"xefrac08",efrace08,"xefrac09",efrace09,"xefrac10",efrace10,"xefrac11",efrace11,"xefrac12",efrace12,"xefrac13",efrace13,"xefrac14",efrace14,"xefrac15",efrace15,"xefrac16",efrace16
218061,17,2,"1","G",0,"G",4,"G",19,"G",68,"G",0,"G",2,"G",0,"G",1,"G",0,"G",1,"G",84,"G",109,"G",5,"G",5,"G",108,"G",190
218061,22,2,"1","R",0,"R",4,"R",19,"R",68,"R",0,"R",2,"R",0,"R",2,"R",0,"R",1,"R",86,"R",112,"R",5,"R",5,"G",110,"G",194
218061,25,2,"3","R",3,"R",3,"R",29,"R",166,"R",1,"R",1,"R",0,"R",2,"R",1,"R",2,"R",93,"R",425,"R",0,"R",0,"G",127,"G",599
218061,28,2,"4","G",3,"G",7,"G",48,"G",234,"G",1,"G",3,"G",0,"G",4,"G",1,"G",3,"G",179,"G",537,"G",5,"G",5,"G",237,"G",793
215275,8,1,"1","R",1,"R",0,"R",15,"R",16,"R",3,"R",3,"R",11,"R",14,"R",3,"R",2,"R",565,"R",706,"R",0,"R",0,"G",598,"G",741
215275,14,1,"4","G",1,"G",0,"G",15,"G",16,"G",3,"G",3,"G",11,"G",14,"G",3,"G",2,"G",565,"G",706,"G",0,"G",0,"G",598,"G",741
215275,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",7,"R",8,"R",0,"R",0,"G",8,"G",8
215275,17,2,"1","G",0,"G",0,"G",2,"G",4,"G",0,"G",0,"G",1,"G",1,"G",1,"G",2,"G",98,"G",123,"G",0,"G",0,"G",102,"G",130
215275,22,2,"1","R",0,"R",0,"R",2,"R",4,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",105,"R",131,"R",0,"R",0,"G",110,"G",138
215275,28,2,"4","G",0,"G",0,"G",2,"G",4,"G",0,"G",0,"G",2,"G",1,"G",1,"G",2,"G",105,"G",131,"G",0,"G",0,"G",110,"G",138
215275,29,3,"4","G",1,"G",0,"G",17,"G",20,"G",3,"G",3,"G",13,"G",15,"G",4,"G",4,"G",670,"G",837,"G",0,"G",0,"G",708,"G",879
215284,1,1,"1","R",0,"R",0,"R",0,"R",7,"R",0,"R",0,"R",4,"R",2,"R",2,"R",2,"R",324,"R",373,"R",0,"R",0,"G",330,"G",384
215284,3,1,"1","G",1,"G",0,"G",12,"G",11,"G",1,"G",2,"G",5,"G",10,"G",6,"G",2,"G",923,"G",1043,"G",0,"G",0,"G",948,"G",1068
215284,8,1,"1","R",1,"R",0,"R",12,"R",18,"R",1,"R",2,"R",9,"R",12,"R",8,"R",4,"R",1247,"R",1416,"R",0,"R",0,"G",1278,"G",1452
215284,14,1,"4","G",1,"G",0,"G",12,"G",18,"G",1,"G",2,"G",9,"G",12,"G",8,"G",4,"G",1247,"G",1416,"G",0,"G",0,"G",1278,"G",1452
215284,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",9,"R",12,"R",0,"R",0,"G",10,"G",12
215284,17,2,"1","G",0,"G",0,"G",2,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",3,"G",85,"G",188,"G",0,"G",0,"G",87,"G",192
215284,22,2,"1","R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3,"R",94,"R",200,"R",0,"R",0,"G",97,"G",204
215284,28,2,"4","G",0,"G",0,"G",2,"G",1,"G",0,"G",0,"G",1,"G",0,"G",0,"G",3,"G",94,"G",200,"G",0,"G",0,"G",97,"G",204
215284,29,3,"4","G",1,"G",0,"G",14,"G",19,"G",1,"G",2,"G",10,"G",12,"G",8,"G",7,"G",1341,"G",1616,"G",0,"G",0,"G",1375,"G",1656
215293,1,1,"1","R",15,"R",5,"R",97,"R",175,"R",2,"R",0,"R",63,"R",69,"R",17,"R",15,"R",1187,"R",1337,"R",0,"R",0,"G",1381,"G",1601
215293,3,1,"1","G",72,"G",47,"G",422,"G",589,"G",11,"G",15,"G",253,"G",238,"G",72,"G",75,"G",4945,"G",5208,"G",0,"G",0,"G",5775,"G",6172
215293,8,1,"1","R",87,"R",52,"R",519,"R",764,"R",13,"R",15,"R",316,"R",307,"R",89,"R",90,"R",6132,"R",6545,"R",0,"R",0,"G",7156,"G",7773
215293,9,1,"2","R",33,"R",15,"R",38,"R",61,"R",3,"R",2,"R",106,"R",100,"R",33,"R",21,"R",762,"R",662,"R",0,"R",0,"G",975,"G",861
215293,11,1,"3","R",753,"R",493,"R",84,"R",148,"R",1,"R",2,"R",52,"R",78,"R",34,"R",26,"R",1012,"R",1389,"R",0,"R",0,"G",1936,"G",2136
215293,14,1,"4","G",873,"G",560,"G",641,"G",973,"G",17,"G",19,"G",474,"G",485,"G",156,"G",137,"G",7906,"G",8596,"G",0,"G",0,"G",10067,"G",10770
215293,15,2,"1","R",1,"R",0,"R",4,"R",10,"R",0,"R",0,"R",1,"R",2,"R",1,"R",0,"R",12,"R",25,"R",0,"R",0,"G",19,"G",37
215293,17,2,"1","G",17,"G",11,"G",89,"G",175,"G",1,"G",6,"G",37,"G",38,"G",15,"G",21,"G",928,"G",1101,"G",0,"G",0,"G",1087,"G",1352
215293,22,2,"1","R",18,"R",11,"R",93,"R",185,"R",1,"R",6,"R",38,"R",40,"R",16,"R",21,"R",940,"R",1126,"R",0,"R",0,"G",1106,"G",1389
215293,23,2,"2","R",1,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"G",5,"G",6
215293,25,2,"3","R",90,"R",78,"R",48,"R",100,"R",4,"R",3,"R",44,"R",71,"R",14,"R",11,"R",1061,"R",1462,"R",0,"R",0,"G",1261,"G",1725
215293,28,2,"4","G",109,"G",91,"G",142,"G",286,"G",5,"G",9,"G",82,"G",112,"G",30,"G",32,"G",2004,"G",2590,"G",0,"G",0,"G",2372,"G",3120
215293,29,3,"4","G",982,"G",651,"G",783,"G",1259,"G",22,"G",28,"G",556,"G",597,"G",186,"G",169,"G",9910,"G",11186,"G",0,"G",0,"G",12439,"G",13890
215309,1,1,"1","R",0,"R",0,"R",17,"R",14,"R",0,"R",1,"R",5,"R",2,"R",2,"R",0,"R",91,"R",97,"R",0,"R",0,"G",115,"G",114
215309,3,1,"1","G",0,"G",0,"G",11,"G",22,"G",0,"G",2,"G",0,"G",0,"G",0,"G",2,"G",47,"G",67,"G",0,"G",0,"G",58,"G",93
215309,8,1,"1","R",0,"R",0,"R",28,"R",36,"R",0,"R",3,"R",5,"R",2,"R",2,"R",2,"R",138,"R",164,"R",0,"R",0,"G",173,"G",207
215309,14,1,"4","G",0,"G",0,"G",28,"G",36,"G",0,"G",3,"G",5,"G",2,"G",2,"G",2,"G",138,"G",164,"G",0,"G",0,"G",173,"G",207
215309,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",7,"R",0,"R",0,"G",2,"G",8
215309,17,2,"1","G",0,"G",0,"G",3,"G",2,"G",0,"G",0,"G",0,"G",0,"G",0,"G",2,"G",36,"G",76,"G",0,"G",0,"G",39,"G",80
215309,22,2,"1","Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",1,"R",1,"R",0,"R",2,"R",37,"R",83,"Z",0,"Z",0,"G",41,"G",88
215309,28,2,"4","G",0,"G",0,"G",3,"G",2,"G",0,"G",0,"G",1,"G",1,"G",0,"G",2,"G",37,"G",83,"G",0,"G",0,"G",41,"G",88
215309,29,3,"4","G",0,"G",0,"G",31,"G",38,"G",0,"G",3,"G",6,"G",3,"G",2,"G",4,"G",175,"G",247,"G",0,"G",0,"G",214,"G",295
215336,1,1,"1","R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0,"G",0,"G",26
215336,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215336,8,1,"1","R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0,"G",0,"G",26
215336,14,1,"4","G",0,"G",0,"G",0,"G",2,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",24,"G",0,"G",0,"G",0,"G",26
215336,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0,"G",0,"G",5
215336,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215336,22,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0,"G",0,"G",5
215336,28,2,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",5,"G",0,"G",0,"G",0,"G",5
215336,29,3,"4","G",0,"G",0,"G",0,"G",2,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",29,"G",0,"G",0,"G",0,"G",31
215345,1,1,"1","Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40,"Z",0,"Z",0,"G",1,"G",42
215345,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215345,8,1,"1","Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40,"Z",0,"Z",0,"G",1,"G",42
215345,14,1,"4","G",0,"G",0,"G",0,"G",2,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",40,"G",0,"G",0,"G",1,"G",42
215345,15,2,"1","Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"G",1,"G",9
215345,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215345,22,2,"1","Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"G",1,"G",9
215345,28,2,"4","G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",9,"G",0,"G",0,"G",1,"G",9
215345,29,3,"4","G",0,"G",0,"G",1,"G",2,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",49,"G",0,"G",0,"G",2,"G",51
215354,1,1,"1","Z",0,"Z",0,"R",11,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",20,"Z",0,"Z",0,"G",16,"G",28
215354,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215354,8,1,"1","Z",0,"Z",0,"R",11,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",20,"Z",0,"Z",0,"G",16,"G",28
215354,14,1,"4","G",0,"G",0,"G",11,"G",8,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",5,"G",20,"G",0,"G",0,"G",16,"G",28
215354,15,2,"1","Z",0,"Z",0,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",14,"Z",0,"Z",0,"G",2,"G",21
215354,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215354,22,2,"1","Z",0,"Z",0,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",14,"Z",0,"Z",0,"G",2,"G",21
215354,28,2,"4","G",0,"G",0,"G",2,"G",7,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",14,"G",0,"G",0,"G",2,"G",21
215354,29,3,"4","G",0,"G",0,"G",13,"G",15,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",5,"G",34,"G",0,"G",0,"G",18,"G",49
215381,1,1,"1","R",11,"R",0,"R",11,"R",1,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",234,"R",6,"R",18,"R",0,"G",276,"G",7
215381,3,1,"1","G",0,"G",0,"G",1,"G",1,"G",0,"G",0,"G",0,"G",0,"G",2,"G",0,"G",121,"G",1,"G",1,"G",0,"G",125,"G",2
215381,8,1,"1","R",11,"R",0,"R",12,"R",2,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",355,"R",7,"R",19,"R",0,"G",401,"G",9
215381,14,1,"4","G",11,"G",0,"G",12,"G",2,"G",0,"G",0,"G",2,"G",0,"G",2,"G",0,"G",355,"G",7,"G",19,"G",0,"G",401,"G",9
215381,15,2,"1","R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",2,"R",0,"R",0,"G",18,"G",5
215381,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",7,"G",1,"G",0,"G",0,"G",7,"G",1
215381,22,2,"1","R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23,"R",3,"R",0,"R",0,"G",25,"G",6
215381,28,2,"4","G",0,"G",0,"G",2,"G",3,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",23,"G",3,"G",0,"G",0,"G",25,"G",6
215381,29,3,"4","G",11,"G",0,"G",14,"G",5,"G",0,"G",0,"G",2,"G",0,"G",2,"G",0,"G",378,"G",10,"G",19,"G",0,"G",426,"G",15
215390,1,1,"1","Z",0,"Z",0,"R",5,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",43,"R",26,"Z",0,"Z",0,"G",48,"G",29
215390,3,1,"1","G",0,"G",0,"G",1,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",17,"G",15,"G",0,"G",0,"G",18,"G",16
215390,8,1,"1","Z",0,"Z",0,"R",6,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",41,"Z",0,"Z",0,"G",66,"G",45
215390,14,1,"4","G",0,"G",0,"G",6,"G",4,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",60,"G",41,"G",0,"G",0,"G",66,"G",45
215390,15,2,"1","Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"G",3,"G",1
215390,17,2,"1","G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",2,"G",0,"G",0,"G",2,"G",2
215390,22,2,"1","Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"G",5,"G",3
215390,28,2,"4","G",0,"G",0,"G",4,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",3,"G",0,"G",0,"G",5,"G",3
215390,29,3,"4","G",0,"G",0,"G",10,"G",4,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",61,"G",44,"G",0,"G",0,"G",71,"G",48
215415,1,1,"1","R",0,"R",0,"R",10,"R",6,"R",4,"R",0,"R",2,"R",1,"R",1,"R",3,"R",310,"R",157,"R",364,"R",172,"G",691,"G",339
215415,3,1,"1","G",0,"G",0,"G",30,"G",24,"G",1,"G",0,"G",3,"G",1,"G",3,"G",2,"G",534,"G",175,"G",37,"G",21,"G",608,"G",223
215415,8,1,"1","R",0,"R",0,"R",40,"R",30,"R",5,"R",0,"R",5,"R",2,"R",4,"R",5,"R",844,"R",332,"R",401,"R",193,"G",1299,"G",562
215415,14,1,"4","G",0,"G",0,"G",40,"G",30,"G",5,"G",0,"G",5,"G",2,"G",4,"G",5,"G",844,"G",332,"G",401,"G",193,"G",1299,"G",562
215415,29,3,"4","G",0,"G",0,"G",40,"G",30,"G",5,"G",0,"G",5,"G",2,"G",4,"G",5,"G",844,"G",332,"G",401,"G",193,"G",1299,"G",562
215424,9,1,"2","R",1,"Z",0,"R",11,"R",9,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",49,"R",38,"Z",0,"Z",0,"G",61,"G",48
215424,11,1,"3","R",13,"R",3,"R",10,"R",4,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",86,"R",22,"Z",0,"Z",0,"G",111,"G",30
215424,14,1,"4","G",14,"G",3,"G",21,"G",13,"G",0,"G",0,"G",2,"G",2,"G",0,"G",0,"G",135,"G",60,"G",0,"G",0,"G",172,"G",78
215424,23,2,"2","Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",23,"Z",0,"Z",0,"G",31,"G",26
215424,25,2,"3","Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",13,"R",11,"Z",0,"Z",0,"G",14,"G",12
215424,28,2,"4","G",0,"G",0,"G",3,"G",3,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",42,"G",34,"G",0,"G",0,"G",45,"G",38
215424,29,3,"4","G",14,"G",3,"G",24,"G",16,"G",0,"G",0,"G",2,"G",3,"G",0,"G",0,"G",177,"G",94,"G",0,"G",0,"G",217,"G",116
215433,1,1,"1","R",0,"R",0,"R",4,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",27,"R",0,"R",0,"G",4,"G",72
215433,3,1,"1","G",0,"G",0,"G",18,"G",90,"G",0,"G",0,"G",1,"G",7,"G",1,"G",4,"G",18,"G",63,"G",0,"G",0,"G",38,"G",164
215433,8,1,"1","R",0,"R",0,"R",22,"R",131,"R",0,"R",0,"R",1,"R",7,"R",1,"R",8,"R",18,"R",90,"R",0,"R",0,"G",42,"G",236
215433,14,1,"4","G",0,"G",0,"G",22,"G",131,"G",0,"G",0,"G",1,"G",7,"G",1,"G",8,"G",18,"G",90,"G",0,"G",0,"G",42,"G",236
215433,29,3,"4","G",0,"G",0,"G",22,"G",131,"G",0,"G",0,"G",1,"G",7,"G",1,"G",8,"G",18,"G",90,"G",0,"G",0,"G",42,"G",236
215442,1,1,"1","R",4,"R",6,"R",8,"R",16,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",95,"R",181,"R",8,"R",11,"G",116,"G",221
215442,3,1,"1","G",18,"G",15,"G",60,"G",135,"G",0,"G",3,"G",1,"G",3,"G",9,"G",14,"G",400,"G",594,"G",12,"G",21,"G",500,"G",785
215442,8,1,"1","R",22,"R",21,"R",68,"R",151,"R",0,"R",3,"R",1,"R",7,"R",10,"R",17,"R",495,"R",775,"R",20,"R",32,"G",616,"G",1006
215442,11,1,"3","R",3,"R",9,"R",9,"R",14,"R",0,"R",0,"R",1,"R",1,"R",1,"R",3,"R",62,"R",55,"R",0,"R",5,"G",76,"G",87
215442,14,1,"4","G",25,"G",30,"G",77,"G",165,"G",0,"G",3,"G",2,"G",8,"G",11,"G",20,"G",557,"G",830,"G",20,"G",37,"G",692,"G",1093
215442,15,2,"1","R",0,"R",3,"R",2,"R",9,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",25,"R",16,"R",7,"R",4,"G",35,"G",33
215442,17,2,"1","G",6,"G",4,"G",24,"G",79,"G",2,"G",0,"G",3,"G",0,"G",3,"G",3,"G",424,"G",255,"G",23,"G",15,"G",485,"G",356
215442,22,2,"1","R",6,"R",7,"R",26,"R",88,"R",2,"R",0,"R",4,"R",0,"R",3,"R",4,"R",449,"R",271,"R",30,"R",19,"G",520,"G",389
215442,25,2,"3","R",2,"R",1,"R",4,"R",14,"R",0,"R",0,"R",1,"R",1,"R",1,"R",0,"R",43,"R",52,"R",1,"R",2,"G",52,"G",70
215442,28,2,"4","G",8,"G",8,"G",30,"G",102,"G",2,"G",0,"G",5,"G",1,"G",4,"G",4,"G",492,"G",323,"G",31,"G",21,"G",572,"G",459
215442,29,3,"4","G",33,"G",38,"G",107,"G",267,"G",2,"G",3,"G",7,"G",9,"G",15,"G",24,"G",1049,"G",1153,"G",51,"G",58,"G",1264,"G",1552
215479,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",6,"G",61,"G",0,"G",0,"G",6,"G",61
215479,8,1,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",61,"R",0,"R",0,"G",6,"G",61
215479,14,1,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",6,"G",61,"G",0,"G",0,"G",6,"G",61
215479,29,3,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",6,"G",61,"G",0,"G",0,"G",6,"G",61
215488,1,1,"1","P",0,"P",0,"P",3,"P",32,"P",0,"P",0,"P",0,"P",1,"P",0,"P",0,"P",0,"P",5,"P",0,"P",0,"G",3,"G",38
215488,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",1
215488,8,1,"1","P",0,"P",0,"P",3,"P",32,"P",0,"P",0,"P",0,"P",1,"P",0,"P",0,"P",0,"P",6,"P",0,"P",0,"G",3,"G",39
215488,14,1,"4","G",0,"G",0,"G",3,"G",32,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",6,"G",0,"G",0,"G",3,"G",39
215488,29,3,"4","G",0,"G",0,"G",3,"G",32,"G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",6,"G",0,"G",0,"G",3,"G",39
215530,1,1,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0,"G",0,"G",26
215530,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215530,8,1,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0,"G",0,"G",26
215530,14,1,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",26,"G",0,"G",0,"G",0,"G",26
215530,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",9,"R",0,"R",0,"G",1,"G",9
215530,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215530,22,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",9,"R",0,"R",0,"G",1,"G",9
215530,28,2,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",9,"G",0,"G",0,"G",1,"G",9
215530,29,3,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",1,"G",35,"G",0,"G",0,"G",1,"G",35
215567,1,1,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0,"G",0,"G",14
215567,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215567,8,1,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0,"G",0,"G",14
215567,14,1,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",14,"G",0,"G",0,"G",0,"G",14
215567,15,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"G",0,"G",2
215567,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215567,22,2,"1","R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"G",0,"G",2
215567,28,2,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",2,"G",0,"G",0,"G",0,"G",2
215567,29,3,"4","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",16,"G",0,"G",0,"G",0,"G",16
215576,1,1,"1","Z",0,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",26,"Z",0,"R",0,"G",2,"G",32
215576,3,1,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215576,8,1,"1","Z",0,"Z",0,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",26,"Z",0,"R",0,"G",2,"G",32
215576,14,1,"4","G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",0,"G",1,"G",1,"G",5,"G",0,"G",26,"G",0,"G",0,"G",2,"G",32
215576,15,2,"1","Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",5,"R",1,"R",6,"Z",0,"Z",0,"G",1,"G",13
215576,17,2,"1","G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0,"G",0
215576,22,2,"1","Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",5,"R",1,"R",6,"Z",0,"Z",0,"G",1,"G",13
215576,28,2,"4","G",0,"G",0,"G",0,"G",1,"G",0,"G",0,"G",0,"G",1,"G",0,"G",5,"G",1,"G",6,"G",0,"G",0,"G",1,"G",13
215576,29,3,"4","G",0,"G",0,"G",1,"G",1,"G",0,"G",0,"G",0,"G",2,"G",1,"G",10,"G",1,"G",32,"G",0,"G",0,"G",3,"G",45
215585,1,1,"1","R",0,"R",0,"R",23,"R",16,"R",1,"R",1,"R",4,"R",1,"R",8,"R",23,"R",122,"R",176,"R",4,"R",5,"G",162,"G",222
