unitid,"xcdactua",cdactua,"xcnactua",cnactua,"xcdactga",cdactga
413680,"A",,"R",750000,"A",
413723,"R",7018,"A",,"A",
413778,"P",25573,"P",0,"P",0
413802,"R",20025,"R",308240,"R",0
413820,"A",,"R",63000,"A",
413839,"R",14340,"A",,"A",
413848,"R",27173,"A",,"A",
413857,"R",15288,"A",,"A",
413866,"R",13351,"A",,"A",
413875,"R",13099,"A",,"A",
413884,"R",13141,"A",,"A",
413909,"R",411,"A",,"A",
413918,"R",924,"A",,"A",
413945,"R",0,"R",103500,"R",0
413972,"A",,"R",208500,"A",
414027,"R",20369,"R",0,"R",0
414036,"R",32043,"R",0,"R",0
414054,"R",0,"R",1500,"R",0
414063,"A",,"R",32400,"A",
414124,"Z",0,"R",158984,"A",
414160,"R",41127,"A",,"A",
414452,"A",,"R",117225,"A",
414461,"R",96432,"A",,"A",
414489,"A",,"R",134246,"A",
414531,"R",10980,"A",,"A",
414540,"Z",0,"R",126950,"A",
414559,"A",,"R",88900,"A",
414568,"R",21096,"A",,"A",
414586,"R",17329,"A",,"A",
414595,"R",0,"R",0,"R",20061
414708,"R",58000,"A",,"R",24500
414823,"R",90242,"A",,"A",
414832,"R",10450,"A",,"A",
414841,"R",16876,"A",,"A",
414850,"R",26605,"A",,"A",
414878,"R",2536,"R",0,"R",0
414911,"R",32400,"R",0,"R",0
414939,"A",,"R",204714,"A",
414966,"A",,"A",,"R",2621
415011,"R",14257,"A",,"A",
415039,"A",,"R",41117,"A",
415048,"A",,"R",229500,"A",
415057,"A",,"R",84864,"A",
415376,"Z",0,"R",420000,"A",
415729,"A",,"R",23820,"A",
415774,"Z",0,"R",0,"A",
415987,"A",,"R",289230,"A",
416458,"R",12381,"R",293360,"A",
416670,"R",0,"R",1500,"R",0
416801,"R",2196,"A",,"Z",0
416962,"R",16950,"Z",0,"R",17552
416971,"R",0,"R",69949,"R",0
416980,"R",0,"R",114183,"R",0
417062,"P",0,"P",120932,"P",0
417105,"Z",0,"R",375874,"A",
417114,"K",0,"K",742500,"K",0
417123,"A",,"R",39360,"A",
417132,"A",,"R",95072,"A",
417318,"R",36,"A",,"A",
417327,"R",3956,"R",15824,"A",
417345,"R",0,"R",0,"R",17520
417381,"A",,"R",81252,"A",
417406,"A",,"R",51950,"A",
417415,"R",0,"R",17280,"R",0
417433,"K",0,"K",89672,"K",0
417442,"R",0,"R",79430,"R",0
417497,"A",,"R",144000,"A",
417503,"R",0,"R",192355,"R",0
417549,"R",5324,"R",88548,"A",
417567,"R",0,"R",176250,"R",0
417576,"A",,"R",136500,"A",
417619,"R",0,"R",69940,"R",0
417628,"R",0,"R",42304,"R",0
417637,"R",0,"R",122006,"R",0
417646,"R",0,"R",38600,"R",0
417655,"Z",0,"R",42300,"A",
417664,"A",,"R",8160,"A",
417673,"R",0,"R",77925,"R",0
417682,"R",0,"R",31728,"R",0
417691,"Z",0,"R",525,"A",
417716,"Z",0,"R",145440,"A",
417725,"A",,"R",53196,"A",
417734,"R",2345,"R",0,"R",0
417743,"A",,"R",3132,"A",
417752,"R",2539,"A",,"A",
417789,"R",0,"R",1500,"R",0
417798,"R",0,"R",107250,"R",0
417822,"R",8374,"R",4602,"R",0
417831,"R",0,"R",100800,"R",0
417840,"A",,"R",92400,"A",
417868,"R",0,"R",28800,"R",0
417886,"R",1146,"R",54300,"A",
417901,"A",,"R",12240,"Z",0
417910,"R",0,"R",219780,"R",0
417947,"Z",0,"R",54240,"A",
417974,"Z",0,"R",44824,"A",
417983,"Z",0,"R",46538,"A",
417992,"Z",0,"R",33858,"R",0
418001,"Z",0,"R",79800,"A",
418010,"Z",0,"R",44400,"A",
418029,"Z",0,"R",152400,"A",
418038,"R",0,"R",55550,"R",0
418056,"Z",0,"R",109800,"A",
418065,"Z",0,"R",133221,"A",
418074,"Z",0,"R",33991,"A",
418083,"R",0,"R",43430,"R",0
418126,"R",6595,"A",,"R",1699
418162,"R",0,"R",582920,"R",0
418171,"R",0,"R",20700,"R",0
418199,"Z",0,"R",51748,"A",
418205,"R",0,"R",76406,"R",0
418223,"Z",0,"R",80625,"R",0
418250,"A",,"R",216000,"A",
418269,"R",756,"A",,"A",
418278,"R",0,"R",42354,"R",0
418287,"A",,"R",149156,"A",
418296,"A",,"R",203700,"R",0
418302,"R",0,"R",264600,"R",0
418320,"R",0,"R",153204,"R",0
418339,"R",0,"R",148500,"R",0
418348,"A",,"R",56699,"A",
418357,"A",,"R",58800,"A",
418384,"A",,"R",63000,"A",
418393,"Z",0,"R",600624,"A",
418409,"Z",0,"R",161700,"A",
418418,"R",0,"R",63658,"R",0
418427,"A",,"R",87774,"A",
418445,"R",0,"R",44352,"R",0
418463,"A",,"R",4160,"Z",0
418481,"R",0,"R",41661,"R",0
418506,"R",0,"R",63902,"R",0
418515,"Z",0,"R",104118,"A",
418524,"Z",0,"R",40565,"A",
418533,"Z",0,"R",157286,"A",
418542,"R",0,"R",86940,"R",0
418588,"Z",0,"R",34963,"A",
418603,"Z",0,"R",94500,"A",
418612,"Z",0,"R",40040,"A",
418658,"Z",0,"R",43680,"A",
418700,"R",0,"R",668000,"R",0
418719,"A",,"R",81900,"A",
418737,"A",,"R",216236,"A",
418755,"R",0,"R",114000,"R",0
418764,"R",0,"R",46800,"R",0
418773,"A",,"R",553000,"A",
418782,"R",8568,"A",,"A",
418791,"P",0,"P",64396,"P",0
418870,"R",10585,"A",,"A",
418889,"R",192,"R",77126,"R",0
418898,"R",0,"R",54400,"R",0
418904,"P",0,"P",30966,"P",0
418913,"A",,"R",45175,"A",
418940,"R",0,"R",20587,"R",0
418968,"A",,"R",14100,"A",
418977,"A",,"R",39850,"A",
419004,"Z",0,"R",1784,"A",
419022,"R",23650,"R",0,"A",
419031,"Z",0,"R",33000,"A",
419095,"A",,"R",47300,"A",
419101,"A",,"R",117652,"A",
419147,"A",,"R",33000,"A",
419156,"R",0,"R",277800,"R",0
419183,"A",,"R",166535,"A",
419217,"R",0,"R",77706,"R",0
419226,"Z",0,"R",247462,"A",
419235,"A",,"R",118800,"A",
419244,"R",0,"R",59913,"R",0
419253,"R",7524,"A",,"A",
419262,"R",0,"R",1536,"A",
419271,"R",0,"R",81000,"R",0
419280,"Z",0,"R",49500,"A",
419305,"R",894,"R",40200,"A",
419314,"R",0,"R",30000,"R",0
419332,"Z",0,"R",10800,"A",
419341,"A",,"R",117800,"A",
419350,"A",,"R",135900,"A",
419378,"R",11280,"Z",0,"A",
419411,"R",650,"R",133900,"R",0
419439,"R",0,"R",82400,"R",0
419457,"A",,"A",,"R",8894
419466,"K",0,"K",78135,"K",0
419484,"R",0,"R",45000,"R",0
419509,"R",39574,"Z",0,"R",11370
419572,"R",3356,"A",,"A",
419633,"R",0,"R",67542,"R",0
419660,"A",,"R",1187500,"A",
419688,"R",0,"R",116760,"R",0
419703,"R",14664,"A",,"A",
419712,"R",5688,"A",,"A",
419721,"R",8712,"A",,"A",
420006,"R",37392,"R",545000,"R",1216
420024,"A",,"R",137861,"A",
420042,"R",8458,"Z",0,"R",5286
420103,"A",,"R",357048,"A",
420130,"A",,"R",196800,"A",
420194,"R",0,"R",87800,"R",0
420200,"A",,"R",134466,"A",
420255,"Z",0,"R",148744,"A",
420307,"R",86545,"A",,"A",
420316,"R",25370,"A",,"A",
420325,"R",2820,"A",,"R",180
420343,"Z",0,"R",1125180,"A",
420352,"R",493,"A",,"A",
420398,"R",102606,"R",2038000,"A",
420404,"R",27966,"A",,"A",
420431,"R",25365,"R",0,"R",0
420440,"R",14060,"A",,"A",
420459,"R",0,"R",83425,"R",0
420468,"R",7280,"R",314290,"R",0
420495,"R",10527,"R",509100,"R",0
420501,"R",0,"R",182176,"R",0
420529,"A",,"A",,"R",0
420538,"R",25174,"R",0,"R",0
420556,"R",23495,"A",,"A",
420574,"R",36613,"A",,"R",4739
420583,"R",768,"R",64960,"A",
420608,"A",,"R",221630,"A",
420723,"R",6062,"R",39759,"A",
420796,"Z",0,"R",88134,"A",
420857,"A",,"R",131464,"A",
420866,"R",6,"A",,"R",4815
420945,"R",0,"R",38526,"R",0
420981,"Z",0,"R",186525,"A",
421009,"R",17204,"Z",0,"R",9866
421018,"R",24621,"Z",0,"R",16047
421513,"R",7200,"Z",0,"A",
421540,"A",,"R",159600,"A",
421559,"A",,"R",145950,"A",
421586,"R",0,"R",106250,"R",0
421601,"R",28800,"R",39600,"R",0
421610,"R",0,"R",106000,"R",0
421647,"R",0,"R",152878,"R",0
421665,"A",,"R",16110,"A",
421708,"R",10620,"R",158400,"R",0
421717,"Z",0,"R",23400,"A",
421771,"R",0,"R",71220,"R",0
421805,"A",,"R",132000,"A",
421832,"R",11385,"R",0,"R",0
421841,"R",0,"R",91212,"R",0
421878,"R",8065,"A",,"A",
421896,"R",0,"R",134400,"R",0
421902,"A",,"R",90200,"A",
421920,"R",1965,"R",0,"R",0
421939,"R",745,"A",,"A",
421975,"A",,"R",1560,"Z",0
422020,"R",540,"Z",0,"R",0
422039,"R",0,"R",242872,"R",0
422118,"R",0,"R",178786,"R",0
422543,"A",,"R",21250,"A",
422695,"R",0,"R",377500,"R",0
423120,"R",15660,"R",0,"R",0
423397,"Z",0,"R",178129,"A",
423412,"R",0,"R",28514,"R",0
423582,"R",0,"R",44928,"R",0
423643,"R",6540,"A",,"R",65200
423652,"R",10091,"R",128792,"A",
423661,"R",0,"R",70280,"R",0
423670,"R",14043,"A",,"A",
423980,"R",0,"R",1336875,"R",0
424424,"A",,"R",158400,"A",
424664,"A",,"A",,"R",0
425250,"Z",0,"R",74076,"A",
425296,"R",1950,"A",,"R",432
425393,"R",0,"R",38040,"R",0
425889,"R",3976,"R",102240,"R",0
425986,"Z",0,"R",146385,"A",
426271,"R",48,"Z",0,"A",
426314,"R",137665,"A",,"R",41046
427308,"Z",0,"R",208495,"A",
427335,"R",82200,"R",30,"R",0
427663,"R",20961,"A",,"A",
427894,"A",,"R",53578,"A",
427919,"A",,"R",109763,"A",
427973,"R",8880,"R",177600,"R",0
427982,"A",,"R",130300,"A",
427991,"Z",0,"R",517066,"A",
428000,"R",9192,"R",0,"R",0
428019,"Z",0,"R",108675,"A",
428037,"A",,"R",13184,"A",
428055,"R",1452,"R",54750,"A",
428073,"R",0,"R",40500,"R",0
428091,"R",3979,"R",79580,"R",0
428107,"A",,"A",,"R",5040
428125,"A",,"R",165223,"A",
428134,"R",3000,"R",0,"R",0
428143,"Z",0,"R",191700,"A",
428170,"Z",0,"R",379546,"A",
428259,"R",6881,"R",0,"R",0
428268,"R",381,"Z",0,"R",4368
428286,"R",15510,"A",,"A",
428295,"A",,"R",46920,"A",
428329,"R",6407,"R",104000,"R",0
428347,"Z",0,"R",55872,"A",
428392,"R",22913,"R",285090,"R",0
428444,"R",58504,"A",,"A",
429003,"A",,"R",226800,"A",
429012,"A",,"R",126856,"A",
429021,"Z",0,"R",110303,"A",
429076,"Z",0,"A",,"R",2272
429085,"A",,"A",,"R",4712
429094,"A",,"A",,"R",7920
429100,"R",0,"R",97960,"R",0
429128,"R",5814,"R",0,"A",
429216,"R",14278,"R",0,"A",
429599,"R",15691,"A",,"A",
430050,"R",39572,"R",423360,"R",0
430087,"R",6030,"A",,"R",3204
430096,"A",,"R",185787,"A",
430102,"R",2859,"R",0,"R",0
430148,"R",20396,"A",,"A",
430157,"R",12350,"R",0,"R",0
430166,"R",9300,"R",0,"R",0
430175,"Z",0,"R",523044,"A",
430218,"Z",0,"R",62709,"A",
430227,"Z",0,"R",40289,"A",
430245,"A",,"R",330300,"A",
430254,"R",0,"R",132949,"R",0
430263,"R",19800,"A",,"A",
430342,"A",,"R",74811,"A",
430351,"R",13170,"A",,"A",
430360,"R",26467,"A",,"A",
430379,"R",25971,"A",,"A",
430388,"R",23544,"A",,"A",
430403,"K",0,"K",96675,"K",0
430421,"R",14684,"R",201061,"R",0
430485,"R",8654,"R",0,"R",0
430500,"Z",0,"R",1044,"A",
430564,"R",0,"R",25920,"R",0
430573,"R",0,"R",0,"R",1240
430582,"R",165,"R",205875,"R",0
430591,"A",,"R",2900,"R",2900
430616,"Z",0,"R",155875,"A",
430643,"R",0,"R",13672,"R",0
430704,"R",0,"R",0,"R",881
430722,"A",,"R",31248,"A",
430768,"R",0,"R",46800,"R",0
430795,"Z",0,"R",177020,"A",
430810,"R",2200,"A",,"A",
430847,"A",,"R",47348,"A",
430883,"R",0,"R",24000,"R",0
430908,"A",,"R",36624,"A",
430917,"Z",0,"R",316800,"A",
430935,"Z",0,"R",141000,"A",
430953,"A",,"R",110340,"A",
430962,"R",0,"R",75420,"R",0
430971,"R",0,"R",91500,"R",0
430980,"A",,"R",173520,"A",
430999,"R",0,"R",30419,"R",0
431017,"A",,"R",128625,"A",
431035,"R",0,"R",720,"R",0
431044,"Z",0,"R",59094,"A",
431071,"A",,"R",157298,"A",
431099,"R",0,"R",32600,"R",0
431105,"R",0,"R",55000,"R",0
431114,"R",0,"R",0,"R",315
431123,"Z",0,"R",799200,"A",
431141,"R",27510,"R",550194,"R",0
431169,"Z",0,"R",187272,"A",
431178,"R",0,"R",359040,"R",0
431196,"R",0,"R",44400,"R",0
431248,"R",1236,"A",,"R",0
431266,"Z",0,"R",75751,"A",
431275,"Z",0,"R",69300,"A",
431284,"Z",0,"R",130545,"A",
431309,"R",23220,"A",,"A",
431558,"R",0,"R",247569,"R",0
431594,"A",,"R",1722,"Z",0
431600,"R",525,"R",32165,"A",
431637,"P",0,"P",51883,"P",0
431664,"A",,"R",364500,"A",
431691,"Z",0,"R",51045,"A",
431716,"Z",0,"R",241070,"A",
431743,"A",,"A",,"R",1350
431770,"R",0,"R",50280,"R",0
431804,"R",650,"R",2800,"R",0
431822,"A",,"R",6300,"Z",0
431831,"R",0,"R",53850,"R",0
431859,"Z",0,"R",46008,"A",
431877,"Z",0,"R",35640,"A",
431886,"Z",0,"R",436480,"A",
431929,"R",11448,"R",213762,"A",
431956,"R",2219,"R",0,"R",0
431965,"R",0,"R",129000,"A",
431974,"Z",0,"R",113814,"A",
431983,"R",3570,"A",,"A",
432074,"R",0,"R",78225,"R",0
432083,"A",,"R",58307,"A",
432108,"R",82485,"A",,"A",
432117,"P",0,"P",27456,"P",0
432199,"R",83018,"A",,"A",
432214,"A",,"A",,"R",2236
432223,"R",17267,"Z",0,"R",6304
432232,"R",15883,"Z",0,"R",7334
432241,"R",19652,"Z",0,"R",4160
432269,"A",,"R",50679,"A",
432278,"R",0,"R",97664,"R",0
432296,"A",,"R",295920,"A",
432302,"A",,"R",213840,"A",
432311,"A",,"R",298800,"A",
432357,"R",0,"R",0,"R",792
432384,"R",37344,"R",466800,"A",
432436,"R",0,"R",249144,"R",0
432481,"P",13334,"P",0,"P",0
432524,"R",5461,"A",,"A",
432533,"R",23599,"A",,"A",
433004,"R",0,"R",58275,"R",0
433013,"A",,"R",5543,"A",
433022,"R",28752,"A",,"A",
433040,"R",0,"R",43524,"R",0
433068,"R",0,"R",374400,"R",0
433086,"A",,"R",122000,"A",
433101,"R",6156,"Z",0,"A",
433138,"Z",0,"R",105246,"A",
433156,"A",,"A",,"R",36
433165,"Z",0,"R",8000,"A",
433174,"R",7062,"R",43180,"R",0
433217,"A",,"A",,"R",216
433299,"Z",0,"R",49840,"A",
433305,"K",0,"K",0,"K",1038
433387,"R",995,"Z",0,"R",1103
433420,"A",,"R",60411,"A",
433536,"R",9022,"R",139910,"A",
433563,"R",16140,"R",0,"R",0
433660,"R",81951,"A",,"R",12320
433688,"R",3510,"R",0,"R",0
433970,"A",,"R",176940,"A",
434016,"R",1727,"A",,"A",
434025,"R",236,"R",28946,"R",0
434034,"K",19343,"K",0,"K",0
434052,"R",28092,"A",,"A",
434061,"R",8881,"R",0,"R",0
434113,"R",2700,"Z",0,"R",0
434122,"Z",0,"R",29460,"A",
434140,"Z",0,"R",336282,"A",
434159,"A",,"R",154080,"A",
434274,"A",,"R",90150,"A",
434283,"A",,"R",19500,"A",
434292,"R",0,"R",15300,"R",0
434308,"R",0,"R",342955,"R",0
434317,"R",0,"R",112,"R",0
434326,"R",73500,"R",70080,"A",
434344,"A",,"R",1000,"A",
434353,"A",,"R",51920,"A",
434362,"R",0,"R",23400,"R",0
434371,"A",,"R",80094,"A",
434380,"A",,"R",10000,"A",
434399,"A",,"R",5732,"A",
434405,"A",,"R",64800,"A",
434414,"R",1331,"R",0,"A",
434423,"R",0,"R",336660,"R",0
434432,"Z",0,"R",67520,"A",
434441,"A",,"A",,"R",2767
434469,"A",,"R",223302,"A",
434496,"R",0,"R",35748,"R",0
434502,"R",0,"R",88500,"R",0
434520,"A",,"R",189620,"A",
434539,"R",5120,"R",0,"R",0
434548,"R",22800,"A",,"A",
434557,"R",11805,"A",,"A",
434566,"R",9059,"A",,"A",
434575,"R",14504,"A",,"A",
434584,"R",3285,"R",0,"R",0
434672,"R",315021,"A",,"A",
434690,"R",14900,"R",0,"R",0
434751,"R",1098,"A",,"R",0
434812,"R",19260,"R",385200,"R",0
434821,"R",0,"R",67800,"R",0
434830,"R",262,"R",283920,"R",0
434849,"R",18420,"R",552600,"R",0
434900,"R",37260,"A",,"A",
434937,"R",1888,"A",,"Z",0
434946,"R",11008,"Z",0,"R",7515
434955,"R",9980,"Z",0,"R",6703
434964,"R",13755,"Z",0,"R",8373
434973,"R",16816,"Z",0,"R",4597
434982,"R",4812,"Z",0,"R",2243
434991,"R",5810,"Z",0,"R",3667
435116,"Z",0,"R",157309,"A",
436003,"R",0,"R",70800,"R",0
436012,"R",0,"R",218400,"R",0
436021,"R",0,"R",0,"R",567
436030,"K",0,"K",13472,"K",0
436067,"R",0,"R",74700,"R",0
436076,"A",,"R",25200,"A",
436094,"R",84,"A",,"R",5861
436100,"R",0,"R",2000,"R",0
436182,"R",23004,"R",51680,"A",
436191,"R",61044,"A",,"A",
436225,"A",,"R",1710103,"A",
436261,"A",,"A",,"R",7015
436270,"R",10317,"R",200376,"R",0
436289,"R",0,"R",40500,"R",0
436304,"R",8371,"A",,"A",
436438,"R",498,"A",,"R",4142
436465,"R",23796,"A",,"A",
436474,"R",34980,"R",0,"R",0
436483,"R",10557,"A",,"R",0
436517,"R",0,"R",21414,"R",0
436526,"R",0,"R",112530,"R",0
436553,"R",13167,"A",,"A",
436562,"R",9016,"A",,"A",
436571,"Z",0,"R",67500,"A",
436599,"R",1600,"R",0,"R",0
436605,"K",0,"K",52265,"K",0
436614,"R",1595,"A",,"R",158
436632,"A",,"R",36888,"A",
436641,"A",,"R",7803,"A",
436650,"R",0,"R",152100,"R",0
436702,"Z",0,"R",508380,"A",
436748,"Z",0,"R",24000,"A",
436757,"R",4950,"Z",0,"A",
436775,"R",0,"R",153000,"R",0
436784,"R",0,"R",313200,"R",0
436793,"Z",0,"R",97500,"A",
436809,"R",0,"R",12000,"R",0
436818,"R",45539,"A",,"R",323
436827,"R",14875,"A",,"R",109
436836,"R",26240,"A",,"R",553
436854,"A",,"R",44567,"A",
437042,"R",24321,"A",,"A",
437051,"R",24461,"A",,"A",
437060,"R",15780,"R",313740,"R",0
437079,"R",27913,"Z",0,"A",
437088,"A",,"R",42000,"A",
437103,"R",83084,"R",0,"R",0
437112,"R",0,"R",22912,"R",0
437149,"R",0,"R",85786,"R",0
437219,"R",20003,"A",,"A",
437237,"R",0,"R",32460,"R",0
437246,"R",15074,"A",,"A",
437255,"Z",0,"R",135450,"A",
437316,"R",10979,"A",,"A",
437325,"R",10641,"A",,"A",
437431,"R",4925,"R",1000,"A",
437501,"R",0,"R",73185,"R",0
437510,"R",12632,"R",0,"R",1032
437529,"A",,"R",174000,"A",
437538,"A",,"R",58320,"A",
437556,"Z",0,"R",76610,"A",
437565,"A",,"R",87835,"A",
437574,"A",,"R",72000,"A",
437583,"R",0,"R",28571,"R",0
437592,"Z",0,"R",37200,"A",
437608,"A",,"R",63000,"A",
437644,"Z",0,"R",59897,"A",
437653,"R",2690,"A",,"A",
437662,"R",12096,"Z",0,"A",
437671,"R",1443,"A",,"A",
437705,"Z",0,"R",8675,"A",
437723,"R",0,"R",86555,"R",0
437732,"Z",0,"R",108562,"A",
437750,"R",0,"R",3825,"R",0
437769,"R",14810,"A",,"A",
437778,"A",,"R",223512,"A",
437848,"R",44666,"R",528041,"R",0
437857,"Z",0,"R",113178,"A",
437866,"R",577,"R",0,"R",0
437884,"R",5433,"Z",0,"A",
437893,"P",0,"P",1441,"P",0
437927,"P",0,"P",1776720,"P",0
437936,"P",0,"P",926640,"P",0
437945,"R",0,"R",81420,"R",0
438027,"R",13285,"R",0,"R",3766
438036,"Z",0,"R",76400,"A",
438133,"A",,"R",251100,"A",
438151,"R",1366,"R",10755884,"R",0
438179,"R",7050,"R",230112,"R",0
438188,"R",0,"R",485280,"R",0
438197,"R",43129,"R",975343,"A",
438212,"R",0,"R",230601,"R",0
438221,"R",0,"R",243928,"R",0
438249,"R",601,"R",0,"R",0
438258,"R",12630,"Z",0,"A",
438267,"R",0,"R",93800,"R",0
438276,"R",0,"R",517642,"R",0
438285,"A",,"R",545490,"A",
438294,"A",,"R",105900,"A",
438337,"R",0,"R",303600,"R",0
438382,"R",8364,"Z",0,"R",5382
438416,"R",4326,"Z",0,"R",2411
438452,"R",4844,"R",96890,"R",0
438498,"R",54360,"R",0,"R",1665
438504,"R",0,"R",325890,"R",0
438586,"R",30480,"R",0,"R",6183
438601,"R",100,"Z",0,"R",200
438610,"R",12763,"Z",0,"R",6256
438629,"R",4357,"Z",0,"R",2210
438638,"R",0,"R",441260,"R",0
438647,"Z",0,"R",36342,"A",
438656,"A",,"R",632520,"A",
438674,"A",,"R",123308,"A",
438708,"R",1801,"R",0,"R",0
438735,"R",0,"R",249375,"R",0
438805,"A",,"R",162614,"A",
438850,"A",,"R",163440,"A",
438869,"R",15036,"A",,"A",
438878,"Z",0,"R",95845,"A",
438887,"A",,"R",280920,"A",
438902,"R",8954,"A",,"R",288
438966,"R",12362,"A",,"A",
438975,"R",0,"R",480600,"R",0
438984,"A",,"R",141600,"A",
439020,"A",,"A",,"R",5190
439039,"Z",0,"R",115200,"A",
439048,"R",29635,"A",,"A",
439057,"A",,"A",,"R",3029
439127,"R",0,"R",269442,"R",0
439136,"R",11532,"A",,"A",
439145,"R",79972,"R",0,"R",0
439163,"R",31778,"A",,"R",5336
439190,"R",63770,"R",0,"R",0
439279,"R",2229,"Z",0,"R",1300
439288,"R",31031,"A",,"A",
439297,"R",7746,"Z",0,"R",3839
439303,"Z",0,"R",151200,"A",
439312,"Z",0,"R",148800,"A",
439321,"R",6681,"R",0,"R",0
439330,"A",,"A",,"R",1228
439367,"A",,"R",163440,"A",
439394,"A",,"A",,"R",5616
439400,"R",0,"R",40348,"R",0
439419,"Z",0,"R",13500,"A",
439437,"A",,"R",101640,"A",
439446,"Z",0,"A",,"R",2412
439455,"R",6210,"R",95360,"R",0
439473,"R",0,"R",239700,"R",0
439482,"R",0,"R",49800,"R",0
439491,"R",0,"R",42600,"R",0
439507,"Z",0,"R",26600,"A",
439516,"Z",0,"R",224914,"A",
439525,"R",0,"R",76800,"R",0
439534,"Z",0,"R",115748,"A",
439543,"R",0,"R",27692,"R",0
439561,"R",0,"R",34500,"R",0
439570,"A",,"R",102050,"A",
439589,"R",0,"R",64188,"R",0
439598,"A",,"R",56580,"A",
439604,"A",,"R",42300,"A",
439613,"R",3193,"A",,"R",0
439622,"R",0,"R",49920,"R",0
439659,"R",0,"R",45900,"R",0
439668,"R",0,"R",87600,"R",0
439686,"A",,"R",200417,"A",
439695,"R",0,"R",34664,"R",0
439701,"R",5968,"A",,"R",4501
439710,"R",0,"R",37125,"R",0
439729,"R",0,"R",73750,"R",0
439738,"R",877,"A",,"A",
439747,"R",0,"R",203600,"R",0
439756,"A",,"R",46065,"A",
439765,"R",5962,"A",,"A",
439774,"R",0,"R",77000,"R",0
439783,"Z",0,"R",605000,"A",
439792,"A",,"R",68514,"A",
439817,"A",,"A",,"R",1140
439826,"A",,"R",603750,"A",
439835,"R",34752,"R",0,"R",0
439844,"A",,"R",100098,"A",
439862,"R",2562,"R",0,"R",0
439880,"R",176,"R",5280,"R",0
439914,"R",0,"R",0,"R",135
439932,"R",0,"R",116800,"R",0
439969,"P",1611,"P",55340,"P",0
439978,"A",,"R",33000,"A",
439987,"A",,"R",66190,"A",
439996,"R",0,"R",77980,"R",0
440004,"A",,"A",,"R",2016
440022,"Z",0,"R",212226,"A",
440031,"R",0,"A",,"R",1889
440059,"A",,"R",507200,"A",
440068,"R",10881,"R",72540,"R",0
440077,"R",7520,"Z",0,"A",
440086,"R",11778,"R",250910,"R",0
440101,"A",,"R",55098,"A",
440110,"R",14088,"R",481100,"R",0
440129,"R",0,"R",556430,"R",0
440147,"R",6473,"A",,"Z",0
440156,"A",,"R",72280,"A",
440165,"R",5500,"A",,"A",
440174,"R",3800,"R",19650,"R",0
440217,"Z",0,"R",37671,"A",
440226,"R",0,"R",51000,"R",0
440235,"R",0,"R",49044,"R",0
440244,"R",50342,"A",,"A",
440253,"R",3990,"A",,"R",10020
440262,"A",,"R",54450,"A",
440271,"R",17920,"R",276480,"A",
440299,"R",12220,"A",,"A",
440305,"R",39196,"A",,"R",0
440323,"R",0,"R",367366,"R",0
440332,"A",,"R",336583,"A",
440341,"R",28972,"R",0,"R",0
440369,"R",0,"R",462120,"R",0
440378,"A",,"R",62968,"A",
440387,"R",936,"A",,"A",
440402,"R",19985,"A",,"A",
440411,"R",0,"R",0,"R",1166
440420,"R",1438,"Z",0,"R",676
440439,"R",5874,"Z",0,"R",4707
440448,"R",11775,"Z",0,"R",7124
440457,"R",7078,"Z",0,"R",2014
440466,"R",1980,"Z",0,"R",633
440484,"R",18010,"R",0,"R",0
440536,"R",6611,"A",,"R",4316
440545,"R",20506,"A",,"R",904
440590,"R",13083,"A",,"R",1900
440615,"R",10352,"R",0,"R",0
440624,"R",2504,"R",0,"R",0
440642,"R",2052,"A",,"A",
440651,"R",0,"R",338070,"R",0
440679,"A",,"R",63000,"A",
440721,"A",,"R",77290,"A",
440730,"R",0,"R",130744,"R",0
440749,"R",9497,"A",,"R",0
440758,"R",8897,"A",,"R",0
440767,"R",4624,"A",,"R",0
440776,"R",120960,"R",126840,"A",
440800,"R",1032,"R",0,"R",0
440819,"R",1188,"R",0,"R",0
440828,"R",5494,"A",,"R",309
440837,"Z",0,"R",59904,"A",
440846,"R",14528,"R",290560,"R",0
440855,"R",15913,"R",244402,"R",0
440864,"R",13284,"R",265690,"R",0
440873,"R",11304,"A",,"A",
440882,"R",24312,"R",0,"R",0
440891,"R",10272,"A",,"A",
440907,"R",1067,"R",22350,"R",0
440925,"R",14784,"A",,"A",
440943,"Z",0,"R",19595,"A",
440952,"R",0,"R",105300,"R",0
440961,"R",11047,"A",,"A",
440970,"R",35614,"R",0,"R",0
440998,"R",3667,"A",,"A",
441016,"R",11628,"R",232560,"R",0
441025,"R",16482,"R",0,"R",0
441052,"R",0,"R",407004,"R",0
441061,"R",22374,"R",154584,"A",
441070,"R",690,"R",0,"R",0
441089,"R",2791,"R",58500,"R",0
441104,"A",,"A",,"R",1021
441122,"A",,"R",227766,"A",
441131,"A",,"A",,"R",2419
441186,"R",13549,"A",,"R",4372
441195,"R",6566,"R",0,"R",0
441201,"Z",0,"R",30331,"A",
441210,"A",,"R",92595,"A",
441229,"Z",0,"R",128240,"A",
441238,"R",0,"R",0,"R",506
441247,"R",0,"R",303000,"R",0
441256,"A",,"R",28600,"A",
441265,"R",2722,"R",44076,"R",0
441274,"A",,"R",43200,"A",
441308,"A",,"A",,"R",1319
441362,"Z",0,"R",19510,"A",
441399,"A",,"R",26306,"A",
441405,"A",,"R",36600,"A",
441414,"R",0,"R",855311,"R",0
441423,"R",3176,"R",17500,"A",
