UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
439783,"R",2364,"A",,"R",2670,"G",79,"G",111,"G",79,"G",111,"A",,2
439792,"R",15540,"A",,"A",,"G",518,"A",,"G",518,"A",,"A",,2
439817,"A",,"A",,"R",2927,"A",,"G",122,"A",,"G",122,"A",,-2
439826,"A",,"R",570345,"A",,"G",634,"A",,"G",634,"A",,"A",,1
439844,"A",,"R",54508,"A",,"G",61,"A",,"G",61,"A",,"A",,1
439862,"R",1798,"A",,"R",25,"G",60,"G",1,"G",60,"G",1,"A",,2
439871,"A",,"N",47887,"A",,"N",53,"A",,"N",53,"A",,"A",,1
439899,"R",1497,"A",,"A",,"G",50,"A",,"R",49,"A",,"A",,2
439905,"A",,"R",55425,"A",,"G",62,"A",,"G",62,"A",,"A",,1
439914,"A",,"A",,"R",2523,"A",,"G",105,"A",,"G",105,"A",,-2
439932,"A",,"R",40500,"A",,"G",45,"A",,"G",45,"A",,"A",,1
439969,"Z",0,"R",32814,"R",6271,"G",36,"G",261,"G",36,"G",261,"A",,1
439978,"A",,"R",145800,"A",,"G",162,"A",,"G",162,"A",,"A",,1
439996,"R",3198,"A",,"A",,"G",107,"A",,"G",107,"A",,"A",,2
440004,"A",,"A",,"R",1032,"A",,"G",43,"A",,"G",43,"A",,-2
440031,"A",,"A",,"R",5349,"A",,"G",223,"A",,"G",223,"A",,-2
440059,"A",,"R",609960,"A",,"G",678,"A",,"G",678,"A",,"A",,1
440077,"A",,"R",83376,"A",,"G",93,"A",,"G",93,"A",,"A",,1
440086,"R",9950,"A",,"A",,"G",332,"A",,"G",332,"A",,"A",,2
440101,"A",,"R",161360,"A",,"G",179,"A",,"G",179,"A",,"A",,1
440110,"R",20070,"A",,"A",,"G",669,"A",,"G",669,"A",,"A",,2
440129,"R",13890,"A",,"A",,"G",463,"A",,"G",463,"A",,"A",,2
440147,"R",24654,"A",,"A",,"G",548,"A",,"G",548,"A",,"A",,2
440165,"R",11974,"A",,"A",,"G",266,"A",,"G",266,"A",,"A",,2
440174,"R",4235,"R",8692,"A",,"G",151,"A",,"G",151,"A",,"A",,3
440217,"A",,"R",26860,"A",,"G",30,"A",,"G",30,"A",,"A",,1
440226,"A",,"R",103386,"A",,"G",115,"A",,"G",115,"A",,"A",,1
440262,"A",,"R",343620,"A",,"G",382,"A",,"G",382,"A",,"A",,1
440271,"R",11362,"R",71250,"A",,"G",458,"A",,"R",485,"A",,"A",,3
440299,"R",37986,"A",,"A",,"G",1266,"A",,"G",1266,"A",,"A",,2
440323,"R",14916,"A",,"A",,"G",497,"A",,"G",497,"A",,"A",,2
440332,"R",15462,"A",,"A",,"G",515,"A",,"G",515,"A",,"A",,2
440341,"R",66745,"A",,"A",,"G",1483,"A",,"G",1483,"A",,"A",,2
440369,"R",26596,"A",,"A",,"G",887,"A",,"G",887,"A",,"A",,2
440378,"R",5170,"A",,"A",,"G",172,"A",,"G",172,"A",,"A",,2
440396,"R",4153,"A",,"R",336,"G",138,"G",14,"G",138,"G",14,"A",,2
440402,"R",47661,"A",,"A",,"G",1589,"A",,"G",1589,"A",,"A",,2
440411,"R",420,"A",,"R",3067,"G",14,"G",128,"G",14,"G",128,"A",,2
440420,"R",5185,"A",,"R",666,"G",173,"G",28,"G",173,"G",28,"A",,2
440439,"R",28824,"A",,"R",3156,"G",961,"G",132,"G",961,"G",132,"A",,2
440448,"R",42259,"A",,"R",4813,"G",1409,"G",201,"G",1409,"G",201,"A",,2
440457,"R",7762,"A",,"R",402,"G",259,"G",17,"G",259,"G",17,"A",,2
440466,"R",8011,"A",,"R",439,"G",267,"G",18,"G",267,"G",18,"A",,2
440484,"R",63486,"A",,"A",,"G",1411,"A",,"G",1411,"A",,"A",,2
440642,"R",18816,"A",,"A",,"G",418,"A",,"G",418,"A",,"A",,2
440651,"R",48624,"A",,"A",,"G",1621,"A",,"G",1621,"A",,"A",,2
440721,"A",,"R",153417,"A",,"G",170,"A",,"R",240,"A",,"A",,1
440730,"A",,"R",613782,"A",,"G",682,"A",,"G",682,"A",,"A",,1
440749,"R",7669,"A",,"A",,"G",170,"A",,"G",170,"A",,"A",,2
440758,"R",11465,"A",,"A",,"G",255,"A",,"G",255,"A",,"A",,2
440767,"R",27360,"A",,"A",,"G",608,"A",,"G",608,"A",,"A",,2
440776,"A",,"R",30600,"A",,"G",34,"A",,"G",34,"A",,"A",,1
440794,"R",8673,"A",,"A",,"G",289,"A",,"G",289,"A",,"A",,2
440800,"R",1248,"A",,"A",,"G",28,"A",,"G",28,"A",,"A",,2
440819,"R",5376,"A",,"A",,"G",119,"A",,"G",119,"A",,"A",,2
440828,"R",15264,"A",,"R",4986,"G",339,"G",139,"G",339,"G",139,"A",,2
440846,"A",,"R",93640,"A",,"G",104,"A",,"G",104,"A",,"A",,1
440855,"A",,"R",212040,"A",,"G",236,"A",,"G",236,"A",,"A",,1
440873,"R",36196,"R",211050,"A",,"G",1441,"A",,"G",1441,"A",,"A",,3
440882,"R",8007,"A",,"A",,"G",267,"A",,"G",267,"A",,"A",,2
440891,"R",10266,"A",,"A",,"G",342,"A",,"G",342,"A",,"A",,2
440907,"R",22773,"A",,"A",,"G",759,"A",,"G",759,"A",,"A",,2
440916,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",758,-2
440925,"R",26152,"A",,"A",,"G",581,"A",,"G",581,"A",,"A",,2
440952,"A",,"R",275272,"A",,"G",306,"A",,"G",306,"A",,"A",,1
440989,"A",,"R",661066,"A",,"G",735,"A",,"G",735,"A",,"A",,1
441016,"R",23422,"A",,"A",,"G",781,"A",,"G",781,"A",,"A",,2
441025,"R",29108,"R",76720,"A",,"G",732,"A",,"G",732,"A",,"A",,3
441052,"A",,"R",1266732,"A",,"G",1407,"A",,"G",1407,"A",,"A",,1
441070,"R",2384,"A",,"A",,"G",79,"A",,"G",79,"A",,"A",,2
441089,"R",78062,"A",,"A",,"G",2602,"A",,"G",2602,"A",,"A",,2
441104,"A",,"A",,"R",6228,"A",,"G",260,"A",,"G",260,"A",,-2
441131,"A",,"A",,"R",5303,"A",,"G",221,"A",,"G",221,"A",,-2
441168,"A",,"R",118800,"A",,"G",132,"A",,"G",132,"A",,"A",,1
441186,"R",13022,"A",,"R",1666,"G",434,"G",69,"G",434,"G",69,"A",,2
441195,"A",,"R",49364,"A",,"G",55,"A",,"G",55,"A",,"A",,1
441201,"R",6750,"R",9420,"A",,"G",160,"A",,"G",160,"A",,"A",,3
441210,"A",,"R",340846,"A",,"G",379,"A",,"G",379,"A",,"A",,1
441229,"R",39444,"A",,"A",,"G",877,"A",,"G",877,"A",,"A",,2
441238,"A",,"A",,"R",2380,"A",,"G",99,"A",,"R",85,"A",,-2
441256,"A",,"R",131106,"A",,"G",146,"A",,"G",146,"A",,"A",,1
441274,"A",,"R",179232,"A",,"G",199,"A",,"G",199,"A",,"A",,1
441308,"A",,"A",,"R",40663,"A",,"G",1694,"A",,"G",1694,"A",,-2
441317,"A",,"R",48064,"A",,"G",53,"A",,"G",53,"A",,"A",,1
441335,"A",,"R",50960,"A",,"G",57,"A",,"G",57,"A",,"A",,1
441353,"A",,"R",17280,"A",,"G",19,"A",,"R",16,"A",,"A",,1
441362,"R",12358,"A",,"A",,"G",412,"A",,"G",412,"A",,"A",,2
441371,"R",10449,"A",,"A",,"G",348,"A",,"G",348,"A",,"A",,2
441380,"A",,"R",131063,"A",,"G",146,"A",,"G",146,"A",,"A",,1
441405,"A",,"R",122400,"A",,"G",136,"A",,"G",136,"A",,"A",,1
441414,"A",,"R",243423,"A",,"G",270,"A",,"G",270,"A",,"A",,1
441423,"R",9220,"R",10920,"A",,"G",319,"A",,"G",319,"A",,"A",,3
441432,"A",,"R",296511,"A",,"G",329,"A",,"G",329,"A",,"A",,1
441441,"R",13500,"A",,"A",,"G",450,"A",,"G",450,"A",,"A",,2
441478,"R",3930,"A",,"R",4455,"G",131,"G",186,"G",131,"G",186,"A",,2
441487,"R",6919,"A",,"A",,"G",231,"A",,"G",231,"A",,"A",,2
441496,"A",,"R",205920,"A",,"G",229,"A",,"G",229,"A",,"A",,1
441502,"R",22157,"R",174290,"A",,"G",686,"A",,"G",686,"A",,"A",,3
441511,"R",12052,"A",,"R",2214,"G",402,"G",92,"G",402,"G",92,"A",,2
441548,"A",,"R",89231,"A",,"G",99,"A",,"G",99,"A",,"A",,1
441575,"A",,"R",768163,"A",,"G",854,"A",,"G",854,"A",,"A",,1
441593,"A",,"R",46920,"A",,"G",52,"A",,"G",52,"A",,"A",,1
441609,"R",3570,"A",,"A",,"G",119,"A",,"G",119,"A",,"A",,2
441618,"A",,"R",26778,"A",,"G",30,"A",,"G",30,"A",,"A",,1
441627,"A",,"R",20700,"A",,"G",23,"A",,"G",23,"A",,"A",,1
441636,"R",11050,"R",5750,"A",,"G",252,"A",,"G",252,"A",,"A",,3
441645,"A",,"R",162163,"A",,"G",180,"A",,"G",180,"A",,"A",,1
441663,"R",13317,"A",,"A",,"G",444,"A",,"G",444,"A",,"A",,2
441672,"A",,"R",13450,"A",,"G",15,"A",,"R",20,"A",,"A",,1
441690,"R",5781,"A",,"R",619,"G",193,"G",26,"G",193,"G",26,"A",,2
441706,"R",5088,"A",,"A",,"G",170,"A",,"G",170,"A",,"A",,2
441742,"A",,"R",652631,"A",,"G",725,"A",,"G",725,"A",,"A",,1
441751,"R",1260,"A",,"A",,"G",28,"A",,"G",28,"A",,"A",,2
441760,"R",58099,"R",77359,"A",,"G",2023,"A",,"G",2023,"A",,"A",,3
441779,"A",,"R",78665,"A",,"G",87,"A",,"G",87,"A",,"A",,1
441788,"A",,"R",462540,"A",,"G",514,"A",,"G",514,"A",,"A",,1
441830,"R",3030,"A",,"A",,"G",101,"A",,"G",101,"A",,"A",,2
441858,"R",7887,"R",15000,"A",,"G",280,"A",,"G",280,"A",,"A",,3
441876,"A",,"R",288740,"A",,"G",321,"A",,"G",321,"A",,"A",,1
441894,"A",,"R",6480,"A",,"G",7,"A",,"G",7,"A",,"A",,1
441900,"R",70372,"A",,"A",,"G",2346,"A",,"G",2346,"A",,"A",,2
441919,"R",11386,"A",,"A",,"G",380,"A",,"G",380,"A",,"A",,2
441928,"R",21373,"A",,"A",,"G",475,"A",,"G",475,"A",,"A",,2
441937,"R",122579,"A",,"R",1844,"G",4086,"G",77,"G",4086,"G",77,"A",,2
441955,"R",32066,"A",,"A",,"G",713,"A",,"G",713,"A",,"A",,2
441964,"R",26935,"A",,"A",,"G",599,"A",,"G",599,"A",,"A",,2
441973,"R",78416,"A",,"A",,"G",1743,"A",,"G",1743,"A",,"A",,2
441982,"R",10412,"A",,"A",,"G",347,"A",,"G",347,"A",,"A",,2
442037,"A",,"R",226540,"A",,"G",252,"A",,"G",252,"A",,"A",,1
442046,"A",,"R",517154,"A",,"G",575,"A",,"G",575,"A",,"A",,1
442064,"A",,"A",,"R",2066,"A",,"G",86,"A",,"G",86,"A",,-2
442073,"A",,"R",556581,"A",,"G",618,"A",,"G",618,"A",,"A",,1
442134,"A",,"R",699365,"A",,"G",777,"A",,"G",777,"A",,"A",,1
442143,"R",13669,"A",,"R",1025,"G",456,"G",43,"G",456,"G",43,"A",,2
442152,"R",36654,"A",,"R",2892,"G",1222,"G",121,"G",1222,"G",121,"A",,2
442161,"R",23005,"A",,"R",1371,"G",767,"G",57,"G",767,"G",57,"A",,2
442170,"R",37820,"A",,"R",2133,"G",1261,"G",89,"G",1261,"G",89,"A",,2
442189,"R",18229,"A",,"R",3770,"G",608,"G",157,"G",608,"G",157,"A",,2
442204,"A",,"R",230093,"A",,"G",256,"A",,"G",256,"A",,"A",,1
442213,"R",970,"A",,"A",,"G",32,"A",,"G",32,"A",,"A",,2
442222,"R",3666,"A",,"R",3622,"G",122,"G",151,"G",122,"G",151,"R",38,2
442231,"R",48637,"A",,"A",,"G",1621,"A",,"G",1621,"A",,"A",,2
442240,"A",,"R",354537,"A",,"G",394,"A",,"G",394,"A",,"A",,1
442295,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",387,-2
442329,"A",,"R",552900,"A",,"G",614,"A",,"G",614,"A",,"A",,1
442338,"R",21398,"A",,"A",,"G",476,"A",,"G",476,"A",,"A",,2
442347,"R",12344,"A",,"A",,"G",274,"A",,"G",274,"A",,"A",,2
442356,"R",30753,"A",,"A",,"G",1025,"A",,"G",1025,"A",,"A",,2
442383,"R",11718,"A",,"A",,"G",260,"A",,"G",260,"A",,"A",,2
442392,"A",,"A",,"R",1618,"A",,"G",67,"A",,"G",67,"A",,-2
442408,"R",11221,"A",,"A",,"G",374,"A",,"G",374,"A",,"A",,2
442426,"R",7430,"A",,"A",,"G",248,"A",,"G",248,"A",,"A",,2
442435,"R",1410,"A",,"A",,"G",47,"A",,"G",47,"A",,"A",,2
442444,"R",30242,"A",,"A",,"G",1008,"A",,"R",1085,"A",,"A",,2
442462,"R",15840,"A",,"A",,"G",528,"A",,"G",528,"A",,"A",,2
442523,"R",1032,"A",,"A",,"G",34,"A",,"G",34,"A",,"A",,2
442569,"R",219954,"A",,"R",25278,"G",7332,"G",1053,"G",7332,"G",1053,"A",,2
442578,"R",9213,"A",,"A",,"G",205,"A",,"G",205,"A",,"A",,2
442602,"R",17485,"A",,"A",,"G",583,"A",,"G",583,"A",,"A",,2
442611,"R",70493,"A",,"A",,"G",2350,"A",,"G",2350,"A",,"A",,2
442620,"R",14367,"A",,"A",,"G",479,"A",,"G",479,"A",,"A",,2
442639,"R",576,"A",,"A",,"G",19,"A",,"G",19,"A",,"A",,2
442648,"R",24090,"A",,"A",,"G",803,"A",,"G",803,"A",,"A",,2
442657,"A",,"R",320941,"A",,"G",357,"A",,"G",357,"A",,"A",,1
442684,"R",4890,"A",,"A",,"G",163,"A",,"G",163,"A",,"A",,2
442718,"R",18803,"A",,"A",,"G",418,"A",,"G",418,"A",,"A",,2
442727,"R",44532,"A",,"A",,"G",1484,"A",,"G",1484,"A",,"A",,2
442736,"R",15106,"A",,"A",,"G",504,"A",,"G",504,"A",,"A",,2
442745,"R",25050,"A",,"A",,"G",835,"A",,"G",835,"A",,"A",,2
442781,"R",3914,"A",,"A",,"G",130,"A",,"G",130,"A",,"A",,2
442790,"R",41219,"A",,"A",,"G",1374,"A",,"G",1374,"A",,"A",,2
442806,"A",,"A",,"R",1960,"A",,"G",82,"A",,"G",82,"R",1089,-2
442815,"R",15985,"A",,"A",,"G",533,"A",,"G",533,"A",,"A",,2
442842,"R",2236,"A",,"R",5856,"G",75,"G",244,"G",75,"G",244,"A",,2
442879,"R",11222,"R",421442,"A",,"G",842,"A",,"G",842,"A",,"A",,3
442888,"R",5284,"A",,"A",,"G",176,"A",,"G",176,"A",,"A",,2
442897,"R",2971,"A",,"R",591,"G",99,"G",25,"G",99,"G",25,"A",,2
442930,"R",28264,"R",73892,"R",942,"G",1024,"G",39,"G",1024,"G",39,"A",,3
442949,"R",2107,"A",,"A",,"G",47,"A",,"R",33,"A",,"A",,2
442958,"A",,"R",24000,"A",,"G",27,"A",,"G",27,"A",,"A",,1
442967,"A",,"R",117120,"A",,"G",130,"A",,"G",130,"A",,"A",,1
442976,"A",,"R",67440,"A",,"G",75,"A",,"G",75,"A",,"A",,1
442985,"R",815,"A",,"A",,"G",27,"A",,"G",27,"A",,"A",,2
443021,"A",,"R",178500,"A",,"G",198,"A",,"G",198,"A",,"A",,1
443030,"A",,"A",,"R",2232,"A",,"G",62,"A",,"G",62,"A",,-2
443049,"R",7767,"A",,"R",4776,"G",173,"G",133,"G",173,"G",133,"A",,2
443058,"R",548,"A",,"A",,"G",18,"A",,"G",18,"A",,"A",,2
443076,"R",78,"A",,"R",3762,"G",3,"G",157,"G",3,"G",157,"A",,2
443100,"A",,"R",107250,"A",,"G",119,"A",,"G",119,"A",,"A",,1
443128,"A",,"A",,"R",18256,"A",,"G",761,"A",,"G",761,"R",3,-2
443137,"A",,"R",317500,"A",,"G",353,"A",,"G",353,"A",,"A",,1
443146,"A",,"R",154980,"A",,"G",172,"A",,"G",172,"A",,"A",,1
443173,"A",,"R",44262,"A",,"G",49,"A",,"G",49,"A",,"A",,1
443207,"A",,"R",584350,"A",,"G",649,"A",,"G",649,"A",,"A",,1
443216,"A",,"R",142200,"A",,"G",158,"A",,"G",158,"A",,"A",,1
443225,"R",1692,"A",,"A",,"G",56,"A",,"G",56,"A",,"A",,2
443234,"R",2230,"R",86212,"A",,"G",170,"A",,"G",170,"A",,"A",,3
443252,"R",41842,"A",,"A",,"G",1395,"A",,"G",1395,"A",,"A",,2
443261,"R",10736,"A",,"A",,"G",358,"A",,"G",358,"A",,"A",,2
443270,"R",7680,"A",,"A",,"G",256,"A",,"G",256,"A",,"A",,2
443289,"R",3380,"A",,"A",,"G",113,"A",,"G",113,"A",,"A",,2
443298,"A",,"R",241860,"A",,"G",269,"A",,"G",269,"A",,"A",,1
443304,"R",2280,"A",,"A",,"G",76,"A",,"G",76,"A",,"A",,2
443322,"A",,"R",457200,"A",,"G",508,"A",,"G",508,"A",,"A",,1
443331,"R",52050,"A",,"R",1406,"G",1735,"G",59,"G",1735,"G",59,"A",,2
443340,"R",2023,"A",,"A",,"G",67,"A",,"G",67,"A",,"A",,2
443359,"A",,"R",170839,"A",,"G",190,"A",,"G",190,"A",,"A",,1
443377,"R",5271,"A",,"A",,"G",176,"A",,"G",176,"A",,"A",,2
443410,"R",33043,"A",,"R",1623,"G",1101,"G",68,"G",1101,"G",68,"A",,2
443429,"A",,"R",50948,"A",,"G",57,"A",,"G",57,"A",,"A",,1
443438,"R",12960,"A",,"A",,"G",432,"A",,"G",432,"A",,"A",,2
443456,"R",4855,"A",,"R",637,"G",162,"G",27,"G",162,"G",27,"A",,2
443465,"R",3622,"A",,"R",207,"G",121,"G",9,"G",121,"G",9,"A",,2
443474,"R",21732,"A",,"R",1983,"G",724,"G",83,"G",724,"G",83,"A",,2
443483,"A",,"R",77250,"A",,"G",86,"A",,"G",86,"A",,"A",,1
443492,"R",57868,"A",,"A",,"G",1929,"A",,"G",1929,"A",,"A",,2
443526,"R",25557,"A",,"A",,"G",568,"A",,"G",568,"A",,"A",,2
443535,"R",16322,"A",,"A",,"G",363,"A",,"G",363,"A",,"A",,2
443544,"R",11265,"A",,"R",542,"G",376,"G",23,"G",376,"G",23,"A",,2
443553,"A",,"R",170100,"A",,"G",189,"A",,"G",189,"A",,"A",,1
443562,"R",61545,"A",,"R",10545,"G",2052,"G",439,"G",2052,"G",439,"A",,2
443571,"R",4133,"A",,"A",,"G",138,"A",,"G",138,"A",,"A",,2
443599,"R",4620,"A",,"R",630,"G",154,"G",26,"G",154,"G",26,"A",,2
443623,"R",46696,"A",,"A",,"G",1557,"A",,"G",1557,"A",,"A",,2
443632,"R",5183,"A",,"A",,"G",173,"A",,"G",173,"A",,"A",,2
443641,"A",,"R",175461,"A",,"G",195,"A",,"G",195,"A",,"A",,1
443650,"R",13778,"R",128030,"A",,"G",448,"A",,"G",448,"A",,"A",,3
443669,"A",,"R",415220,"A",,"G",461,"A",,"G",461,"A",,"A",,1
443678,"A",,"R",95645,"A",,"G",106,"A",,"G",106,"A",,"A",,1
443687,"R",37342,"A",,"A",,"G",830,"A",,"G",830,"A",,"A",,2
443696,"A",,"R",27000,"A",,"G",30,"A",,"G",30,"A",,"A",,1
443702,"A",,"A",,"R",386,"A",,"G",16,"A",,"G",16,"A",,-2
443739,"R",12990,"A",,"A",,"G",433,"A",,"G",433,"A",,"A",,2
443748,"R",21576,"A",,"A",,"G",719,"A",,"G",719,"A",,"A",,2
443766,"R",53564,"A",,"R",17374,"G",1190,"G",483,"G",1190,"G",483,"A",,2
443784,"R",70060,"A",,"R",16934,"G",1557,"G",470,"G",1557,"G",470,"A",,2
443827,"R",24115,"A",,"A",,"G",804,"A",,"G",804,"A",,"A",,2
443836,"R",21253,"A",,"A",,"G",708,"A",,"G",708,"A",,"A",,2
443845,"R",6224,"R",162854,"A",,"G",388,"A",,"G",388,"A",,"A",,3
443854,"R",28134,"A",,"A",,"G",938,"A",,"G",938,"A",,"A",,2
443881,"R",20422,"A",,"R",1611,"G",681,"G",67,"G",681,"G",67,"A",,2
443890,"R",28106,"A",,"R",1846,"G",937,"G",77,"G",937,"G",77,"A",,2
443906,"R",2840,"A",,"R",492,"G",95,"G",21,"G",95,"G",21,"A",,2
443924,"R",13837,"A",,"R",1083,"G",461,"G",45,"G",461,"G",45,"A",,2
443942,"A",,"R",134055,"A",,"G",149,"A",,"G",149,"A",,"A",,1
443951,"R",120,"R",149400,"A",,"G",170,"A",,"G",170,"A",,"A",,3
443979,"A",,"R",57539,"A",,"G",64,"A",,"G",64,"A",,"A",,1
444024,"R",41128,"A",,"A",,"G",1371,"A",,"G",1371,"A",,"A",,2
444042,"R",54007,"A",,"A",,"G",1800,"A",,"G",1800,"A",,"A",,2
444051,"R",256,"R",213230,"A",,"G",245,"A",,"G",245,"A",,"A",,3
444079,"R",13800,"A",,"A",,"G",460,"A",,"G",460,"A",,"A",,2
444088,"R",9895,"A",,"A",,"G",330,"A",,"G",330,"A",,"A",,2
444103,"A",,"A",,"R",304,"A",,"G",13,"A",,"G",13,"A",,-2
444121,"R",10578,"A",,"A",,"G",353,"A",,"G",353,"A",,"A",,2
444130,"R",5866,"A",,"R",137535,"G",196,"G",5731,"G",196,"G",5731,"A",,2
444158,"R",904341,"A",,"R",96305,"G",20096,"G",2675,"G",20096,"G",2675,"A",,2
444167,"R",121044,"A",,"R",102,"G",2690,"G",3,"G",2690,"G",3,"A",,2
444194,"R",6636,"A",,"A",,"G",221,"A",,"G",221,"A",,"A",,2
444200,"R",9426,"A",,"A",,"G",314,"A",,"G",314,"A",,"A",,2
444219,"R",159252,"A",,"A",,"G",5308,"A",,"G",5308,"A",,"A",,2
444228,"A",,"R",36482,"A",,"G",41,"A",,"G",41,"A",,"A",,1
444237,"R",20871,"A",,"A",,"G",696,"A",,"G",696,"A",,"A",,2
444255,"R",14080,"A",,"A",,"G",313,"A",,"G",313,"A",,"A",,2
444264,"R",4757,"A",,"A",,"G",159,"A",,"G",159,"A",,"A",,2
444282,"A",,"R",156605,"A",,"G",174,"A",,"G",174,"A",,"A",,1
444291,"A",,"R",121435,"A",,"G",135,"A",,"G",135,"A",,"A",,1
444307,"A",,"R",114416,"A",,"G",127,"A",,"G",127,"A",,"A",,1
444316,"A",,"R",153507,"A",,"G",171,"A",,"G",171,"A",,"A",,1
444325,"R",6090,"A",,"A",,"G",203,"A",,"G",203,"A",,"A",,2
444334,"A",,"R",20446,"A",,"G",23,"A",,"G",23,"A",,"A",,1
444343,"A",,"R",140456,"A",,"G",156,"A",,"G",156,"A",,"A",,1
444352,"R",1440,"R",160040,"A",,"G",226,"A",,"G",226,"A",,"A",,3
444361,"R",2730,"A",,"A",,"G",91,"A",,"G",91,"A",,"A",,2
444370,"A",,"R",140720,"A",,"G",156,"A",,"G",156,"A",,"A",,1
444389,"R",2603,"R",101306,"A",,"G",199,"A",,"G",199,"A",,"A",,3
444398,"R",4521,"A",,"A",,"G",151,"A",,"G",151,"A",,"A",,2
444404,"A",,"R",67500,"A",,"G",75,"A",,"G",75,"A",,"A",,1
444413,"R",2832,"A",,"R",312,"G",94,"G",13,"G",94,"G",13,"A",,2
444422,"A",,"R",213598,"A",,"G",237,"A",,"G",237,"A",,"A",,1
444440,"A",,"R",89650,"A",,"G",100,"A",,"G",100,"A",,"A",,1
444468,"A",,"R",35841,"A",,"G",40,"A",,"G",40,"A",,"A",,1
444486,"A",,"R",237872,"A",,"G",264,"A",,"G",264,"A",,"A",,1
444510,"R",1415,"R",74101,"A",,"G",130,"A",,"G",130,"A",,"A",,3
444529,"R",5146,"A",,"A",,"G",172,"A",,"R",177,"A",,"A",,2
444547,"A",,"R",60000,"A",,"G",67,"A",,"G",67,"A",,"A",,1
444556,"A",,"R",219600,"A",,"G",244,"A",,"G",244,"A",,"A",,1
444565,"R",19418,"A",,"A",,"G",432,"A",,"G",432,"A",,"A",,2
444574,"R",26041,"A",,"A",,"G",868,"A",,"G",868,"A",,"A",,2
444583,"R",28760,"A",,"A",,"G",959,"A",,"G",959,"A",,"A",,2
444592,"A",,"R",42300,"A",,"G",47,"A",,"G",47,"A",,"A",,1
444608,"A",,"R",63028,"A",,"G",70,"A",,"G",70,"A",,"A",,1
444635,"A",,"R",24135,"A",,"G",27,"A",,"G",27,"A",,"A",,1
444644,"A",,"R",30607,"A",,"G",34,"A",,"G",34,"A",,"A",,1
444653,"A",,"R",68000,"A",,"G",76,"A",,"G",76,"A",,"A",,1
444662,"A",,"R",23250,"A",,"G",26,"A",,"G",26,"A",,"A",,1
444671,"R",5976,"R",203000,"A",,"G",358,"A",,"G",358,"A",,"A",,3
444680,"A",,"R",252000,"A",,"G",280,"A",,"G",280,"A",,"A",,1
444699,"A",,"A",,"R",1180,"A",,"G",49,"A",,"G",49,"A",,-2
444705,"A",,"R",36900,"A",,"G",41,"A",,"G",41,"A",,"A",,1
444714,"R",30581,"A",,"A",,"G",1019,"A",,"G",1019,"A",,"A",,2
444723,"R",47091,"A",,"R",23657,"G",1570,"G",986,"G",1570,"G",986,"A",,2
444732,"A",,"R",174800,"A",,"G",194,"A",,"G",194,"A",,"A",,1
444750,"A",,"R",29087,"A",,"G",32,"A",,"G",32,"A",,"A",,1
444769,"A",,"R",186558,"A",,"G",207,"A",,"G",207,"A",,"A",,1
444778,"R",3227,"A",,"R",1016,"G",108,"G",42,"G",108,"G",42,"A",,2
444787,"R",1236,"R",100,"A",,"G",41,"A",,"G",41,"A",,"A",,3
444796,"R",8520,"A",,"A",,"G",284,"A",,"G",284,"A",,"A",,2
444811,"A",,"R",243566,"A",,"G",271,"A",,"G",271,"A",,"A",,1
444857,"A",,"R",56493,"A",,"G",63,"A",,"G",63,"A",,"A",,1
444866,"R",6229,"A",,"A",,"G",208,"A",,"G",208,"A",,"A",,2
444893,"A",,"R",311211,"A",,"G",346,"A",,"G",346,"A",,"A",,1
444909,"A",,"R",22624,"A",,"G",25,"A",,"G",25,"A",,"A",,1
444927,"R",20283,"A",,"A",,"G",451,"A",,"G",451,"A",,"A",,2
444936,"A",,"R",36900,"A",,"G",41,"A",,"G",41,"A",,"A",,1
444945,"A",,"R",183848,"A",,"G",204,"A",,"G",204,"A",,"A",,1
444954,"R",54854,"A",,"A",,"G",1828,"A",,"G",1828,"A",,"A",,2
444972,"R",6776,"A",,"A",,"G",226,"A",,"G",226,"A",,"A",,2
444990,"R",13487,"A",,"A",,"G",450,"A",,"R",488,"A",,"A",,2
445018,"A",,"R",912540,"A",,"G",1014,"A",,"G",1014,"A",,"A",,1
445027,"R",604527,"A",,"R",98070,"G",13434,"G",2724,"G",13434,"G",2724,"A",,2
445072,"R",34381,"A",,"A",,"G",764,"A",,"G",764,"A",,"A",,2
445081,"R",12999,"A",,"A",,"G",289,"A",,"G",289,"A",,"A",,2
445090,"R",20050,"A",,"A",,"G",446,"A",,"G",446,"A",,"A",,2
445115,"R",27003,"A",,"A",,"G",900,"A",,"G",900,"A",,"A",,2
445124,"R",25356,"A",,"A",,"G",563,"A",,"G",563,"A",,"A",,2
445133,"R",20778,"A",,"R",2997,"G",462,"G",83,"G",462,"G",83,"A",,2
445142,"R",5887,"A",,"A",,"G",196,"A",,"G",196,"A",,"A",,2
445188,"R",169523,"A",,"R",7919,"G",5651,"G",330,"G",5651,"G",330,"A",,2
445197,"R",23064,"A",,"A",,"G",769,"A",,"G",769,"A",,"A",,2
445203,"R",21155,"R",100447,"A",,"G",817,"A",,"R",807,"A",,"A",,3
