UNITID,XCDACTUA,CDACTUA,XCNACTUA,CNACTUA,XCDACTGA,CDACTGA,XEFTEUG,EFTEUG,XEFTEGD,EFTEGD,XFTEUG,FTEUG,XFTEGD,FTEGD,XFTEDPP,FTEDPP,ACTTYPE 
183804,"R",78592,"A",,"R",97983,"G",2620,"G",4083,"G",2620,"G",4083,"A",,2
183822,"R",59595,"A",,"R",136,"G",1987,"G",6,"G",1987,"G",6,"A",,2
183859,"R",336999,"A",,"A",,"G",11233,"A",,"G",11233,"A",,"A",,2
183877,"R",249812,"A",,"A",,"G",8327,"A",,"G",8327,"A",,"A",,2
183910,"R",42366,"A",,"R",8630,"G",1412,"G",360,"G",1412,"G",360,"A",,2
183938,"R",307438,"A",,"A",,"G",10248,"A",,"G",10248,"A",,"A",,2
183974,"R",58972,"A",,"R",11473,"G",1966,"G",478,"G",1966,"G",478,"A",,2
183983,"A",,"R",93100,"A",,"G",103,"A",,"G",103,"A",,"A",,1
184047,"R",13170,"A",,"A",,"G",439,"A",,"G",439,"A",,"A",,2
184056,"A",,"R",759642,"A",,"G",844,"A",,"G",844,"A",,"A",,1
184092,"R",18722,"R",25900,"A",,"G",653,"A",,"G",653,"A",,"A",,3
184135,"R",46943,"A",,"A",,"G",1043,"A",,"G",1043,"A",,"A",,2
184144,"A",,"R",125046,"A",,"G",139,"A",,"G",139,"A",,"A",,1
184153,"A",,"R",69640,"R",168,"G",77,"G",7,"R",53,"R",6,"A",,1
184180,"R",191582,"A",,"A",,"G",6386,"A",,"G",6386,"A",,"A",,2
184205,"R",90966,"A",,"A",,"G",3032,"A",,"G",3032,"A",,"A",,2
184269,"R",58128,"A",,"A",,"G",1938,"A",,"R",1615,"A",,"A",,2
184278,"A",,"R",169200,"A",,"G",188,"A",,"G",188,"A",,"A",,1
184320,"A",,"R",980000,"A",,"G",1089,"A",,"G",1089,"A",,"A",,1
184348,"R",56647,"A",,"R",11224,"G",1888,"G",468,"G",1888,"G",468,"R",43,2
184357,"R",995,"A",,"A",,"G",33,"A",,"G",33,"A",,"A",,2
184427,"A",,"R",257644,"A",,"G",286,"A",,"G",286,"A",,"A",,1
184481,"R",299789,"A",,"A",,"G",9993,"A",,"G",9993,"A",,"A",,2
184506,"A",,"R",108153,"A",,"G",120,"A",,"G",120,"A",,"A",,1
184603,"R",115718,"A",,"R",37746,"G",3857,"G",1573,"G",3857,"G",1573,"R",62,2
184612,"R",50404,"A",,"R",4751,"G",1680,"G",198,"G",1680,"G",198,"R",0,2
184694,"R",69761,"A",,"R",10068,"G",2325,"G",420,"G",2325,"G",420,"Z",0,2
184746,"R",7595,"A",,"A",,"G",253,"A",,"G",253,"A",,"A",,2
184773,"R",45061,"A",,"R",12763,"G",1502,"G",532,"G",1502,"G",532,"A",,2
184782,"R",280268,"A",,"R",21297,"G",9342,"G",887,"G",9342,"G",887,"R",0,2
184791,"R",160451,"A",,"A",,"G",5348,"A",,"G",5348,"A",,"A",,2
184816,"A",,"R",171734,"A",,"G",191,"A",,"G",191,"A",,"A",,1
184870,"R",9350,"A",,"A",,"G",312,"A",,"G",312,"A",,"A",,2
184959,"R",47316,"A",,"A",,"G",1051,"A",,"G",1051,"A",,"A",,2
184968,"R",4728,"A",,"A",,"G",158,"A",,"G",158,"A",,"A",,2
184995,"R",213352,"A",,"A",,"G",7112,"A",,"G",7112,"A",,"A",,2
185129,"R",174136,"A",,"R",24373,"G",5805,"G",1016,"G",5805,"G",1016,"A",,2
185174,"A",,"R",77625,"A",,"G",86,"A",,"G",86,"A",,"A",,1
185262,"R",353410,"A",,"R",41882,"G",11780,"G",1745,"G",11780,"G",1745,"A",,2
185332,"R",11788,"A",,"A",,"G",393,"A",,"G",393,"A",,"A",,2
185396,"A",,"R",1110011,"A",,"G",1233,"A",,"G",1233,"A",,"A",,1
185466,"A",,"R",266686,"A",,"G",296,"A",,"G",296,"A",,"A",,1
185509,"R",204793,"A",,"A",,"G",6826,"A",,"G",6826,"A",,"A",,2
185536,"R",291157,"A",,"A",,"G",9705,"A",,"G",9705,"A",,"A",,2
185572,"R",142970,"A",,"R",30816,"G",4766,"G",1284,"G",4766,"G",1284,"R",16,2
185590,"R",420189,"A",,"R",57061,"G",14006,"G",2378,"G",14006,"G",2378,"R",49,2
185624,"R",945,"A",,"A",,"G",32,"A",,"R",27,"A",,"A",,2
185651,"R",1680,"A",,"A",,"G",56,"A",,"G",56,"A",,"A",,2
185679,"R",6636,"A",,"A",,"G",221,"A",,"G",221,"A",,"A",,2
185721,"R",24133,"A",,"A",,"G",804,"A",,"G",804,"A",,"A",,2
185730,"A",,"R",100016,"A",,"G",111,"A",,"G",111,"A",,"A",,1
185758,"A",,"A",,"R",3174,"A",,"G",132,"A",,"G",132,"A",,-2
185767,"A",,"R",171955,"A",,"G",191,"A",,"G",191,"A",,"A",,1
185828,"R",183044,"A",,"R",44553,"G",6101,"G",1856,"R",7627,"R",2475,"A",,2
185873,"R",234843,"A",,"A",,"G",7828,"A",,"G",7828,"A",,"A",,2
185916,"A",,"R",178753,"A",,"G",199,"A",,"G",199,"A",,"A",,1
185970,"A",,"R",207106,"A",,"G",230,"A",,"G",230,"A",,"A",,1
186016,"A",,"R",281312,"A",,"G",313,"A",,"G",313,"A",,"A",,1
186034,"R",190244,"A",,"A",,"G",6341,"A",,"G",6341,"A",,"A",,2
186052,"A",,"R",733744,"A",,"G",815,"A",,"G",815,"A",,"A",,1
186122,"A",,"A",,"R",12315,"A",,"G",513,"A",,"G",513,"A",,-2
186131,"R",161772,"A",,"R",32908,"G",5392,"G",1371,"R",5240,"R",2839,"A",,2
186186,"R",8370,"A",,"A",,"G",279,"A",,"G",279,"A",,"A",,2
186201,"R",176285,"A",,"R",3032,"G",5876,"G",126,"G",5876,"G",126,"A",,2
186274,"A",,"R",159990,"A",,"G",178,"A",,"G",178,"A",,"A",,1
186283,"R",131705,"A",,"R",16066,"G",4390,"G",669,"G",4390,"G",669,"A",,2
186335,"A",,"R",69747,"A",,"G",77,"A",,"G",77,"A",,"A",,1
186371,"R",128874,"A",,"R",14689,"G",4296,"G",612,"G",4296,"G",612,"R",611,2
186380,"R",980291,"A",,"R",149910,"G",32676,"G",6246,"G",32676,"G",6246,"R",400,2
186399,"R",213248,"A",,"R",62196,"G",7108,"G",2592,"G",7108,"G",2592,"R",651,2
186405,"A",,"R",20978,"A",,"G",23,"A",,"R",15,"A",,"A",,1
186423,"R",2150,"A",,"A",,"G",72,"A",,"G",72,"A",,"A",,2
186432,"R",67331,"A",,"R",10333,"G",2244,"G",431,"G",2244,"G",431,"R",38,2
186469,"R",31903,"A",,"A",,"G",1063,"A",,"G",1063,"A",,"A",,2
186584,"R",149216,"A",,"R",57920,"G",4974,"G",2413,"G",4974,"G",2413,"R",1231,2
186593,"A",,"R",160500,"A",,"G",178,"A",,"G",178,"A",,"A",,1
186618,"R",23623,"A",,"R",9176,"G",787,"G",382,"G",787,"G",382,"A",,2
186645,"R",187695,"A",,"A",,"G",6257,"A",,"G",6257,"A",,"A",,2
186867,"R",79841,"A",,"R",46571,"G",2661,"G",1940,"G",2661,"G",1940,"A",,2
186876,"R",229585,"A",,"R",10510,"G",7653,"G",438,"G",7653,"G",438,"R",89,2
186900,"R",2496,"A",,"A",,"G",83,"A",,"G",83,"A",,"A",,2
187000,"A",,"R",220300,"A",,"G",245,"A",,"G",245,"A",,"A",,1
187046,"R",125568,"A",,"R",10875,"G",4186,"G",453,"G",4186,"G",453,"A",,2
187134,"R",212155,"A",,"R",13043,"G",7072,"G",543,"G",7072,"G",543,"A",,2
187161,"R",41805,"A",,"A",,"G",1394,"A",,"G",1394,"A",,"A",,2
187198,"R",272861,"A",,"A",,"G",9095,"A",,"G",9095,"A",,"A",,2
187222,"R",31081,"A",,"R",54767,"G",1036,"G",2282,"G",1036,"G",2282,"R",2457,2
187444,"R",278147,"A",,"R",19324,"G",9272,"G",805,"G",9272,"G",805,"R",7,2
187505,"A",,"R",1896716,"A",,"G",2107,"A",,"G",2107,"A",,"A",,1
187532,"R",604657,"A",,"A",,"G",20155,"A",,"G",20155,"A",,"A",,2
187596,"R",16619,"A",,"A",,"G",554,"A",,"G",554,"A",,"A",,2
187602,"A",,"R",163080,"A",,"G",181,"A",,"G",181,"A",,"A",,1
187620,"R",181677,"A",,"A",,"G",6056,"A",,"G",6056,"A",,"A",,2
187639,"R",52927,"A",,"A",,"G",1764,"A",,"G",1764,"A",,"A",,2
187648,"R",108593,"A",,"R",13131,"G",3620,"G",547,"G",3620,"G",547,"A",,2
187666,"R",76751,"A",,"A",,"G",2558,"A",,"G",2558,"A",,"A",,2
187745,"R",7842,"A",,"A",,"G",261,"A",,"G",261,"A",,"A",,2
187897,"R",56335,"A",,"R",25444,"G",1878,"G",1060,"G",1878,"G",1060,"A",,2
187903,"R",61991,"A",,"A",,"G",2066,"A",,"G",2066,"A",,"A",,2
187912,"R",15942,"A",,"A",,"G",531,"A",,"G",531,"A",,"A",,2
187958,"R",58845,"A",,"A",,"G",1962,"A",,"G",1962,"A",,"A",,2
187967,"R",38020,"A",,"R",7929,"G",1267,"G",330,"G",1267,"G",330,"A",,2
187976,"R",11881,"A",,"A",,"G",396,"A",,"G",396,"A",,"A",,2
187985,"R",575020,"A",,"R",91095,"G",19167,"G",3796,"G",19167,"G",3796,"R",1559,2
187994,"R",58264,"A",,"A",,"G",1942,"A",,"G",1942,"A",,"A",,2
188003,"R",28149,"A",,"A",,"G",938,"A",,"G",938,"A",,"A",,2
188021,"R",21404,"A",,"A",,"G",713,"A",,"G",713,"A",,"A",,2
188030,"R",373525,"A",,"R",53935,"G",12451,"G",2247,"G",12451,"G",2247,"A",,2
188049,"R",48854,"A",,"A",,"G",1628,"A",,"G",1628,"A",,"A",,2
188058,"R",40065,"A",,"R",300,"G",1336,"G",13,"G",1336,"G",13,"A",,2
188100,"R",154048,"A",,"A",,"G",5135,"A",,"G",5135,"A",,"A",,2
188137,"R",92140,"A",,"A",,"G",3071,"A",,"G",3071,"A",,"A",,2
188146,"R",15238,"A",,"R",54,"G",508,"G",2,"G",508,"G",2,"A",,2
188182,"R",8070,"A",,"R",5089,"G",269,"G",212,"G",269,"G",212,"A",,2
188207,"A",,"A",,"R",5416,"A",,"G",150,"A",,"G",150,"A",,-2
188216,"R",16116,"A",,"A",,"G",537,"A",,"G",537,"A",,"A",,2
188225,"R",29211,"A",,"A",,"G",974,"A",,"G",974,"A",,"A",,2
188261,"R",19965,"A",,"A",,"G",666,"A",,"G",666,"A",,"A",,2
188289,"A",,"R",61341,"A",,"G",68,"A",,"G",68,"A",,"A",,1
188304,"R",56500,"A",,"R",9626,"G",1883,"G",401,"G",1883,"G",401,"A",,2
188340,"R",49258,"A",,"R",221,"G",1642,"G",9,"G",1642,"G",9,"A",,2
188429,"R",141851,"A",,"R",63670,"G",4728,"G",2653,"G",4728,"G",2653,"R",61,2
188438,"R",85367,"A",,"A",,"G",2846,"A",,"G",2846,"A",,"A",,2
188465,"R",16465,"R",246975,"A",,"G",823,"A",,"G",823,"A",,"A",,3
188517,"R",23250,"A",,"A",,"G",775,"A",,"G",775,"A",,"A",,2
188526,"R",32609,"A",,"R",10066,"G",1087,"G",419,"R",1069,"R",342,"R",212,2
188535,"A",,"A",,"R",98,"A",,"G",4,"A",,"G",4,"R",677,-2
188580,"A",,"A",,"R",5157,"A",,"G",215,"A",,"G",215,"R",571,-2
188641,"R",58543,"A",,"R",10227,"G",1951,"G",426,"G",1951,"G",426,"A",,2
188650,"A",,"R",1000500,"A",,"G",1112,"A",,"G",1112,"A",,"A",,1
188669,"R",2835,"A",,"A",,"G",95,"A",,"G",95,"A",,"A",,2
188678,"R",7740,"A",,"A",,"G",258,"A",,"G",258,"A",,"A",,2
188687,"R",10261,"A",,"A",,"G",342,"A",,"G",342,"A",,"A",,2
188696,"A",,"R",102578,"A",,"G",114,"A",,"G",114,"A",,"A",,1
188854,"A",,"R",1363500,"A",,"G",1515,"A",,"G",1515,"A",,"A",,1
188890,"A",,"R",1442254,"A",,"G",1603,"A",,"G",1603,"A",,"A",,1
188915,"R",1872,"A",,"A",,"G",62,"A",,"G",62,"A",,"A",,2
188942,"R",3114,"A",,"A",,"G",104,"A",,"G",104,"A",,"A",,2
188988,"A",,"R",251685,"A",,"G",280,"A",,"G",280,"A",,"A",,1
189015,"A",,"A",,"R",16583,"A",,"G",691,"A",,"G",691,"A",,-2
189088,"R",83311,"A",,"R",7403,"G",2777,"G",308,"G",2777,"G",308,"A",,2
189097,"R",70029,"A",,"A",,"G",2334,"A",,"G",2334,"A",,"A",,2
189219,"A",,"R",136800,"A",,"G",152,"A",,"G",152,"A",,"A",,1
189228,"R",259958,"A",,"A",,"G",5777,"A",,"G",5777,"A",,"A",,2
189264,"R",1584,"A",,"A",,"G",53,"A",,"G",53,"A",,"A",,2
189273,"R",1680,"A",,"R",180,"G",56,"G",8,"G",56,"G",8,"A",,2
189282,"R",5374,"A",,"A",,"G",179,"A",,"G",179,"A",,"A",,2
189404,"A",,"R",134378,"A",,"G",149,"A",,"G",149,"A",,"A",,1
189413,"R",38790,"A",,"R",1602,"G",1293,"G",67,"G",1293,"G",67,"A",,2
189422,"R",32684,"A",,"A",,"G",1089,"A",,"G",1089,"A",,"A",,2
189459,"R",64241,"A",,"A",,"G",2141,"A",,"G",2141,"A",,"A",,2
189468,"A",,"R",153681,"A",,"G",171,"A",,"G",171,"A",,"A",,1
189477,"A",,"R",163273,"A",,"G",181,"A",,"G",181,"A",,"A",,1
189501,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1318,-2
189547,"R",153073,"A",,"A",,"G",5102,"A",,"G",5102,"A",,"A",,2
189556,"R",14190,"A",,"A",,"G",473,"A",,"G",473,"A",,"A",,2
189565,"R",15949,"A",,"A",,"G",532,"A",,"G",532,"A",,"A",,2
189574,"R",24443,"A",,"A",,"G",815,"A",,"G",815,"A",,"A",,2
189583,"R",25787,"A",,"A",,"G",860,"A",,"G",860,"A",,"A",,2
189592,"R",12655,"A",,"A",,"G",422,"A",,"G",422,"A",,"A",,2
189653,"R",3363,"A",,"A",,"G",75,"A",,"G",75,"A",,"A",,2
189705,"R",94332,"A",,"R",34703,"G",3144,"G",1446,"G",3144,"G",1446,"A",,2
189714,"A",,"R",258387,"A",,"G",287,"A",,"G",287,"A",,"A",,1
189811,"R",18990,"A",,"A",,"G",633,"A",,"G",633,"A",,"A",,2
189839,"R",100561,"A",,"A",,"G",3352,"A",,"G",3352,"A",,"A",,2
189848,"R",35307,"A",,"A",,"G",1177,"A",,"G",1177,"A",,"A",,2
189857,"R",18448,"A",,"R",3490,"G",615,"G",145,"G",615,"G",145,"A",,2
189954,"A",,"R",47400,"A",,"G",53,"A",,"G",53,"A",,"A",,1
189981,"A",,"A",,"R",724,"A",,"G",30,"A",,"G",30,"A",,-2
190008,"A",,"R",86580,"A",,"G",96,"A",,"G",96,"A",,"A",,1
190044,"R",90921,"A",,"R",9308,"G",3031,"G",388,"G",3031,"G",388,"R",60,2
190053,"R",46954,"A",,"A",,"G",1565,"A",,"G",1565,"A",,"A",,2
190071,"R",2581,"A",,"A",,"G",86,"A",,"R",61,"A",,"A",,2
190080,"A",,"A",,"R",1494,"A",,"G",62,"A",,"R",66,"A",,-2
190099,"R",93847,"A",,"R",397,"G",3128,"G",17,"R",2914,"R",14,"A",,2
190114,"R",32923,"A",,"R",13346,"G",1097,"G",556,"G",1097,"G",556,"A",,2
190150,"R",244890,"A",,"R",358705,"G",8163,"G",14946,"G",8163,"G",14946,"R",2505,2
190169,"R",41074,"A",,"A",,"G",1369,"A",,"G",1369,"A",,"A",,2
190239,"A",,"R",216028,"A",,"G",240,"A",,"G",240,"A",,"A",,1
190248,"R",23015,"A",,"R",474,"G",767,"G",20,"G",767,"G",20,"A",,2
190293,"A",,"R",117770,"A",,"G",131,"A",,"G",131,"A",,"A",,1
190309,"A",,"R",44506,"A",,"G",49,"A",,"G",49,"A",,"A",,1
190318,"A",,"R",333425,"A",,"G",370,"A",,"G",370,"A",,"A",,1
190372,"R",30134,"A",,"R",1291,"G",1004,"G",54,"R",947,"R",59,"A",,2
190415,"R",446619,"A",,"R",131118,"G",14887,"G",5463,"G",14887,"G",5463,"R",986,2
190424,"A",,"A",,"R",13733,"A",,"G",572,"A",,"R",622,"R",438,-2
190442,"R",98512,"A",,"A",,"G",3284,"A",,"G",3284,"A",,"A",,2
190451,"R",5870,"A",,"A",,"G",196,"A",,"G",196,"A",,"A",,2
190503,"R",111755,"A",,"A",,"G",3725,"A",,"G",3725,"A",,"A",,2
190512,"R",382933,"A",,"R",67879,"G",12764,"G",2828,"G",12764,"G",2828,"A",,2
190521,"R",575980,"A",,"A",,"G",19199,"A",,"G",19199,"A",,"A",,2
190530,"R",261696,"A",,"A",,"G",8723,"A",,"G",8723,"A",,"A",,2
190549,"R",337232,"A",,"R",56602,"G",11241,"G",2358,"G",11241,"G",2358,"A",,2
190558,"R",325536,"A",,"R",15236,"G",10851,"G",635,"G",10851,"G",635,"A",,2
190567,"R",315553,"A",,"R",46744,"G",10518,"G",1948,"G",10518,"G",1948,"A",,2
190576,"R",20129,"A",,"R",52798,"G",671,"G",2200,"G",671,"G",2200,"R",213,2
190585,"R",153273,"A",,"A",,"G",5109,"A",,"G",5109,"A",,"A",,2
190594,"R",408772,"A",,"R",111016,"G",13626,"G",4626,"G",13626,"G",4626,"R",7,2
190600,"R",320930,"A",,"R",29802,"G",10698,"G",1242,"G",10698,"G",1242,"A",,2
190619,"R",396574,"A",,"A",,"G",13219,"A",,"G",13219,"A",,"A",,2
190628,"R",411852,"A",,"A",,"G",13728,"A",,"G",13728,"A",,"A",,2
190637,"R",232470,"A",,"R",37844,"G",7749,"G",1577,"G",7749,"G",1577,"A",,2
190646,"R",170502,"A",,"A",,"G",5683,"A",,"G",5683,"A",,"A",,2
190655,"R",365829,"A",,"A",,"G",12194,"A",,"G",12194,"A",,"A",,2
190664,"R",409293,"A",,"R",59326,"G",13643,"G",2472,"G",13643,"G",2472,"A",,2
190673,"R",369051,"A",,"A",,"G",12302,"A",,"G",12302,"A",,"A",,2
190682,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",501,-2
190691,"R",184768,"A",,"R",671,"G",6159,"G",28,"G",6159,"G",28,"A",,2
190707,"A",,"R",41688,"A",,"G",46,"A",,"G",46,"A",,"A",,1
190716,"R",56132,"A",,"R",12474,"G",1871,"G",520,"G",1871,"G",520,"R",926,2
190725,"R",55060,"A",,"R",14081,"G",1835,"G",587,"G",1835,"G",587,"R",173,2
190734,"R",270,"A",,"R",240,"G",9,"G",10,"G",9,"G",10,"A",,2
190761,"R",46839,"A",,"R",5846,"G",1561,"G",244,"G",1561,"G",244,"R",120,2
190770,"R",63777,"A",,"R",23827,"G",2126,"G",993,"G",2126,"G",993,"A",,2
190840,"R",197125,"A",,"A",,"G",6571,"A",,"G",6571,"A",,"A",,2
190956,"R",2709,"A",,"A",,"G",90,"A",,"G",90,"A",,"A",,2
190974,"R",9725,"A",,"A",,"G",324,"A",,"G",324,"A",,"A",,2
190983,"R",41850,"A",,"R",2332,"G",1395,"G",97,"G",1395,"G",97,"A",,2
191083,"R",377778,"A",,"A",,"G",12593,"A",,"G",12593,"A",,"A",,2
191126,"R",268282,"A",,"R",5484,"G",8943,"G",229,"G",8943,"G",229,"A",,2
191199,"R",146189,"A",,"A",,"G",4873,"A",,"G",4873,"A",,"A",,2
191205,"R",28042,"A",,"R",1138,"G",935,"G",47,"G",935,"G",47,"A",,2
191241,"R",260901,"A",,"R",110117,"G",8697,"G",4588,"R",8463,"R",4861,"R",1474,2
191287,"A",,"R",448340,"A",,"G",498,"A",,"G",498,"A",,"A",,1
191302,"R",63994,"A",,"A",,"G",2133,"A",,"G",2133,"A",,"A",,2
191311,"A",,"R",191100,"A",,"G",212,"A",,"G",212,"A",,"A",,1
191320,"A",,"A",,"R",3038,"A",,"G",127,"A",,"G",127,"A",,-2
191339,"R",135419,"A",,"A",,"G",4514,"A",,"G",4514,"A",,"A",,2
191384,"R",8970,"A",,"A",,"G",299,"A",,"G",299,"A",,"A",,2
191393,"R",22620,"A",,"A",,"G",754,"A",,"G",754,"A",,"A",,2
191515,"R",54930,"A",,"A",,"G",1831,"A",,"G",1831,"A",,"A",,2
191533,"R",46954,"A",,"A",,"G",1565,"A",,"G",1565,"A",,"A",,2
191597,"R",15338,"A",,"A",,"G",341,"A",,"G",341,"A",,"A",,2
191612,"R",89955,"A",,"A",,"G",2999,"A",,"G",2999,"A",,"A",,2
191621,"R",30174,"A",,"R",513,"G",1006,"G",21,"G",1006,"G",21,"A",,2
191630,"R",71956,"A",,"R",288,"G",2399,"G",12,"R",2198,"R",8,"A",,2
191649,"R",226410,"A",,"R",54256,"G",7547,"G",2261,"R",7262,"R",2713,"R",1212,2
191676,"R",38294,"A",,"R",299,"G",1276,"G",12,"G",1276,"G",12,"A",,2
191719,"R",299599,"A",,"A",,"G",9987,"A",,"G",9987,"A",,"A",,2
191728,"A",,"R",774490,"A",,"G",861,"A",,"R",905,"A",,"A",,1
191764,"R",2514,"A",,"A",,"G",84,"A",,"G",84,"A",,"A",,2
191834,"A",,"R",467738,"A",,"G",520,"A",,"G",520,"A",,"A",,1
191931,"R",99091,"A",,"R",19400,"G",3303,"G",808,"G",3303,"G",808,"A",,2
191940,"A",,"R",73200,"A",,"G",81,"A",,"G",81,"A",,"A",,1
191959,"R",3453,"A",,"A",,"G",115,"A",,"G",115,"A",,"A",,2
191968,"R",187272,"A",,"R",12533,"G",6242,"G",522,"G",6242,"G",522,"R",211,2
191986,"R",109744,"A",,"A",,"G",3658,"A",,"G",3658,"A",,"A",,2
192004,"R",14916,"A",,"A",,"G",331,"A",,"G",331,"A",,"A",,2
192022,"R",86027,"A",,"A",,"G",2868,"A",,"G",2868,"A",,"A",,2
192040,"R",5697,"A",,"R",6902,"G",190,"G",288,"G",190,"G",288,"A",,2
192110,"R",20099,"A",,"R",9338,"G",670,"G",389,"G",670,"G",389,"A",,2
192156,"R",24644,"A",,"A",,"G",548,"A",,"G",548,"A",,"A",,2
192165,"R",3300,"A",,"A",,"G",110,"A",,"G",110,"A",,"A",,2
192192,"R",32671,"R",4980,"R",4870,"G",1095,"G",203,"G",1095,"G",203,"A",,3
192271,"R",46761,"A",,"R",2322,"G",1559,"G",97,"G",1559,"G",97,"A",,2
192323,"R",79024,"A",,"R",11291,"G",2634,"G",470,"G",2634,"G",470,"A",,2
192439,"R",128382,"A",,"R",55669,"G",4279,"G",2320,"G",4279,"G",2320,"R",847,2
192448,"R",153276,"A",,"R",44885,"G",5109,"G",1870,"G",5109,"G",1870,"A",,2
192484,"A",,"R",139746,"A",,"G",155,"A",,"G",155,"A",,"A",,1
192509,"A",,"R",1061820,"A",,"G",1180,"A",,"G",1180,"A",,"A",,1
192554,"A",,"A",,"R",5320,"A",,"G",222,"A",,"G",222,"A",,-2
192563,"R",767,"A",,"R",7601,"G",26,"G",317,"G",26,"G",317,"A",,2
192624,"R",4512,"A",,"A",,"G",150,"A",,"G",150,"A",,"A",,2
192688,"R",40775,"A",,"A",,"G",1359,"A",,"G",1359,"A",,"A",,2
192703,"R",95021,"A",,"R",5846,"G",3167,"G",244,"G",3167,"G",244,"A",,2
192712,"R",12960,"A",,"R",16710,"G",432,"G",696,"R",400,"R",545,"A",,2
192749,"R",49664,"A",,"R",17551,"G",1655,"G",731,"G",1655,"G",731,"A",,2
192785,"R",17664,"A",,"A",,"G",589,"A",,"G",589,"A",,"A",,2
192800,"A",,"R",53886,"A",,"G",60,"A",,"G",60,"A",,"A",,1
192819,"R",147056,"A",,"R",13806,"G",4902,"G",575,"G",4902,"G",575,"A",,2
192828,"A",,"R",34331,"A",,"G",38,"A",,"G",38,"A",,"A",,1
192864,"R",51462,"A",,"A",,"G",1715,"A",,"G",1715,"A",,"A",,2
192925,"R",49135,"A",,"R",21715,"G",1638,"G",905,"G",1638,"G",905,"A",,2
192961,"R",1879,"A",,"A",,"G",63,"A",,"G",63,"A",,"A",,2
192970,"A",,"R",18431,"A",,"G",20,"A",,"G",20,"A",,"A",,1
193016,"R",187912,"A",,"R",66447,"G",6264,"G",2769,"G",6264,"G",2769,"R",90,2
193052,"R",3594,"A",,"R",2340,"G",120,"G",98,"G",120,"G",98,"A",,2
193061,"R",1452,"A",,"R",180,"G",48,"G",8,"G",48,"G",8,"A",,2
193070,"R",1638,"A",,"R",676,"G",55,"G",28,"G",55,"G",28,"A",,2
193122,"A",,"R",129276,"A",,"G",144,"A",,"G",144,"A",,"A",,1
193186,"A",,"R",74748,"A",,"G",83,"A",,"G",83,"A",,"A",,1
193201,"R",24479,"A",,"A",,"G",816,"A",,"G",816,"A",,"A",,2
193247,"R",5213,"A",,"R",1632,"G",174,"G",68,"R",218,"R",71,"A",,2
193265,"A",,"R",103500,"A",,"G",115,"A",,"G",115,"A",,"A",,1
193283,"R",175989,"A",,"A",,"G",5866,"A",,"G",5866,"A",,"A",,2
193292,"R",99253,"A",,"R",13402,"G",3308,"G",558,"G",3308,"G",558,"A",,2
193308,"R",288817,"A",,"R",12961,"G",9627,"G",540,"G",9627,"G",540,"A",,2
193326,"R",435311,"A",,"A",,"G",14510,"A",,"G",14510,"A",,"A",,2
193353,"R",60257,"A",,"R",6332,"G",2009,"G",264,"G",2009,"G",264,"A",,2
193380,"R",2314,"A",,"A",,"G",77,"A",,"G",77,"A",,"A",,2
193399,"R",46070,"A",,"R",4228,"G",1536,"G",176,"G",1536,"G",176,"A",,2
193405,"A",,"A",,"R",8195,"A",,"G",341,"A",,"G",341,"R",606,-2
193478,"R",566775,"A",,"A",,"G",18893,"A",,"G",18893,"A",,"A",,2
193584,"R",61433,"A",,"R",17021,"G",2048,"G",709,"G",2048,"G",709,"R",92,2
193609,"A",,"R",54900,"A",,"G",61,"A",,"G",61,"A",,"A",,1
193645,"R",103334,"A",,"R",13804,"G",3444,"G",575,"G",3444,"G",575,"A",,2
193654,"R",199743,"A",,"R",63036,"G",6658,"G",2627,"G",6658,"G",2627,"A",,2
193672,"A",,"R",70560,"A",,"G",78,"A",,"G",78,"A",,"A",,1
193751,"A",,"A",,"R",5138,"A",,"G",214,"A",,"G",214,"R",875,-2
193760,"A",,"R",753560,"A",,"G",837,"A",,"G",837,"A",,"A",,1
193788,"A",,"R",1209600,"A",,"G",1344,"A",,"G",1344,"A",,"A",,1
193821,"A",,"A",,"R",1520,"A",,"G",63,"A",,"R",95,"R",1367,-2
193830,"A",,"A",,"R",9350,"A",,"G",390,"A",,"G",390,"R",881,-2
193858,"A",,"R",250210,"A",,"G",278,"A",,"G",278,"A",,"A",,1
193894,"A",,"A",,"R",4934,"A",,"G",206,"A",,"G",206,"R",7,-2
193900,"R",732064,"A",,"R",392946,"G",24402,"G",16373,"G",24402,"G",16373,"R",3503,2
193946,"R",149774,"A",,"A",,"G",4992,"A",,"G",4992,"A",,"A",,2
193973,"R",91534,"A",,"R",17642,"G",3051,"G",735,"G",3051,"G",735,"A",,2
193991,"A",,"R",73621,"A",,"G",82,"A",,"G",82,"A",,"A",,1
194028,"R",39954,"A",,"A",,"G",1332,"A",,"G",1332,"A",,"A",,2
194073,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",387,-2
194091,"R",127199,"A",,"R",75401,"G",4240,"G",3142,"G",4240,"G",3142,"R",1186,2
194116,"R",9085,"A",,"R",4274,"G",303,"G",178,"R",344,"R",142,"A",,2
194161,"R",54162,"A",,"R",21581,"G",1805,"G",899,"G",1805,"G",899,"R",17,2
194189,"R",3912,"A",,"A",,"G",130,"A",,"G",130,"A",,"A",,2
194204,"R",1881,"A",,"A",,"G",63,"A",,"G",63,"A",,"A",,2
