UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
219879,11,"R",1287,"R",131,"R",134,"R",1022,"R",131,"Z",0,"Z",0,"Z",0,"R",0
219888, 1,"R",5115,"R",1159,"R",1604,"R",2352,"R",1148,"R",8,"R",3,"R",0,"R",0
219888, 2,"R",5115,"R",1159,"R",1604,"R",2352,"R",1148,"R",8,"R",3,"R",0,"R",0
219888, 3,"R",3679,"R",678,"R",1483,"R",1518,"R",669,"R",6,"R",3,"R",0,"R",0
219888,11,"R",1436,"R",481,"R",121,"R",834,"R",479,"R",2,"R",0,"R",0,"R",0
219903, 1,"R",420,"Z",0,"R",420,"R",0,"A",,"A",,"A",,"A",,"A",
219903, 2,"R",420,"Z",0,"R",420,"R",0,"A",,"A",,"A",,"A",,"A",
219903, 3,"R",420,"Z",0,"R",420,"R",0,"A",,"A",,"A",,"A",,"A",
219949, 1,"R",3072,"R",345,"R",982,"R",1745,"R",311,"R",31,"R",0,"R",3,"R",0
219949, 2,"R",2652,"R",129,"R",796,"R",1727,"R",124,"R",3,"R",0,"R",2,"R",0
219949, 3,"R",2053,"R",48,"R",741,"R",1264,"R",43,"R",3,"R",0,"R",2,"R",0
219949,11,"R",599,"R",81,"R",55,"R",463,"R",81,"R",0,"R",0,"R",0,"R",0
219949,12,"R",420,"R",216,"R",186,"R",18,"R",187,"R",28,"R",0,"R",1,"R",0
219976, 1,"R",5047,"R",544,"R",2145,"R",2358,"R",418,"R",124,"R",0,"R",2,"R",0
219976, 2,"R",3270,"R",150,"R",1595,"R",1525,"R",120,"R",28,"R",0,"R",2,"R",0
219976, 3,"R",3021,"R",127,"R",1585,"R",1309,"R",99,"R",26,"R",0,"R",2,"R",0
219976,11,"R",249,"R",23,"R",10,"R",216,"R",21,"R",2,"R",0,"R",0,"R",0
219976,12,"R",1777,"R",394,"R",550,"R",833,"R",298,"R",96,"R",0,"R",0,"R",0
219994, 1,"R",1229,"A",,"A",,"R",1229,"A",,"A",,"A",,"A",,"A",
219994, 2,"R",1229,"A",,"A",,"R",1229,"A",,"A",,"A",,"A",,"A",
219994, 3,"R",622,"A",,"A",,"R",622,"A",,"A",,"A",,"A",,"A",
219994,11,"R",607,"A",,"A",,"R",607,"A",,"A",,"A",,"A",,"A",
220057, 1,"R",3143,"R",1134,"R",780,"R",1229,"R",1108,"R",26,"Z",0,"Z",0,"R",0
220057, 2,"R",3143,"R",1134,"R",780,"R",1229,"R",1108,"R",26,"Z",0,"Z",0,"R",0
220057, 3,"R",1923,"R",690,"R",612,"R",621,"R",667,"R",23,"Z",0,"Z",0,"R",0
220057,11,"R",1220,"R",444,"R",168,"R",608,"R",441,"R",3,"Z",0,"Z",0,"R",0
220075, 1,"R",13586,"R",2816,"R",6558,"R",4212,"R",2276,"R",524,"R",0,"R",16,"R",0
220075, 2,"R",10633,"R",1677,"R",6100,"R",2856,"R",1434,"R",239,"R",0,"R",4,"R",0
220075, 3,"R",9807,"R",1189,"R",6005,"R",2613,"R",961,"R",227,"R",0,"R",1,"R",0
220075,11,"R",826,"R",488,"R",95,"R",243,"R",473,"R",12,"R",0,"R",3,"R",0
220075,12,"R",2953,"R",1139,"R",458,"R",1356,"R",842,"R",285,"R",0,"R",12,"R",0
220118, 1,"R",311,"A",,"A",,"R",311,"A",,"A",,"A",,"A",,"A",
220118, 2,"R",311,"A",,"A",,"R",311,"A",,"A",,"A",,"A",,"A",
220118, 3,"R",311,"A",,"A",,"R",311,"A",,"A",,"A",,"A",,"A",
220127, 1,"R",1093,"R",31,"Z",0,"R",1062,"R",21,"R",10,"Z",0,"R",0,"R",0
220127, 2,"R",1093,"R",31,"Z",0,"R",1062,"R",21,"R",10,"Z",0,"R",0,"R",0
220127, 3,"R",497,"R",26,"Z",0,"R",471,"R",16,"R",10,"Z",0,"R",0,"R",0
220127,11,"R",596,"R",5,"Z",0,"R",591,"R",5,"Z",0,"Z",0,"R",0,"R",0
220163, 1,"R",79,"A",,"A",,"R",79,"A",,"A",,"A",,"A",,"A",
220163, 2,"R",79,"A",,"A",,"R",79,"A",,"A",,"A",,"A",,"A",
220163, 3,"R",79,"A",,"A",,"R",79,"A",,"A",,"A",,"A",,"A",
220181, 1,"R",1005,"R",0,"R",10,"R",995,"A",,"A",,"A",,"A",,"A",
220181, 2,"R",950,"R",0,"R",10,"R",940,"A",,"A",,"A",,"A",,"A",
220181, 3,"R",950,"R",0,"R",10,"R",940,"A",,"A",,"A",,"A",,"A",
220181,12,"R",55,"A",,"A",,"R",55,"A",,"A",,"A",,"A",,"A",
220206, 1,"R",389,"R",66,"R",18,"R",305,"R",20,"R",34,"Z",0,"R",12,"R",0
220206, 2,"R",358,"R",55,"R",14,"R",289,"R",19,"R",25,"Z",0,"R",11,"R",0
220206, 3,"R",261,"R",54,"R",14,"R",193,"R",19,"R",24,"Z",0,"R",11,"R",0
220206,11,"R",97,"R",1,"R",0,"R",96,"Z",0,"R",1,"Z",0,"Z",0,"R",0
220206,12,"R",31,"R",11,"R",4,"R",16,"R",1,"R",9,"Z",0,"R",1,"R",0
220215, 1,"R",2294,"R",505,"R",375,"R",1414,"R",361,"R",142,"R",2,"R",0,"R",0
220215, 2,"R",1878,"R",150,"R",333,"R",1395,"R",101,"R",49,"R",0,"R",0,"R",0
220215, 3,"R",1244,"R",117,"R",316,"R",811,"R",81,"R",36,"R",0,"R",0,"R",0
220215,11,"R",634,"R",33,"R",17,"R",584,"R",20,"R",13,"R",0,"R",0,"R",0
220215,12,"R",416,"R",355,"R",42,"R",19,"R",260,"R",93,"R",2,"R",0,"R",0
220251, 1,"R",719,"A",,"A",,"R",719,"A",,"A",,"A",,"A",,"A",
220251, 2,"R",719,"A",,"A",,"R",719,"A",,"A",,"A",,"A",,"A",
220251, 3,"R",265,"A",,"A",,"R",265,"A",,"A",,"A",,"A",,"A",
220251,11,"R",454,"A",,"A",,"R",454,"A",,"A",,"A",,"A",,"A",
220279, 1,"R",701,"A",,"A",,"R",701,"A",,"A",,"A",,"A",,"A",
220279, 2,"R",701,"A",,"A",,"R",701,"A",,"A",,"A",,"A",,"A",
220279, 3,"R",221,"A",,"A",,"R",221,"A",,"A",,"A",,"A",,"A",
220279,11,"R",480,"A",,"A",,"R",480,"A",,"A",,"A",,"A",,"A",
220321, 1,"R",1506,"A",,"A",,"R",1506,"A",,"A",,"A",,"A",,"A",
220321, 2,"R",1506,"A",,"A",,"R",1506,"A",,"A",,"A",,"A",,"A",
220321, 3,"R",322,"A",,"A",,"R",322,"A",,"A",,"A",,"A",,"A",
220321,11,"R",1184,"A",,"A",,"R",1184,"A",,"A",,"A",,"A",,"A",
220394, 1,"R",422,"A",,"A",,"R",422,"A",,"A",,"A",,"A",,"A",
220394, 2,"R",422,"A",,"A",,"R",422,"A",,"A",,"A",,"A",,"A",
220394, 3,"R",216,"A",,"A",,"R",216,"A",,"A",,"A",,"A",,"A",
220394,11,"R",206,"A",,"A",,"R",206,"A",,"A",,"A",,"A",,"A",
220400, 1,"R",3078,"R",1264,"R",872,"R",942,"R",1249,"R",10,"R",5,"R",0,"R",0
220400, 2,"R",3078,"R",1264,"R",872,"R",942,"R",1249,"R",10,"R",5,"R",0,"R",0
220400, 3,"R",2211,"R",883,"R",684,"R",644,"R",871,"R",7,"R",5,"R",0,"R",0
220400,11,"R",867,"R",381,"R",188,"R",298,"R",378,"R",3,"R",0,"R",0,"R",0
220464, 1,"R",160,"R",127,"R",0,"R",33,"R",92,"R",35,"R",0,"R",0,"R",0
220464, 2,"R",160,"R",127,"R",0,"R",33,"R",92,"R",35,"R",0,"R",0,"R",0
220464, 3,"R",160,"R",127,"R",0,"R",33,"R",92,"R",35,"R",0,"R",0,"R",0
220473, 1,"R",950,"R",269,"R",158,"R",523,"R",70,"R",179,"R",0,"R",20,"R",0
220473, 2,"R",708,"R",107,"R",153,"R",448,"R",31,"R",63,"Z",0,"R",13,"R",0
220473, 3,"R",703,"R",104,"R",153,"R",446,"R",30,"R",61,"Z",0,"R",13,"R",0
220473,11,"R",5,"R",3,"R",0,"R",2,"R",1,"R",2,"Z",0,"Z",0,"R",0
220473,12,"R",242,"R",162,"R",5,"R",75,"R",39,"R",116,"R",0,"R",7,"R",0
220491, 1,"R",231,"A",,"A",,"R",231,"A",,"A",,"A",,"A",,"A",
220491, 2,"R",231,"A",,"A",,"R",231,"A",,"A",,"A",,"A",,"A",
220491, 3,"R",231,"A",,"A",,"R",231,"A",,"A",,"A",,"A",,"A",
220516, 1,"R",1295,"R",517,"R",351,"R",427,"R",341,"R",175,"R",1,"Z",0,"R",0
220516, 2,"R",1076,"R",393,"R",285,"R",398,"R",262,"R",131,"Z",0,"Z",0,"R",0
220516, 3,"R",975,"R",381,"R",270,"R",324,"R",256,"R",125,"Z",0,"Z",0,"R",0
220516,11,"R",101,"R",12,"R",15,"R",74,"R",6,"R",6,"Z",0,"Z",0,"R",0
220516,12,"R",219,"R",124,"R",66,"R",29,"R",79,"R",44,"R",1,"Z",0,"R",0
220552, 1,"R",8234,"R",4182,"R",1953,"R",2099,"R",1431,"R",2740,"R",0,"R",9,"R",2
220552, 2,"R",6406,"R",3778,"R",1413,"R",1215,"R",1364,"R",2404,"R",0,"R",8,"R",2
220552, 3,"R",6323,"R",3700,"R",1409,"R",1214,"R",1309,"R",2381,"Z",0,"R",8,"R",2
220552,11,"R",83,"R",78,"R",4,"R",1,"R",55,"R",23,"R",0,"R",0,"R",0
220552,12,"R",1828,"R",404,"R",540,"R",884,"R",67,"R",336,"R",0,"R",1,"R",0
220598, 1,"R",822,"R",21,"R",470,"R",331,"R",11,"R",10,"R",0,"R",0,"R",0
220598, 2,"R",822,"R",21,"R",470,"R",331,"R",11,"R",10,"R",0,"R",0,"R",0
220598, 3,"R",822,"R",21,"R",470,"R",331,"R",11,"R",10,"R",0,"R",0,"R",0
220604, 1,"R",646,"R",0,"R",58,"R",588,"A",,"A",,"A",,"A",,"A",
220604, 2,"R",646,"R",0,"R",58,"R",588,"A",,"A",,"A",,"A",,"A",
220604, 3,"R",571,"R",0,"R",58,"R",513,"A",,"A",,"A",,"A",,"A",
220604,11,"R",75,"R",0,"R",0,"R",75,"A",,"A",,"A",,"A",,"A",
220613, 1,"R",3680,"R",422,"R",367,"R",2891,"R",109,"R",310,"R",0,"R",3,"R",0
220613, 2,"R",3253,"R",367,"R",319,"R",2567,"R",87,"R",278,"R",0,"R",2,"R",0
220613, 3,"R",2712,"R",367,"R",319,"R",2026,"R",87,"R",278,"R",0,"R",2,"R",0
220613,11,"R",541,"R",0,"R",0,"R",541,"A",,"A",,"A",,"A",,"A",
220613,12,"R",427,"R",55,"R",48,"R",324,"R",22,"R",32,"R",0,"R",1,"R",0
220631, 1,"R",5805,"R",475,"R",1311,"R",4019,"R",263,"R",207,"R",2,"Z",0,"R",3
220631, 2,"R",1605,"R",61,"R",1038,"R",506,"R",44,"R",17,"R",0,"Z",0,"R",0
220631, 3,"R",1487,"R",61,"R",957,"R",469,"R",44,"R",17,"R",0,"Z",0,"R",0
220631,11,"R",118,"R",0,"R",81,"R",37,"A",,"A",,"A",,"A",,"A",
220631,12,"R",4200,"R",414,"R",273,"R",3513,"R",219,"R",190,"R",2,"Z",0,"R",3
220640, 1,"R",1093,"A",,"A",,"R",1093,"A",,"A",,"A",,"A",,"A",
220640, 2,"R",1093,"A",,"A",,"R",1093,"A",,"A",,"A",,"A",,"A",
220640, 3,"R",333,"A",,"A",,"R",333,"A",,"A",,"A",,"A",,"A",
220640,11,"R",760,"A",,"A",,"R",760,"A",,"A",,"A",,"A",,"A",
220701, 1,"R",978,"R",51,"R",430,"R",497,"R",48,"R",3,"R",0,"R",0,"R",0
220701, 2,"R",946,"R",36,"R",423,"R",487,"R",35,"R",1,"R",0,"R",0,"R",0
220701, 3,"R",827,"R",34,"R",422,"R",371,"R",33,"R",1,"R",0,"R",0,"R",0
220701,11,"R",119,"R",2,"R",1,"R",116,"R",2,"R",0,"R",0,"R",0,"R",0
220701,12,"R",32,"R",15,"R",7,"R",10,"R",13,"R",2,"R",0,"R",0,"R",0
220710, 1,"R",1147,"R",0,"R",314,"R",833,"A",,"A",,"A",,"A",,"A",
220710, 2,"R",1142,"R",0,"R",310,"R",832,"A",,"A",,"A",,"A",,"A",
220710, 3,"R",1028,"R",0,"R",310,"R",718,"A",,"A",,"A",,"A",,"A",
220710,11,"R",114,"R",0,"R",0,"R",114,"A",,"A",,"A",,"A",,"A",
220710,12,"R",5,"R",0,"R",4,"R",1,"A",,"A",,"A",,"A",,"A",
220756, 1,"R",170,"A",,"A",,"R",170,"A",,"A",,"A",,"A",,"A",
220756, 2,"R",170,"A",,"A",,"R",170,"A",,"A",,"A",,"A",,"A",
220756, 3,"R",114,"A",,"A",,"R",114,"A",,"A",,"A",,"A",,"A",
220756,11,"R",56,"A",,"A",,"R",56,"A",,"A",,"A",,"A",,"A",
220765, 1,"R",329,"A",,"A",,"R",329,"A",,"A",,"A",,"A",,"A",
220765, 2,"R",329,"A",,"A",,"R",329,"A",,"A",,"A",,"A",,"A",
220765, 3,"R",329,"A",,"A",,"R",329,"A",,"A",,"A",,"A",,"A",
220792, 1,"R",1083,"A",,"A",,"R",1083,"A",,"A",,"A",,"A",,"A",
220792,12,"R",1083,"A",,"A",,"R",1083,"A",,"A",,"A",,"A",,"A",
220853, 1,"R",1691,"A",,"A",,"R",1691,"A",,"A",,"A",,"A",,"A",
220853, 2,"R",1691,"A",,"A",,"R",1691,"A",,"A",,"A",,"A",,"A",
220853, 3,"R",1078,"A",,"A",,"R",1078,"A",,"A",,"A",,"A",,"A",
220853,11,"R",613,"A",,"A",,"R",613,"A",,"A",,"A",,"A",,"A",
220862, 1,"R",21736,"R",5094,"R",7672,"R",8970,"R",4009,"R",1058,"R",11,"R",16,"R",0
220862, 2,"R",16771,"R",3443,"R",6464,"R",6864,"R",2722,"R",712,"R",3,"R",6,"R",0
220862, 3,"R",13645,"R",3000,"R",6103,"R",4542,"R",2293,"R",698,"R",3,"R",6,"R",0
220862,11,"R",3126,"R",443,"R",361,"R",2322,"R",429,"R",14,"Z",0,"Z",0,"R",0
220862,12,"R",4965,"R",1651,"R",1208,"R",2106,"R",1287,"R",346,"R",8,"R",10,"R",0
220871, 1,"R",195,"A",,"A",,"R",195,"A",,"A",,"A",,"A",,"A",
220871,12,"R",195,"A",,"A",,"R",195,"A",,"A",,"A",,"A",,"A",
220978, 1,"R",20183,"R",2588,"R",7964,"R",9631,"R",2497,"R",80,"R",0,"R",11,"R",0
220978, 2,"R",17668,"R",1657,"R",7506,"R",8505,"R",1600,"R",46,"R",0,"R",11,"R",0
220978, 3,"R",16115,"R",1453,"R",7329,"R",7333,"R",1397,"R",46,"R",0,"R",10,"R",0
220978,11,"R",1553,"R",204,"R",177,"R",1172,"R",203,"R",0,"R",0,"R",1,"R",0
220978,12,"R",2515,"R",931,"R",458,"R",1126,"R",897,"R",34,"R",0,"Z",0,"R",0
220996, 1,"R",308,"R",108,"R",200,"R",0,"R",24,"R",84,"R",0,"R",0,"R",0
220996,12,"R",308,"R",108,"R",200,"R",0,"R",24,"R",84,"R",0,"R",0,"R",0
221050, 1,"R",714,"A",,"A",,"R",714,"A",,"A",,"A",,"A",,"A",
221050, 2,"R",714,"A",,"A",,"R",714,"A",,"A",,"A",,"A",,"A",
221050, 3,"R",613,"A",,"A",,"R",613,"A",,"A",,"A",,"A",,"A",
221050,11,"R",101,"A",,"A",,"R",101,"A",,"A",,"A",,"A",,"A",
221096, 1,"R",6060,"R",2178,"R",1810,"R",2072,"R",2146,"R",29,"Z",0,"R",3,"R",0
221096, 2,"R",6060,"R",2178,"R",1810,"R",2072,"R",2146,"R",29,"Z",0,"R",3,"R",0
221096, 3,"R",4055,"R",1455,"R",1535,"R",1065,"R",1431,"R",21,"Z",0,"R",3,"R",0
221096,11,"R",2005,"R",723,"R",275,"R",1007,"R",715,"R",8,"Z",0,"Z",0,"R",0
221102, 1,"R",630,"A",,"A",,"R",630,"A",,"A",,"A",,"A",,"A",
221102, 2,"R",630,"A",,"A",,"R",630,"A",,"A",,"A",,"A",,"A",
221102, 3,"R",601,"A",,"A",,"R",601,"A",,"A",,"A",,"A",,"A",
221102,11,"R",29,"A",,"A",,"R",29,"A",,"A",,"A",,"A",,"A",
221148, 1,"R",1062,"A",,"A",,"R",1062,"A",,"A",,"A",,"A",,"A",
221148, 2,"R",1062,"A",,"A",,"R",1062,"A",,"A",,"A",,"A",,"A",
221148, 3,"R",1062,"A",,"A",,"R",1062,"A",,"A",,"A",,"A",,"A",
221184, 1,"R",6608,"R",1488,"R",1801,"R",3319,"R",1462,"R",20,"Z",0,"R",2,"R",4
221184, 2,"R",6608,"R",1488,"R",1801,"R",3319,"R",1462,"R",20,"Z",0,"R",2,"R",4
221184, 3,"R",4931,"R",1039,"R",1622,"R",2270,"R",1024,"R",11,"Z",0,"R",1,"R",3
221184,11,"R",1677,"R",449,"R",179,"R",1049,"R",438,"R",9,"Z",0,"R",1,"R",1
221236, 1,"R",2302,"A",,"A",,"R",2302,"A",,"A",,"A",,"A",,"A",
221236, 2,"R",2302,"A",,"A",,"R",2302,"A",,"A",,"A",,"A",,"A",
221236, 3,"R",681,"A",,"A",,"R",681,"A",,"A",,"A",,"A",,"A",
221236,11,"R",1621,"A",,"A",,"R",1621,"A",,"A",,"A",,"A",,"A",
221281, 1,"R",278,"A",,"A",,"R",278,"A",,"A",,"A",,"A",,"A",
221281, 2,"R",278,"A",,"A",,"R",278,"A",,"A",,"A",,"A",,"A",
221281, 3,"R",203,"A",,"A",,"R",203,"A",,"A",,"A",,"A",,"A",
221281,11,"R",75,"A",,"A",,"R",75,"A",,"A",,"A",,"A",,"A",
221333, 1,"R",705,"A",,"A",,"R",705,"A",,"A",,"A",,"A",,"A",
221333, 2,"R",705,"A",,"A",,"R",705,"A",,"A",,"A",,"A",,"A",
221333, 3,"R",264,"A",,"A",,"R",264,"A",,"A",,"A",,"A",,"A",
221333,11,"R",441,"A",,"A",,"R",441,"A",,"A",,"A",,"A",,"A",
221351, 1,"R",1952,"A",,"A",,"R",1952,"A",,"A",,"A",,"A",,"A",
221351, 2,"R",1936,"A",,"A",,"R",1936,"A",,"A",,"A",,"A",,"A",
221351, 3,"R",1931,"A",,"A",,"R",1931,"A",,"A",,"A",,"A",,"A",
221351,11,"R",5,"A",,"A",,"R",5,"A",,"A",,"A",,"A",,"A",
221351,12,"R",16,"A",,"A",,"R",16,"A",,"A",,"A",,"A",,"A",
221397, 1,"R",4822,"R",968,"R",1398,"R",2456,"R",965,"R",2,"R",0,"R",1,"R",0
221397, 2,"R",4822,"R",968,"R",1398,"R",2456,"R",965,"R",2,"R",0,"R",1,"R",0
221397, 3,"R",3203,"R",779,"R",1220,"R",1204,"R",776,"R",2,"R",0,"R",1,"R",0
221397,11,"R",1619,"R",189,"R",178,"R",1252,"R",189,"R",0,"R",0,"R",0,"R",0
221430, 1,"R",1412,"R",60,"R",0,"R",1352,"R",60,"R",0,"Z",0,"Z",0,"R",0
221430, 2,"R",1412,"R",60,"R",0,"R",1352,"R",60,"R",0,"Z",0,"Z",0,"R",0
221430, 3,"R",353,"R",59,"R",0,"R",294,"R",59,"R",0,"Z",0,"Z",0,"R",0
221430,11,"R",1059,"R",1,"R",0,"R",1058,"R",1,"R",0,"Z",0,"Z",0,"R",0
221485, 1,"R",6980,"R",2477,"R",2263,"R",2240,"R",2384,"R",91,"R",0,"R",2,"R",0
221485, 2,"R",6980,"R",2477,"R",2263,"R",2240,"R",2384,"R",91,"R",0,"R",2,"R",0
221485, 3,"R",5207,"R",1770,"R",2194,"R",1243,"R",1686,"R",82,"R",0,"R",2,"R",0
221485,11,"R",1773,"R",707,"R",69,"R",997,"R",698,"R",9,"R",0,"R",0,"R",0
221494, 1,"R",544,"A",,"A",,"R",544,"A",,"A",,"A",,"A",,"A",
221494, 2,"R",544,"A",,"A",,"R",544,"A",,"A",,"A",,"A",,"A",
221494, 3,"R",366,"A",,"A",,"R",366,"A",,"A",,"A",,"A",,"A",
221494,11,"R",178,"A",,"A",,"R",178,"A",,"A",,"A",,"A",,"A",
221519, 1,"R",1693,"A",,"A",,"R",1693,"A",,"A",,"A",,"A",,"A",
221519, 2,"R",1615,"A",,"A",,"R",1615,"A",,"A",,"A",,"A",,"A",
221519, 3,"R",1598,"A",,"A",,"R",1598,"A",,"A",,"A",,"A",,"A",
221519,11,"R",17,"A",,"A",,"R",17,"A",,"A",,"A",,"A",,"A",
221519,12,"R",78,"A",,"A",,"R",78,"A",,"A",,"A",,"A",,"A",
221582, 1,"R",462,"A",,"A",,"R",462,"A",,"A",,"A",,"A",,"A",
221582, 2,"R",462,"A",,"A",,"R",462,"A",,"A",,"A",,"A",,"A",
221582, 3,"R",181,"A",,"A",,"R",181,"A",,"A",,"A",,"A",,"A",
221582,11,"R",281,"A",,"A",,"R",281,"A",,"A",,"A",,"A",,"A",
221591, 1,"R",706,"A",,"A",,"R",706,"A",,"A",,"A",,"A",,"A",
221591, 2,"R",706,"A",,"A",,"R",706,"A",,"A",,"A",,"A",,"A",
221591, 3,"R",346,"A",,"A",,"R",346,"A",,"A",,"A",,"A",,"A",
221591,11,"R",360,"A",,"A",,"R",360,"A",,"A",,"A",,"A",,"A",
221607, 1,"R",656,"A",,"A",,"R",656,"A",,"A",,"A",,"A",,"A",
221607, 2,"R",656,"A",,"A",,"R",656,"A",,"A",,"A",,"A",,"A",
221607, 3,"R",289,"A",,"A",,"R",289,"A",,"A",,"A",,"A",,"A",
221607,11,"R",367,"A",,"A",,"R",367,"A",,"A",,"A",,"A",,"A",
221616, 1,"R",2427,"A",,"A",,"R",2427,"A",,"A",,"A",,"A",,"A",
221616, 2,"R",2427,"A",,"A",,"R",2427,"A",,"A",,"A",,"A",,"A",
221616, 3,"R",543,"A",,"A",,"R",543,"A",,"A",,"A",,"A",,"A",
221616,11,"R",1884,"A",,"A",,"R",1884,"A",,"A",,"A",,"A",,"A",
221625, 1,"R",1206,"A",,"A",,"R",1206,"A",,"A",,"A",,"A",,"A",
221625, 2,"R",1206,"A",,"A",,"R",1206,"A",,"A",,"A",,"A",,"A",
221625, 3,"R",730,"A",,"A",,"R",730,"A",,"A",,"A",,"A",,"A",
221625,11,"R",476,"A",,"A",,"R",476,"A",,"A",,"A",,"A",,"A",
221643, 1,"R",8710,"R",2069,"R",2752,"R",3889,"R",2029,"R",38,"R",0,"R",2,"R",0
221643, 2,"R",8710,"R",2069,"R",2752,"R",3889,"R",2029,"R",38,"R",0,"R",2,"R",0
221643, 3,"R",6391,"R",1145,"R",2468,"R",2778,"R",1133,"R",11,"R",0,"R",1,"R",0
221643,11,"R",2319,"R",924,"R",284,"R",1111,"R",896,"R",27,"R",0,"R",1,"R",0
221661, 1,"R",3154,"R",198,"R",1132,"R",1824,"R",78,"R",119,"R",0,"R",1,"R",0
221661, 2,"R",2827,"R",81,"R",964,"R",1782,"R",32,"R",49,"R",0,"R",0,"R",0
221661, 3,"R",2673,"R",60,"R",959,"R",1654,"R",28,"R",32,"R",0,"R",0,"R",0
221661,11,"R",154,"R",21,"R",5,"R",128,"R",4,"R",17,"R",0,"R",0,"R",0
221661,12,"R",327,"R",117,"R",168,"R",42,"R",46,"R",70,"R",0,"R",1,"R",0
221670, 1,"R",525,"A",,"A",,"R",525,"A",,"A",,"A",,"A",,"A",
221670,12,"R",525,"A",,"A",,"R",525,"A",,"A",,"A",,"A",,"A",
221731, 1,"R",1074,"R",133,"R",402,"R",539,"R",133,"R",0,"R",0,"R",0,"R",0
221731, 2,"R",857,"R",81,"R",272,"R",504,"R",81,"R",0,"R",0,"R",0,"R",0
221731, 3,"R",832,"R",81,"R",264,"R",487,"R",81,"R",0,"R",0,"R",0,"R",0
221731,11,"R",25,"R",0,"R",8,"R",17,"A",,"A",,"A",,"A",,"A",
221731,12,"R",217,"R",52,"R",130,"R",35,"R",52,"R",0,"R",0,"R",0,"R",0
221740, 1,"R",11380,"R",1301,"R",7456,"R",2623,"R",1119,"R",174,"R",0,"R",8,"R",0
221740, 2,"R",9982,"R",723,"R",7052,"R",2207,"R",640,"R",80,"Z",0,"R",3,"R",0
221740, 3,"R",9878,"R",700,"R",7049,"R",2129,"R",620,"R",77,"Z",0,"R",3,"R",0
221740,11,"R",104,"R",23,"R",3,"R",78,"R",20,"R",3,"Z",0,"R",0,"R",0
221740,12,"R",1398,"R",578,"R",404,"R",416,"R",479,"R",94,"R",0,"R",5,"R",0
221759, 1,"R",36304,"R",2757,"R",16533,"R",17014,"R",1913,"R",820,"R",0,"R",24,"R",0
221759, 2,"R",28883,"R",480,"R",15778,"R",12625,"R",407,"R",73,"R",0,"R",0,"R",0
221759, 3,"R",28763,"R",456,"R",15764,"R",12543,"R",389,"R",67,"R",0,"R",0,"R",0
221759,11,"R",120,"R",24,"R",14,"R",82,"R",18,"R",6,"R",0,"R",0,"R",0
221759,12,"R",7421,"R",2277,"R",755,"R",4389,"R",1506,"R",747,"R",0,"R",24,"R",0
221768, 1,"R",6941,"R",1875,"R",1030,"R",4036,"R",1741,"R",132,"R",0,"R",2,"R",0
221768, 2,"R",6234,"R",1236,"R",996,"R",4002,"R",1162,"R",74,"R",0,"R",0,"R",0
221768, 3,"R",4600,"R",431,"R",895,"R",3274,"R",361,"R",70,"R",0,"R",0,"R",0
221768,11,"R",1634,"R",805,"R",101,"R",728,"R",801,"R",4,"R",0,"R",0,"R",0
221768,12,"R",707,"R",639,"R",34,"R",34,"R",579,"R",58,"R",0,"R",2,"R",0
221829, 1,"R",337,"A",,"A",,"R",337,"A",,"A",,"A",,"A",,"A",
221829, 2,"R",337,"A",,"A",,"R",337,"A",,"A",,"A",,"A",,"A",
221829, 3,"R",337,"A",,"A",,"R",337,"A",,"A",,"A",,"A",,"A",
221838, 1,"R",8198,"R",652,"R",3769,"R",3777,"R",493,"R",149,"R",0,"R",9,"R",1
221838, 2,"R",6765,"R",281,"R",3527,"R",2957,"R",200,"R",78,"R",0,"R",3,"R",0
221838, 3,"R",6498,"R",221,"R",3505,"R",2772,"R",140,"R",78,"R",0,"R",3,"R",0
221838,11,"R",267,"R",60,"R",22,"R",185,"R",60,"R",0,"R",0,"R",0,"R",0
221838,12,"R",1433,"R",371,"R",242,"R",820,"R",293,"R",71,"R",0,"R",6,"R",1
221847, 1,"R",10117,"R",890,"R",3332,"R",5895,"R",815,"R",68,"Z",0,"Z",0,"R",7
221847, 2,"R",8838,"R",210,"R",3159,"R",5469,"R",202,"R",8,"Z",0,"Z",0,"R",0
221847, 3,"R",8495,"R",196,"R",3156,"R",5143,"R",189,"R",7,"Z",0,"Z",0,"R",0
221847,11,"R",343,"R",14,"R",3,"R",326,"R",13,"R",1,"Z",0,"Z",0,"R",0
221847,12,"R",1279,"R",680,"R",173,"R",426,"R",613,"R",60,"Z",0,"Z",0,"R",7
221892, 1,"R",3196,"R",1120,"R",715,"R",1361,"R",802,"R",310,"Z",0,"R",8,"R",0
221892, 2,"R",1825,"R",360,"R",613,"R",852,"R",288,"R",72,"Z",0,"Z",0,"R",0
221892, 3,"R",1697,"R",341,"R",613,"R",743,"R",269,"R",72,"Z",0,"Z",0,"R",0
221892,11,"R",128,"R",19,"R",0,"R",109,"R",19,"Z",0,"Z",0,"Z",0,"R",0
221892,12,"R",1371,"R",760,"R",102,"R",509,"R",514,"R",238,"Z",0,"R",8,"R",0
