unitid,"xcdactua",cdactua,"xcnactua",cnactua,"xcdactga",cdactga
176497,"R",0,"R",84000,"A",
176549,"R",0,"R",355260,"A",
176600,"A",,"A",,"R",2079
176619,"A",,"A",,"R",8429
176628,"R",30265,"R",0,"R",8369
176637,"R",24996,"R",0,"A",
176664,"R",18911,"R",0,"R",462
176716,"R",0,"R",87300,"A",
176734,"R",0,"R",32400,"A",
176770,"R",10430,"R",0,"A",
176789,"R",6459,"R",0,"R",399
176798,"R",0,"R",113868,"A",
176910,"R",7284,"R",0,"A",
176938,"R",22623,"R",384591,"A",
176947,"R",37600,"R",0,"R",1209
176965,"R",241592,"R",0,"R",24821
176983,"R",0,"R",91860,"A",
176992,"R",0,"R",28500,"A",
177038,"R",2002,"R",0,"A",
177056,"R",0,"R",140546,"A",
177065,"R",226502,"R",0,"R",4281
177074,"R",0,"R",29000,"A",
177083,"R",2683,"R",0,"R",610
177092,"A",,"A",,"R",3378
177117,"R",9559,"R",0,"A",
177126,"A",,"A",,"R",12704
177135,"R",47989,"R",0,"A",
177144,"R",12557,"R",0,"A",
177153,"R",1296,"R",0,"A",
177162,"R",91931,"R",0,"R",8846
177214,"R",104447,"R",0,"R",5961
177250,"R",60831,"R",0,"A",
177278,"A",,"A",,"R",3214
177287,"R",0,"R",132348,"A",
177302,"R",8990,"R",0,"A",
177339,"R",45352,"R",0,"R",1138
177418,"R",40031,"R",0,"R",14315
177427,"A",,"A",,"R",81080
177436,"R",0,"R",53352,"A",
177472,"R",159715,"R",0,"A",
177542,"R",25664,"R",0,"A",
177551,"R",32378,"R",0,"A",
177579,"R",15702,"R",0,"A",
177588,"R",0,"R",63000,"A",
177603,"R",0,"R",309100,"A",
177676,"R",81140,"R",0,"A",
177685,"R",0,"R",76500,"A",
177719,"R",11148,"R",0,"R",1018
177746,"R",17153,"R",0,"A",
177807,"R",0,"R",25650,"A",
177816,"A",,"A",,"R",1950
177834,"A",,"A",,"R",20387
177870,"R",0,"R",16800,"A",
177889,"R",12,"R",900,"A",
177922,"R",729,"R",54912,"A",
177931,"R",0,"R",52830,"A",
177940,"R",68434,"R",0,"R",3242
177968,"R",130253,"R",0,"R",53654
177977,"R",26668,"R",0,"A",
177986,"R",3068,"R",0,"A",
177995,"R",109741,"R",0,"A",
178004,"R",2768,"R",0,"A",
178022,"R",89231,"R",0,"A",
178059,"R",61663,"R",0,"R",11941
178077,"R",0,"R",30000,"A",
178110,"R",34073,"R",0,"A",
178183,"R",5809,"R",150683,"A",
178208,"R",706,"R",0,"R",6592
178217,"R",78764,"R",0,"A",
178226,"R",17093,"R",0,"A",
178244,"R",43020,"R",0,"R",10449
178262,"R",0,"R",57400,"A",
178305,"R",23162,"R",0,"A",
178314,"R",0,"R",44637,"A",
178332,"R",0,"R",43854,"A",
178341,"R",135221,"R",0,"A",
178350,"R",5004,"R",85050,"A",
178369,"R",41908,"R",0,"A",
178387,"R",128764,"R",0,"A",
178396,"R",532083,"R",0,"R",82449
178402,"R",186708,"R",0,"R",51744
178411,"R",106135,"R",0,"R",25606
178420,"R",237801,"R",0,"R",41286
178448,"R",67972,"R",0,"A",
178457,"R",0,"R",7875,"A",
178466,"R",0,"R",167320,"A",
178484,"R",0,"R",153750,"A",
178518,"A",,"A",,"R",6224
178527,"R",0,"R",39255,"A",
178563,"R",0,"R",131788,"A",
178606,"R",0,"R",47950,"A",
178615,"R",166514,"R",0,"R",13040
178624,"R",150764,"R",0,"R",12464
178679,"R",20905,"R",0,"A",
178697,"R",42808,"R",0,"A",
178721,"R",262088,"R",0,"R",4576
178767,"R",10771,"R",0,"A",
178785,"R",86366,"R",0,"A",
178828,"R",0,"R",32550,"A",
178891,"R",21623,"R",0,"A",
178989,"R",6108,"R",0,"R",324
178998,"R",0,"R",13552,"A",
179025,"R",0,"R",57040,"A",
179043,"R",43346,"R",0,"R",13861
179052,"R",0,"R",299430,"A",
179070,"R",30554,"R",0,"A",
179113,"R",251616,"R",0,"A",
179159,"R",210312,"R",0,"R",34826
179195,"R",0,"R",40155,"A",
179201,"R",17100,"R",0,"A",
179229,"R",0,"R",45400,"A",
179238,"R",0,"R",61103,"A",
179256,"R",4788,"R",0,"A",
179265,"A",,"A",,"R",84
179292,"R",139613,"R",0,"A",
179308,"R",144254,"R",0,"A",
179317,"A",,"A",,"R",688
179326,"R",64992,"R",0,"R",17838
179344,"R",33938,"R",0,"A",
179399,"R",0,"R",54140,"A",
179450,"R",2500,"R",0,"A",
179511,"R",7822,"R",166725,"A",
179539,"R",76138,"R",0,"A",
179548,"R",15142,"R",0,"R",1088
179557,"R",212850,"R",0,"R",15328
179566,"R",408441,"R",0,"R",35225
179645,"R",59094,"R",0,"A",
179715,"R",30496,"R",0,"A",
179724,"R",0,"R",119568,"A",
179742,"A",,"A",,"R",456
179867,"R",199070,"R",0,"R",82873
179894,"R",96639,"R",0,"R",230960
179919,"R",7552,"R",0,"A",
179946,"R",23708,"R",0,"A",
179955,"R",38638,"R",0,"A",
179964,"R",27425,"R",0,"R",26709
179991,"R",0,"R",74000,"A",
180045,"R",17336,"R",0,"A",
180054,"R",4154,"R",0,"A",
180063,"R",0,"R",56000,"A",
180081,"R",6971,"R",0,"A",
180106,"R",39459,"R",0,"A",
180124,"R",0,"R",72000,"A",
180142,"R",0,"R",1888,"A",
180151,"R",12685,"R",0,"A",
180160,"R",4635,"R",0,"A",
180179,"R",92677,"R",0,"R",6986
180197,"R",42473,"R",0,"A",
180203,"R",7976,"R",0,"A",
180212,"R",10825,"R",0,"A",
180249,"R",31650,"R",31408,"A",
180258,"R",17734,"R",0,"R",2126
180276,"R",22570,"R",33586,"A",
180328,"R",8855,"R",0,"A",
180373,"R",13759,"R",0,"A",
180391,"R",0,"R",102495,"A",
180416,"R",49913,"R",0,"R",2019
180461,"R",293795,"R",0,"R",21151
180489,"R",308138,"R",0,"R",37103
180522,"R",39636,"R",0,"R",3052
180595,"R",24201,"R",0,"R",135
180647,"R",38908,"R",0,"A",
180692,"R",29883,"R",0,"A",
180717,"R",1092,"R",12844,"A",
180771,"R",0,"R",124452,"A",
180814,"R",76131,"R",0,"R",15351
180832,"R",11349,"R",0,"R",821
180878,"R",31,"R",269280,"A",
180902,"R",110940,"R",0,"A",
180948,"R",60473,"R",0,"R",4819
180957,"R",0,"R",243740,"A",
180984,"R",37208,"R",0,"R",1750
181002,"R",112912,"R",0,"R",9142
181011,"R",17986,"R",0,"A",
181020,"R",47602,"R",0,"R",13942
181093,"R",11365,"R",0,"R",996
181127,"R",33025,"R",0,"R",869
181136,"R",0,"R",56700,"A",
181145,"R",1026,"R",0,"A",
181190,"R",0,"R",858600,"A",
181215,"R",153656,"R",0,"R",14477
181242,"R",24220,"R",242200,"A",
181251,"R",0,"R",1728,"A",
181297,"R",8732,"R",42248,"R",617
181303,"R",362863,"R",0,"A",
181312,"R",48800,"R",0,"A",
181330,"R",29717,"R",0,"A",
181376,"R",4492,"R",0,"A",
181394,"R",284813,"R",0,"R",40310
181400,"R",31278,"R",0,"A",
181419,"R",3997,"R",0,"A",
181428,"R",18502,"R",0,"R",31585
181446,"R",47347,"R",0,"R",2157
181464,"R",488730,"R",0,"R",86942
181491,"R",84076,"R",0,"A",
181534,"R",33026,"R",0,"R",2979
181543,"R",895,"R",0,"A",
181604,"R",22136,"R",0,"R",135
181640,"R",359366,"R",0,"A",
181738,"R",27596,"R",0,"A",
181756,"R",33603,"R",0,"A",
181765,"R",8879,"R",0,"A",
181783,"R",77667,"R",0,"R",8305
181792,"R",54,"R",3288,"A",
181817,"R",38528,"R",0,"A",
181853,"R",12785,"R",0,"A",
181880,"R",0,"R",169061,"A",
181941,"R",12038,"R",288912,"A",
182005,"R",564765,"R",0,"A",
182111,"R",23272,"R",0,"A",
182148,"R",38016,"R",0,"A",
182209,"R",0,"R",228800,"A",
182281,"R",533586,"R",0,"R",62254
182290,"R",308682,"R",0,"R",42338
182306,"R",1290,"R",38713,"A",
182430,"R",5621,"R",0,"R",292
182458,"R",8632,"R",0,"R",7256
182485,"R",0,"R",176394,"A",
182500,"R",170866,"R",0,"A",
182564,"R",67254,"R",0,"A",
182634,"R",27165,"R",0,"A",
182652,"R",0,"R",65942,"A",
182661,"R",28516,"R",0,"R",414
182670,"R",130342,"R",0,"R",57704
182704,"R",0,"R",79500,"A",
182722,"R",0,"R",120000,"A",
182795,"R",44095,"R",0,"A",
182810,"R",22546,"R",0,"R",4652
182829,"A",,"A",,"R",15601
182865,"R",84378,"R",0,"A",
182883,"R",0,"R",33180,"A",
182892,"R",0,"R",44182,"A",
182908,"R",924,"R",0,"A",
182917,"R",131,"R",0,"A",
182944,"R",84830,"R",0,"A",
182953,"R",0,"R",219600,"A",
182980,"R",23670,"R",0,"R",3570
182999,"R",0,"R",113492,"A",
183026,"R",116278,"R",0,"R",48483
183044,"R",370427,"R",0,"R",41733
183062,"R",129117,"R",0,"R",3074
183080,"R",109469,"R",0,"R",17502
183099,"R",70976,"R",0,"A",
183105,"R",33347,"R",0,"A",
183132,"R",52008,"R",0,"A",
183141,"R",37570,"R",0,"A",
183202,"R",0,"R",51000,"A",
183211,"R",33697,"R",0,"R",11278
183239,"R",61090,"R",0,"A",
183248,"R",0,"R",151452,"A",
183257,"R",32847,"R",0,"R",931
183275,"R",2358,"R",0,"A",
183345,"R",4344,"R",0,"A",
183488,"R",10125,"R",169200,"A",
183600,"R",600,"R",0,"A",
183655,"R",123535,"R",0,"A",
183725,"R",12870,"R",300300,"A",
183743,"R",285472,"R",0,"A",
183789,"R",103916,"R",0,"A",
183804,"R",50801,"R",0,"R",55005
183822,"R",50479,"R",0,"A",
183831,"R",0,"R",311896,"A",
183859,"R",263580,"R",0,"A",
183877,"R",144822,"R",0,"A",
183901,"R",6995,"R",93230,"A",
183910,"R",42431,"R",0,"R",5305
183938,"R",281153,"R",0,"A",
183974,"R",38560,"R",0,"R",3879
183983,"R",0,"R",92878,"A",
184010,"R",2760,"R",0,"A",
184047,"R",27006,"R",540120,"A",
184056,"R",28329,"R",0,"A",
184135,"R",14108,"R",282132,"A",
184144,"R",0,"R",72900,"A",
184153,"R",0,"R",52208,"R",0
184180,"R",174703,"R",0,"A",
184205,"R",61745,"R",0,"A",
184269,"R",110724,"R",0,"A",
184278,"R",0,"R",105840,"A",
184320,"R",24,"R",740,"A",
184348,"R",51264,"R",0,"R",5898
184357,"R",900,"R",0,"A",
184427,"R",0,"R",97042,"A",
184481,"R",216895,"R",0,"A",
184506,"R",0,"R",171550,"A",
184603,"R",75432,"R",0,"R",29129
184612,"R",36022,"R",0,"R",944
184694,"R",68878,"R",0,"R",17023
184746,"R",0,"R",32400,"A",
184773,"R",46250,"R",0,"R",12603
184782,"R",214161,"R",0,"R",14140
184791,"R",108250,"R",0,"A",
184816,"R",0,"R",82306,"A",
184870,"R",0,"R",227700,"A",
184959,"R",15850,"R",697500,"A",
184968,"R",4682,"R",0,"A",
184995,"R",96485,"R",96485,"A",
185129,"R",156059,"R",0,"R",38000
185174,"R",4125,"R",0,"A",
185235,"R",12254,"R",0,"A",
185244,"R",11557,"R",0,"A",
185262,"R",261775,"R",0,"R",36725
185332,"R",10267,"R",216450,"A",
185396,"R",69382,"R",1665660,"A",
185466,"R",0,"R",147863,"A",
185509,"R",149001,"R",0,"A",
185536,"R",211389,"R",0,"A",
185572,"R",126118,"R",0,"R",24115
185590,"R",312885,"R",0,"R",52699
185624,"R",2494,"R",0,"A",
185651,"R",1222,"R",0,"A",
185679,"R",3797,"R",0,"A",
185721,"R",38794,"R",569200,"A",
185730,"R",0,"R",123600,"A",
185758,"A",,"A",,"R",3973
185767,"R",0,"R",522000,"A",
185828,"R",156860,"R",0,"R",48445
185873,"R",165445,"R",0,"A",
185916,"R",0,"R",93157,"A",
185970,"R",0,"R",1200,"A",
186016,"R",0,"R",162200,"A",
186034,"R",109603,"R",48776,"A",
186052,"R",0,"R",403428,"A",
186122,"A",,"A",,"R",10897
186131,"R",148772,"R",0,"R",28268
186186,"R",7100,"R",0,"A",
186201,"R",70042,"R",0,"R",1845
186274,"R",0,"R",132672,"A",
186283,"R",108373,"R",0,"R",15457
186335,"R",0,"R",148406,"A",
186371,"R",101514,"R",0,"R",10089
186380,"R",835153,"R",0,"R",104684
186399,"R",181682,"R",0,"R",49611
186405,"R",71,"R",3500,"A",
186423,"R",1224,"R",0,"A",
186432,"R",67106,"R",0,"R",12063
186469,"R",24160,"R",0,"A",
186584,"R",152187,"R",0,"R",48811
186593,"R",0,"R",40652,"A",
186618,"R",26620,"R",0,"R",6195
186645,"R",117427,"R",0,"A",
186830,"R",0,"R",140392,"A",
186849,"R",0,"R",223760,"A",
186867,"R",60511,"R",0,"R",37506
186876,"R",184072,"R",0,"R",5178
186885,"R",0,"R",153150,"A",
186900,"R",1050,"R",0,"A",
187000,"R",0,"R",155364,"A",
187046,"R",47997,"R",0,"R",2472
187134,"R",175837,"R",0,"R",11938
187161,"R",0,"R",623700,"A",
187198,"R",181493,"R",0,"A",
187222,"R",999,"R",0,"R",999
187444,"R",245385,"R",0,"R",22233
187505,"R",0,"R",125513,"A",
187514,"R",0,"R",63600,"A",
187532,"R",406287,"R",0,"A",
187596,"R",3456,"R",55296,"A",
187602,"R",0,"R",135800,"A",
187620,"R",88903,"R",0,"A",
187639,"R",60726,"R",0,"A",
187648,"R",81815,"R",0,"R",6697
187666,"R",61271,"R",0,"A",
187675,"R",0,"R",50600,"A",
187745,"R",3402,"R",0,"A",
187754,"R",0,"R",93567,"A",
187897,"R",43687,"R",0,"R",23298
187903,"R",57853,"R",0,"A",
187912,"R",12971,"R",0,"A",
187958,"R",53208,"R",0,"A",
187967,"R",32622,"R",0,"R",8268
187976,"R",14161,"R",0,"A",
187985,"R",467356,"R",0,"R",83353
187994,"R",34876,"R",0,"A",
188003,"R",22789,"R",0,"A",
188021,"R",13146,"R",0,"A",
188030,"R",342499,"R",0,"R",43365
188049,"R",32699,"R",0,"A",
188058,"R",27169,"R",0,"A",
188100,"R",125363,"R",0,"A",
188137,"R",37943,"R",0,"A",
188146,"R",40581,"R",0,"R",8144
188182,"R",15852,"R",0,"R",2800
188207,"A",,"A",,"R",4968
188216,"R",24786,"R",0,"A",
188225,"R",20513,"R",0,"A",
188261,"R",2229,"R",2229,"A",
188304,"R",51973,"R",49844,"R",5462
188340,"R",23282,"R",0,"A",
188429,"R",101076,"R",0,"R",74021
188438,"R",71837,"R",0,"A",
188465,"R",15759,"R",0,"A",
188517,"R",11791,"R",13275,"A",
188526,"R",20370,"R",0,"R",5661
188535,"A",,"A",,"R",113
188580,"A",,"A",,"R",2524
188641,"R",62520,"R",0,"R",7998
188650,"R",0,"R",658141,"A",
188669,"R",1956,"R",0,"A",
188678,"R",5910,"R",0,"A",
188687,"R",5734,"R",0,"A",
188696,"R",0,"R",29700,"A",
188854,"R",450,"R",567900,"A",
188890,"R",0,"R",1411852,"A",
188915,"R",1684,"R",0,"A",
188924,"R",348,"R",0,"A",
188942,"R",3168,"R",0,"A",
188988,"R",0,"R",109710,"A",
189015,"A",,"A",,"R",17713
189088,"R",45450,"R",0,"R",3934
189097,"R",66659,"R",0,"A",
189103,"R",0,"R",64480,"A",
189219,"R",0,"R",143400,"A",
189228,"R",89315,"R",0,"A",
189246,"R",25761,"R",0,"A",
189264,"R",1950,"R",0,"A",
189273,"R",3114,"R",0,"R",1095
189282,"R",2849,"R",0,"A",
189404,"R",0,"R",110610,"A",
189413,"R",43048,"R",0,"R",618
189422,"R",11580,"R",236040,"A",
189459,"R",79640,"R",0,"A",
189468,"R",0,"R",106696,"A",
189547,"R",149990,"R",0,"A",
189556,"R",9030,"R",70950,"A",
189565,"R",10782,"R",0,"A",
189574,"R",13222,"R",0,"A",
189583,"R",19184,"R",163936,"A",
189592,"R",4101,"R",0,"A",
189653,"R",7428,"R",0,"A",
189705,"R",97622,"R",0,"R",34646
189714,"R",0,"R",61642,"A",
189787,"R",0,"R",1026337,"A",
189802,"R",91,"R",4500,"R",191
189811,"R",1898,"R",0,"A",
189839,"R",65537,"R",0,"A",
189848,"R",14047,"R",0,"A",
189857,"R",14897,"R",0,"R",1400
189954,"R",0,"R",22615,"A",
189981,"A",,"A",,"R",1126
190008,"R",0,"R",91390,"A",
190044,"R",83388,"R",0,"R",5619
190053,"R",43235,"R",0,"A",
190071,"R",2833,"R",0,"A",
190080,"A",,"A",,"R",484
190099,"R",86376,"R",0,"R",104
190114,"R",58408,"R",0,"R",13125
190150,"R",211730,"R",0,"R",255955
190169,"R",34445,"R",0,"A",
190239,"R",0,"R",257099,"A",
190248,"R",20072,"R",0,"Z",0
190293,"R",0,"R",77244,"A",
190309,"R",0,"R",29046,"A",
190318,"R",0,"R",176410,"A",
190372,"R",29909,"R",0,"R",671
190381,"R",0,"R",56298,"A",
190415,"R",428255,"R",0,"R",110285
190424,"Z",0,"A",,"R",8112
190442,"R",89521,"R",0,"A",
190451,"R",4840,"R",0,"A",
190503,"R",96490,"R",0,"A",
190512,"R",339187,"Z",0,"R",49967
190521,"R",314675,"Z",0,"A",
190530,"R",124184,"Z",0,"A",
190549,"R",264601,"Z",0,"R",60466
190558,"R",231160,"Z",0,"R",18899
190567,"R",204334,"Z",0,"R",47608
190576,"Z",0,"A",,"R",39176
190585,"R",69306,"Z",0,"A",
190594,"R",358064,"Z",0,"R",74688
190600,"R",257943,"Z",0,"R",19266
190619,"R",270495,"Z",0,"A",
190628,"R",208544,"Z",0,"A",
190637,"R",166344,"Z",0,"R",29114
190646,"R",86384,"Z",0,"A",
190655,"R",235555,"Z",0,"A",
190664,"R",297974,"Z",0,"R",61042
190673,"R",191450,"Z",0,"A",
190691,"R",127933,"Z",0,"A",
190707,"R",0,"R",42000,"A",
190716,"R",23439,"R",0,"R",38089
190725,"R",50954,"R",11760,"R",2479
190734,"R",1260,"R",0,"R",330
190761,"R",10036,"R",0,"R",708
190770,"R",69668,"R",0,"R",58757
190789,"R",0,"R",675270,"A",
190798,"R",0,"R",687470,"A",
190804,"R",0,"R",1029950,"A",
190840,"R",137012,"R",0,"A",
190956,"R",2227,"R",0,"A",
190974,"R",12589,"R",40534,"A",
190983,"R",41892,"R",0,"R",5168
191083,"R",274985,"R",0,"A",
191126,"R",253055,"R",0,"R",1726
191153,"R",0,"R",63120,"A",
191199,"R",96023,"R",0,"A",
191205,"R",28510,"R",0,"R",1353
191241,"R",215009,"R",0,"R",149738
191287,"R",0,"R",284325,"A",
191302,"R",47644,"R",0,"A",
191311,"R",0,"R",115071,"A",
191320,"A",,"A",,"R",1042
191339,"R",91766,"R",0,"A",
191384,"R",0,"R",351000,"A",
191393,"R",0,"R",411750,"A",
191515,"R",14339,"R",0,"A",
191533,"R",40702,"R",0,"A",
191597,"R",14476,"R",0,"A",
191612,"R",77340,"R",0,"A",
191621,"R",22334,"R",0,"A",
191630,"R",60832,"R",0,"A",
191649,"R",271679,"R",0,"R",54602
191676,"R",41751,"R",0,"R",0
191719,"R",226745,"R",0,"A",
191728,"R",0,"R",220000,"A",
191764,"R",3801,"R",0,"A",
191834,"R",0,"R",458176,"A",
191870,"R",20740,"R",0,"A",
191931,"R",95038,"R",0,"R",15718
191940,"R",0,"R",142300,"A",
191959,"R",7932,"R",0,"A",
191968,"R",187892,"R",0,"R",6985
191986,"R",74709,"R",0,"A",
192004,"R",13542,"R",0,"A",
192022,"R",71777,"R",0,"A",
192040,"R",5700,"R",0,"R",9400
192110,"R",19575,"R",0,"R",9909
192147,"R",0,"R",2900521,"A",
192156,"R",82800,"R",0,"A",
192165,"R",3480,"R",0,"Z",0
192192,"R",32392,"R",0,"R",330
192244,"R",624,"R",0,"R",96
192271,"R",13842,"R",0,"A",
192323,"R",72460,"R",0,"R",12406
192439,"R",129857,"R",165169,"R",59083
192448,"R",125859,"R",0,"R",68555
192466,"R",44583,"R",0,"R",9543
192475,"R",2953,"R",0,"A",
192484,"R",0,"R",113185,"A",
192509,"R",26413,"R",0,"A",
192536,"R",0,"R",28500,"A",
192554,"A",,"A",,"R",8589
192563,"R",1073,"R",0,"R",16125
192624,"R",4170,"R",0,"A",
192688,"R",0,"R",580560,"A",
192703,"R",93312,"R",0,"R",4993
192712,"R",6000,"R",0,"R",6165
192749,"R",48390,"R",0,"R",13118
192785,"R",14376,"R",32400,"A",
192800,"R",0,"R",39360,"A",
192819,"R",135153,"R",0,"R",14777
192828,"R",0,"R",88000,"A",
192855,"R",26058,"R",0,"A",
192864,"R",53137,"R",0,"A",
192925,"R",47971,"R",0,"R",7451
192961,"R",1831,"R",0,"A",
192970,"R",225,"R",4950,"A",
192998,"R",2832,"R",33984,"A",
193016,"R",165228,"R",2493,"R",62985
193052,"R",7050,"R",0,"A",
193061,"R",768,"R",0,"R",464
193070,"R",1420,"R",0,"R",690
193089,"R",0,"R",41060,"A",
193122,"R",0,"R",57480,"A",
193186,"R",0,"R",155000,"A",
193201,"R",13105,"R",17925,"A",
193247,"R",7306,"R",0,"R",1236
193265,"R",0,"R",81000,"A",
193283,"R",125658,"R",0,"A",
193292,"R",55932,"R",0,"R",7933
193308,"R",140425,"R",0,"A",
193317,"R",44994,"R",0,"A",
193326,"R",375513,"R",0,"A",
193353,"R",56146,"R",0,"R",11809
193380,"R",2856,"R",0,"A",
193399,"R",34338,"R",0,"R",7984
193405,"A",,"A",,"R",11584
193478,"R",460035,"R",0,"A",
193584,"R",51880,"R",0,"R",22024
193609,"R",0,"R",106340,"A",
193645,"R",146908,"R",0,"R",33245
193654,"R",136830,"R",0,"R",55402
193751,"A",,"A",,"A",
193788,"R",0,"R",127482,"A",
193830,"A",,"A",,"R",32365
193858,"R",0,"R",316800,"A",
193894,"A",,"A",,"R",936
193900,"R",612567,"R",0,"R",311891
193946,"R",104894,"R",0,"A",
193973,"R",76630,"R",0,"R",16445
193991,"R",0,"R",46000,"A",
194028,"R",31190,"R",289476,"A",
194091,"R",73443,"R",0,"R",32420
194107,"R",47284,"R",0,"R",12537
194116,"R",9000,"R",0,"R",500
194161,"R",58843,"R",0,"R",7495
194189,"R",2422,"R",0,"A",
194204,"R",6225,"R",65925,"A",
194222,"R",164035,"R",0,"A",
194240,"R",116294,"R",0,"A",
194259,"R",0,"R",40936,"A",
194310,"R",251443,"R",0,"R",69809
194392,"R",28008,"R",0,"A",
194435,"R",0,"R",86268,"A",
194453,"R",0,"R",100153,"A",
194499,"R",38430,"R",0,"A",
194541,"R",53324,"R",0,"R",18607
194569,"R",7750,"R",0,"A",
194578,"R",96377,"R",0,"R",23974
194611,"R",0,"R",520253,"A",
194657,"R",5730,"R",0,"R",1975
194666,"R",7530,"R",0,"A",
194675,"R",3510,"R",0,"R",888
194693,"R",1080,"R",0,"R",0
194709,"R",2880,"R",0,"R",72
194718,"R",702,"R",0,"R",150
194736,"R",4096,"R",0,"A",
194763,"R",9427,"R",0,"R",4282
194824,"R",165913,"R",0,"R",36171
194879,"R",0,"R",130200,"A",
194958,"R",36857,"R",0,"R",10348
194967,"R",15708,"R",0,"A",
195003,"R",478702,"R",0,"R",56623
195030,"R",148783,"R",0,"R",70291
195049,"A",,"A",,"R",4449
195058,"R",135530,"R",0,"A",
195067,"R",0,"R",598492,"A",
195128,"R",23822,"R",0,"A",
195137,"R",29883,"R",0,"R",15764
195155,"A",,"A",,"R",1773
195164,"R",64339,"R",0,"R",8855
195173,"R",63754,"R",0,"A",
195191,"R",6216,"R",0,"A",
195216,"R",65363,"R",0,"R",2525
195234,"R",28016,"R",0,"R",75968
195243,"R",46140,"R",0,"R",4239
195289,"R",2502,"R",0,"A",
195304,"R",35187,"R",0,"R",7828
195322,"R",68403,"R",0,"A",
195429,"A",,"A",,"R",858
195438,"R",5430,"R",0,"R",480
195474,"R",93477,"R",0,"Z",0
195492,"R",62,"R",0,"A",
195526,"R",68377,"R",0,"R",212
195544,"R",24725,"R",0,"R",1668
195562,"R",85181,"R",0,"R",2220
195571,"A",,"A",,"R",2496
195580,"A",,"A",,"R",464
195623,"R",0,"R",26398,"A",
195669,"R",0,"R",42560,"A",
195687,"R",5178,"R",0,"A",
195702,"R",0,"R",20147,"A",
195720,"R",66482,"R",0,"R",9893
195784,"R",1620,"R",0,"A",
195793,"R",0,"R",14976,"A",
195809,"R",393354,"R",0,"R",51532
195845,"R",15798,"R",236970,"A",
195924,"R",0,"R",214500,"A",
195933,"R",0,"R",464684,"A",
195988,"R",37228,"R",0,"A",
196006,"R",93139,"R",0,"A",
196015,"R",58604,"R",0,"A",
196024,"R",63191,"R",0,"A",
196033,"R",69564,"R",0,"A",
196042,"R",128454,"R",0,"A",
196051,"R",83155,"R",0,"A",
196060,"R",342273,"R",0,"R",84892
196079,"R",328780,"R",0,"R",45061
196088,"R",507644,"R",0,"R",124525
196097,"R",425044,"R",0,"R",121613
196103,"R",37515,"R",0,"R",7642
196112,"R",46522,"R",0,"R",8533
196121,"R",188387,"R",0,"R",28679
196130,"R",250118,"R",0,"R",35196
196149,"R",166424,"R",0,"R",26255
196158,"R",143365,"R",0,"R",8346
196167,"R",159795,"R",0,"R",5159
196176,"R",168746,"R",0,"R",28883
196185,"R",165251,"R",0,"R",4004
196194,"R",203467,"R",0,"R",22529
196200,"R",106804,"R",0,"R",22753
196219,"R",117003,"R",0,"R",3974
196228,"A",,"A",,"R",444
196237,"R",79480,"R",0,"R",0
196246,"R",153700,"R",0,"R",14289
196255,"R",7612,"R",0,"R",6402
196264,"R",200260,"R",0,"R",5841
196291,"R",27629,"R",0,"R",3205
196307,"R",6592,"R",0,"R",4420
196389,"R",10151,"R",0,"A",
196413,"R",401717,"R",0,"R",90913
196431,"R",10592,"R",0,"A",
196440,"R",390,"R",0,"R",270
196459,"R",29280,"R",532733,"A",
196468,"A",,"A",,"R",78990
196477,"R",152874,"R",0,"A",
196565,"R",68916,"R",0,"A",
196583,"R",5520,"R",0,"R",150
196592,"R",229871,"R",0,"R",86693
196644,"R",0,"R",57250,"A",
196653,"R",19807,"R",0,"A",
196662,"K",0,"K",37612,"K",0
196680,"R",1428,"R",0,"R",1355
196699,"R",57885,"R",0,"A",
196857,"R",0,"R",792005,"A",
196866,"R",94128,"R",0,"R",11110
196884,"A",,"A",,"R",2997
197018,"R",41088,"R",0,"R",3240
197027,"R",37552,"R",0,"A",
197036,"R",46135,"R",0,"A",
197045,"R",58987,"R",0,"R",4184
197081,"R",19312,"R",0,"A",
197133,"R",20998,"R",0,"R",0
197142,"R",9490,"R",0,"A",
197151,"R",96302,"R",0,"R",10178
197197,"R",53414,"R",0,"R",6668
197221,"R",2594,"R",0,"A",
197230,"R",12109,"R",0,"A",
197285,"R",72064,"R",0,"A",
197294,"R",207300,"R",0,"A",
197337,"R",0,"R",63440,"A",
197522,"R",15941,"R",0,"A",
197531,"R",36609,"R",387870,"A",
197601,"R",2580,"R",0,"R",240
197610,"R",3008,"R",0,"R",768
197647,"R",3825,"R",0,"R",1323
197674,"R",5371,"R",0,"R",888
197692,"R",1318,"R",0,"R",600
197708,"R",115155,"R",0,"R",18681
197735,"R",9408,"R",0,"R",3052
197744,"R",4065,"R",0,"R",746
197814,"R",63773,"R",0,"A",
197832,"R",8866,"R",0,"A",
197850,"R",35380,"R",52168,"A",
197869,"R",378651,"R",0,"R",25571
197887,"R",103466,"R",0,"A",
197902,"R",0,"R",136500,"A",
197911,"R",34538,"R",0,"A",
197948,"R",18185,"R",0,"A",
197957,"R",0,"R",145500,"A",
197966,"R",36018,"R",0,"A",
197984,"R",24154,"R",0,"A",
197993,"R",7890,"R",0,"A",
198011,"R",29851,"R",0,"A",
198039,"R",47510,"R",0,"A",
198066,"R",19482,"R",0,"A",
198075,"R",0,"R",125760,"A",
198084,"R",22182,"R",0,"A",
198109,"R",8290,"R",0,"A",
198118,"R",76888,"R",0,"A",
