UNITID,EFFYLEV,LSTUDY,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEYNRALT,EFYNRALT,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XEYUNKNT,EFYUNKNT,XEYTOTLT,EFYTOTLT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEFYHIST,EFYHISPT,XEFYAIAT,EFYAIANT,XEFYASIT,EFYASIAT,XEFYBKAT,EFYBKAAT,XEFYNHPT,EFYNHPIT,XEFYWHIT,EFYWHITT,XEFY2MOT,EFY2MORT,XDVEYAIT,DVEYAIT,XDVEYAIM,DVEYAIM,XDVEYAIW,DVEYAIW,XDVEYAPT,DVEYAPT,XDVEYAPM,DVEYAPM,XDVEYAPW,DVEYAPW,XDVEYBKT,DVEYBKT,XDVEYBKM,DVEYBKM,XDVEYBKW,DVEYBKW,XDVEYHST,DVEYHST,XDVEYHSM,DVEYHSM,XDVEYHSW,DVEYHSW,XDVEYWHT,DVEYWHT,XDVEYWHM,DVEYWHM,XDVEYWHW,DVEYWHW 
101073,2,  1,"R",17,"R",4,"R",365,"R",296,"R",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",7,"R",7,"R",2,"Z",0,"R",395,"R",308,"R",21,"R",661,"R",0,"Z",0,"R",5,"R",14,"R",2,"R",703,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",661,"R",365,"R",296,"R",5,"R",4,"R",1,"R",14,"R",7,"R",7
101116,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",212,"R",711,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",923,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",6,"R",147,"R",502,"Z",0,"Z",0,"R",62,"R",200,"R",1,"Z",0,"R",1,"R",1,"R",6,"R",649,"Z",0,"R",262,"R",1,"R",1,"R",1,"Z",0,"R",6,"Z",0,"R",6,"R",649,"R",147,"R",502,"R",4,"R",1,"R",3,"R",262,"R",62,"R",200
101116,2,  1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",203,"R",656,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",859,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",5,"R",141,"R",463,"Z",0,"Z",0,"R",59,"R",185,"R",1,"Z",0,"R",1,"R",1,"R",5,"R",604,"Z",0,"R",244,"R",1,"R",1,"R",1,"Z",0,"R",5,"Z",0,"R",5,"R",604,"R",141,"R",463,"R",4,"R",1,"R",3,"R",244,"R",59,"R",185
101116,4,  3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",55,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",64,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",6,"R",39,"Z",0,"Z",0,"R",3,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",45,"R",6,"R",39,"Z",0,"Z",0,"Z",0,"R",18,"R",3,"R",15
101143,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",28,"R",1988,"R",1611,"R",0,"A",,"A",,"A",,"A",,"A",,"R",53,"R",3599,"R",50,"R",62,"R",22,"R",17,"R",45,"R",38,"R",361,"R",371,"R",0,"R",0,"R",1485,"R",1095,"R",0,"R",0,"R",112,"R",39,"R",83,"R",732,"R",0,"R",2580,"R",0,"R",39,"R",22,"R",17,"R",83,"R",45,"R",38,"R",732,"R",361,"R",371,"R",112,"R",50,"R",62,"R",2580,"R",1485,"R",1095
101143,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",28,"R",1988,"R",1611,"R",0,"A",,"A",,"A",,"A",,"A",,"R",53,"R",3599,"R",50,"R",62,"R",22,"R",17,"R",45,"R",38,"R",361,"R",371,"R",0,"R",0,"R",1485,"R",1095,"R",0,"R",0,"R",112,"R",39,"R",83,"R",732,"R",0,"R",2580,"R",0,"R",39,"R",22,"R",17,"R",83,"R",45,"R",38,"R",732,"R",361,"R",371,"R",112,"R",50,"R",62,"R",2580,"R",1485,"R",1095
101161,1,999,"R",3,"R",3,"R",3,"R",6,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",16,"R",17,"R",249,"R",353,"R",1759,"R",2953,"R",6,"R",9,"R",0,"R",1,"R",0,"R",33,"R",602,"R",4712,"R",36,"R",65,"R",17,"R",48,"R",15,"R",22,"R",177,"R",466,"R",2,"R",1,"R",1224,"R",1936,"R",16,"R",36,"R",101,"R",65,"R",37,"R",643,"R",3,"R",3160,"R",52,"R",65,"R",17,"R",48,"R",41,"R",18,"R",23,"R",652,"R",180,"R",472,"R",101,"R",36,"R",65,"R",3193,"R",1240,"R",1953
101161,2,  1,"R",3,"R",3,"R",3,"R",6,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",16,"R",17,"R",249,"R",353,"R",1759,"R",2953,"R",6,"R",9,"R",0,"R",1,"R",0,"R",33,"R",602,"R",4712,"R",36,"R",65,"R",17,"R",48,"R",15,"R",22,"R",177,"R",466,"R",2,"R",1,"R",1224,"R",1936,"R",16,"R",36,"R",101,"R",65,"R",37,"R",643,"R",3,"R",3160,"R",52,"R",65,"R",17,"R",48,"R",41,"R",18,"R",23,"R",652,"R",180,"R",472,"R",101,"R",36,"R",65,"R",3193,"R",1240,"R",1953
101189,1,999,"Z",0,"Z",0,"R",483,"R",1550,"R",17,"R",12,"R",13,"R",11,"R",22,"R",23,"R",1008,"R",951,"R",53,"R",62,"R",1596,"R",2609,"Z",0,"R",2033,"R",29,"R",24,"R",45,"R",1959,"R",115,"R",4205,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29,"R",17,"R",12,"R",24,"R",13,"R",11,"R",2033,"R",483,"R",1550,"R",45,"R",22,"R",23,"R",1959,"R",1008,"R",951
101189,2,  1,"Z",0,"Z",0,"R",442,"R",1412,"R",13,"R",9,"R",8,"R",9,"R",16,"R",18,"R",789,"R",785,"R",44,"R",49,"R",1312,"R",2282,"Z",0,"R",1854,"R",22,"R",17,"R",34,"R",1574,"R",93,"R",3594,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",13,"R",9,"R",17,"R",8,"R",9,"R",1854,"R",442,"R",1412,"R",34,"R",16,"R",18,"R",1574,"R",789,"R",785
101189,4,  3,"Z",0,"Z",0,"R",41,"R",138,"R",4,"R",3,"R",5,"R",2,"R",6,"R",5,"R",219,"R",166,"R",9,"R",13,"R",284,"R",327,"Z",0,"R",179,"R",7,"R",7,"R",11,"R",385,"R",22,"R",611,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",4,"R",3,"R",7,"R",5,"R",2,"R",179,"R",41,"R",138,"R",11,"R",6,"R",5,"R",385,"R",219,"R",166
101240,1,999,"R",124,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36,"R",53,"R",3523,"R",5444,"R",222,"A",,"A",,"A",,"A",,"A",,"R",89,"R",8967,"R",68,"R",106,"R",20,"R",23,"R",18,"R",14,"R",709,"R",1274,"R",4,"R",9,"R",2517,"R",3815,"R",27,"R",52,"R",174,"R",43,"R",32,"R",1983,"R",13,"R",6332,"R",79,"R",43,"R",20,"R",23,"R",45,"R",22,"R",23,"R",1983,"R",709,"R",1274,"R",174,"R",68,"R",106,"R",6332,"R",2517,"R",3815
101240,2,  1,"R",124,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",36,"R",53,"R",3523,"R",5444,"R",222,"A",,"A",,"A",,"A",,"A",,"R",89,"R",8967,"R",68,"R",106,"R",20,"R",23,"R",18,"R",14,"R",709,"R",1274,"R",4,"R",9,"R",2517,"R",3815,"R",27,"R",52,"R",174,"R",43,"R",32,"R",1983,"R",13,"R",6332,"R",79,"R",43,"R",20,"R",23,"R",45,"R",22,"R",23,"R",1983,"R",709,"R",1274,"R",174,"R",68,"R",106,"R",6332,"R",2517,"R",3815
101286,1,999,"R",6,"R",6,"R",8,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",8,"R",120,"R",234,"R",2133,"R",3852,"R",12,"R",10,"R",0,"R",0,"R",0,"R",23,"R",354,"R",5985,"R",54,"R",69,"R",13,"R",10,"R",19,"R",30,"R",458,"R",1155,"R",1,"R",8,"R",1432,"R",2304,"R",7,"R",26,"R",123,"R",23,"R",49,"R",1613,"R",9,"R",3736,"R",33,"R",23,"R",13,"R",10,"R",58,"R",20,"R",38,"R",1623,"R",466,"R",1157,"R",123,"R",54,"R",69,"R",3759,"R",1447,"R",2312
101286,2,  1,"R",6,"R",6,"R",8,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",8,"R",120,"R",234,"R",2133,"R",3852,"R",12,"R",10,"R",0,"R",0,"R",0,"R",23,"R",354,"R",5985,"R",54,"R",69,"R",13,"R",10,"R",19,"R",30,"R",458,"R",1155,"R",1,"R",8,"R",1432,"R",2304,"R",7,"R",26,"R",123,"R",23,"R",49,"R",1613,"R",9,"R",3736,"R",33,"R",23,"R",13,"R",10,"R",58,"R",20,"R",38,"R",1623,"R",466,"R",1157,"R",123,"R",54,"R",69,"R",3759,"R",1447,"R",2312
101295,1,999,"Z",0,"Z",0,"R",116,"R",290,"R",26,"R",45,"R",45,"R",35,"R",36,"R",60,"R",2613,"R",4612,"R",16,"R",32,"R",2852,"R",5074,"Z",0,"R",406,"R",71,"R",80,"R",96,"R",7225,"R",48,"R",7926,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",71,"R",26,"R",45,"R",80,"R",45,"R",35,"R",406,"R",116,"R",290,"R",96,"R",36,"R",60,"R",7225,"R",2613,"R",4612
101295,2,  1,"Z",0,"Z",0,"R",116,"R",290,"R",26,"R",45,"R",45,"R",35,"R",36,"R",60,"R",2613,"R",4612,"R",16,"R",32,"R",2852,"R",5074,"Z",0,"R",406,"R",71,"R",80,"R",96,"R",7225,"R",48,"R",7926,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",71,"R",26,"R",45,"R",80,"R",45,"R",35,"R",406,"R",116,"R",290,"R",96,"R",36,"R",60,"R",7225,"R",2613,"R",4612
101301,1,999,"R",0,"R",0,"R",521,"R",1315,"R",0,"R",1,"R",6,"R",7,"R",2,"R",8,"R",459,"R",829,"R",2,"R",12,"R",990,"R",2172,"R",0,"R",1836,"R",1,"R",13,"R",10,"R",1288,"R",14,"R",3162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",13,"R",6,"R",7,"R",1836,"R",521,"R",1315,"R",10,"R",2,"R",8,"R",1288,"R",459,"R",829
101301,2,  1,"R",0,"R",0,"R",521,"R",1315,"R",0,"R",1,"R",6,"R",7,"R",2,"R",8,"R",459,"R",829,"R",2,"R",12,"R",990,"R",2172,"R",0,"R",1836,"R",1,"R",13,"R",10,"R",1288,"R",14,"R",3162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",13,"R",6,"R",7,"R",1836,"R",521,"R",1315,"R",10,"R",2,"R",8,"R",1288,"R",459,"R",829
101365,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",20,"R",182,"R",479,"R",0,"A",,"A",,"A",,"A",,"A",,"R",26,"R",661,"R",1,"R",5,"R",0,"R",0,"R",2,"R",0,"R",81,"R",328,"R",0,"R",0,"R",88,"R",114,"R",4,"R",12,"R",6,"R",0,"R",2,"R",409,"R",0,"R",202,"R",16,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",409,"R",81,"R",328,"R",6,"R",1,"R",5,"R",202,"R",88,"R",114
101365,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",20,"R",182,"R",479,"R",0,"A",,"A",,"A",,"A",,"A",,"R",26,"R",661,"R",1,"R",5,"R",0,"R",0,"R",2,"R",0,"R",81,"R",328,"R",0,"R",0,"R",88,"R",114,"R",4,"R",12,"R",6,"R",0,"R",2,"R",409,"R",0,"R",202,"R",16,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",409,"R",81,"R",328,"R",6,"R",1,"R",5,"R",202,"R",88,"R",114
101435,1,999,"R",3,"R",6,"R",92,"R",118,"R",4,"R",1,"R",4,"R",1,"R",7,"R",3,"R",453,"R",28,"R",20,"R",454,"R",583,"R",611,"R",9,"R",210,"R",5,"R",5,"R",10,"R",481,"R",474,"R",1194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",4,"R",1,"R",5,"R",4,"R",1,"R",210,"R",92,"R",118,"R",10,"R",7,"R",3,"R",481,"R",453,"R",28
101435,2,  1,"R",3,"R",6,"R",92,"R",118,"R",4,"R",1,"R",4,"R",1,"R",7,"R",3,"R",453,"R",28,"R",20,"R",454,"R",583,"R",611,"R",9,"R",210,"R",5,"R",5,"R",10,"R",481,"R",474,"R",1194,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",4,"R",1,"R",5,"R",4,"R",1,"R",210,"R",92,"R",118,"R",10,"R",7,"R",3,"R",481,"R",453,"R",28
101453,1,999,"R",4,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",63,"R",6,"R",1,"R",1,"R",106,"R",19,"R",6,"R",5,"Z",0,"Z",0,"R",1,"R",69,"R",2,"R",125,"R",2,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",23,"R",9,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",6,"Z",0,"R",32,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",11,"R",10,"R",1,"R",3,"R",3,"Z",0,"R",101,"R",86,"R",15
101453,2,  1,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",52,"R",6,"Z",0,"R",1,"R",86,"R",13,"R",2,"R",5,"Z",0,"Z",0,"R",1,"R",58,"R",1,"R",99,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",23,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",10,"R",1,"R",1,"R",1,"Z",0,"R",84,"R",75,"R",9
101453,4,  3,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",1,"Z",0,"R",20,"R",6,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",1,"R",26,"R",2,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"R",6,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",17,"R",11,"R",6
101462,1,999,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",47,"R",63,"R",703,"R",859,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",110,"R",1562,"R",9,"R",14,"R",5,"R",8,"R",10,"R",10,"R",361,"R",563,"R",1,"R",1,"R",267,"R",193,"R",3,"R",7,"R",23,"R",13,"R",20,"R",924,"R",2,"R",460,"R",10,"R",13,"R",5,"R",8,"R",22,"R",11,"R",11,"R",924,"R",361,"R",563,"R",23,"R",9,"R",14,"R",460,"R",267,"R",193
101462,2,  1,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",47,"R",63,"R",703,"R",859,"Z",0,"A",,"A",,"A",,"A",,"A",,"R",110,"R",1562,"R",9,"R",14,"R",5,"R",8,"R",10,"R",10,"R",361,"R",563,"R",1,"R",1,"R",267,"R",193,"R",3,"R",7,"R",23,"R",13,"R",20,"R",924,"R",2,"R",460,"R",10,"R",13,"R",5,"R",8,"R",22,"R",11,"R",11,"R",924,"R",361,"R",563,"R",23,"R",9,"R",14,"R",460,"R",267,"R",193
101471,1,999,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",760,"R",399,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1159,"R",17,"R",3,"R",1,"R",2,"R",2,"R",0,"R",509,"R",180,"R",0,"R",0,"R",229,"R",211,"R",2,"R",3,"R",20,"R",3,"R",2,"R",689,"R",0,"R",440,"R",5,"R",3,"R",1,"R",2,"R",2,"R",2,"R",0,"R",689,"R",509,"R",180,"R",20,"R",17,"R",3,"R",440,"R",229,"R",211
101471,2,  1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",760,"R",399,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1159,"R",17,"R",3,"R",1,"R",2,"R",2,"R",0,"R",509,"R",180,"R",0,"R",0,"R",229,"R",211,"R",2,"R",3,"R",20,"R",3,"R",2,"R",689,"R",0,"R",440,"R",5,"R",3,"R",1,"R",2,"R",2,"R",2,"R",0,"R",689,"R",509,"R",180,"R",20,"R",17,"R",3,"R",440,"R",229,"R",211
101480,1,999,"R",143,"R",149,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",205,"R",252,"R",4732,"R",6521,"R",292,"A",,"A",,"A",,"A",,"A",,"R",457,"R",11253,"R",42,"R",63,"R",22,"R",43,"R",38,"R",37,"R",1170,"R",1773,"R",0,"R",0,"R",3112,"R",4204,"R",0,"R",0,"R",105,"R",65,"R",75,"R",2943,"R",0,"R",7316,"R",0,"R",65,"R",22,"R",43,"R",75,"R",38,"R",37,"R",2943,"R",1170,"R",1773,"R",105,"R",42,"R",63,"R",7316,"R",3112,"R",4204
101480,2,  1,"R",125,"R",130,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",170,"R",207,"R",3985,"R",5232,"R",255,"A",,"A",,"A",,"A",,"A",,"R",377,"R",9217,"R",32,"R",59,"R",21,"R",33,"R",31,"R",31,"R",1039,"R",1473,"R",0,"R",0,"R",2567,"R",3299,"R",0,"R",0,"R",91,"R",54,"R",62,"R",2512,"R",0,"R",5866,"R",0,"R",54,"R",21,"R",33,"R",62,"R",31,"R",31,"R",2512,"R",1039,"R",1473,"R",91,"R",32,"R",59,"R",5866,"R",2567,"R",3299
101480,4,  3,"R",18,"R",19,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35,"R",45,"R",747,"R",1289,"R",37,"A",,"A",,"A",,"A",,"A",,"R",80,"R",2036,"R",10,"R",4,"R",1,"R",10,"R",7,"R",6,"R",131,"R",300,"R",0,"R",0,"R",545,"R",905,"R",0,"R",0,"R",14,"R",11,"R",13,"R",431,"R",0,"R",1450,"R",0,"R",11,"R",1,"R",10,"R",13,"R",7,"R",6,"R",431,"R",131,"R",300,"R",14,"R",10,"R",4,"R",1450,"R",545,"R",905
101499,1,999,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",51,"R",883,"R",1036,"R",1,"A",,"A",,"A",,"A",,"A",,"R",145,"R",1919,"R",10,"R",19,"R",32,"R",63,"R",4,"R",15,"R",322,"R",271,"R",1,"R",2,"R",410,"R",597,"R",10,"R",17,"R",29,"R",95,"R",19,"R",593,"R",3,"R",1007,"R",27,"R",95,"R",32,"R",63,"R",22,"R",5,"R",17,"R",593,"R",322,"R",271,"R",29,"R",10,"R",19,"R",1007,"R",410,"R",597
101499,2,  1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",51,"R",883,"R",1036,"R",1,"A",,"A",,"A",,"A",,"A",,"R",145,"R",1919,"R",10,"R",19,"R",32,"R",63,"R",4,"R",15,"R",322,"R",271,"R",1,"R",2,"R",410,"R",597,"R",10,"R",17,"R",29,"R",95,"R",19,"R",593,"R",3,"R",1007,"R",27,"R",95,"R",32,"R",63,"R",22,"R",5,"R",17,"R",593,"R",322,"R",271,"R",29,"R",10,"R",19,"R",1007,"R",410,"R",597
101505,1,999,"R",51,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",105,"R",161,"R",5138,"R",8027,"R",104,"A",,"A",,"A",,"A",,"A",,"R",266,"R",13165,"R",87,"R",118,"R",28,"R",25,"R",85,"R",113,"R",716,"R",1765,"R",10,"R",12,"R",4035,"R",5738,"R",21,"R",42,"R",205,"R",53,"R",198,"R",2481,"R",22,"R",9773,"R",63,"R",53,"R",28,"R",25,"R",220,"R",95,"R",125,"R",2481,"R",716,"R",1765,"R",205,"R",87,"R",118,"R",9773,"R",4035,"R",5738
101505,2,  1,"R",51,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",105,"R",161,"R",5138,"R",8027,"R",104,"A",,"A",,"A",,"A",,"A",,"R",266,"R",13165,"R",87,"R",118,"R",28,"R",25,"R",85,"R",113,"R",716,"R",1765,"R",10,"R",12,"R",4035,"R",5738,"R",21,"R",42,"R",205,"R",53,"R",198,"R",2481,"R",22,"R",9773,"R",63,"R",53,"R",28,"R",25,"R",220,"R",95,"R",125,"R",2481,"R",716,"R",1765,"R",205,"R",87,"R",118,"R",9773,"R",4035,"R",5738
101514,1,999,"Z",0,"Z",0,"R",990,"R",1771,"R",160,"R",205,"R",120,"R",143,"R",134,"R",176,"R",4457,"R",5540,"R",615,"R",459,"R",6476,"R",8294,"Z",0,"R",2761,"R",365,"R",263,"R",310,"R",9997,"R",1074,"R",14770,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",365,"R",160,"R",205,"R",263,"R",120,"R",143,"R",2761,"R",990,"R",1771,"R",310,"R",134,"R",176,"R",9997,"R",4457,"R",5540
101514,2,  1,"Z",0,"Z",0,"R",990,"R",1771,"R",160,"R",205,"R",120,"R",143,"R",134,"R",176,"R",4457,"R",5540,"R",615,"R",459,"R",6476,"R",8294,"Z",0,"R",2761,"R",365,"R",263,"R",310,"R",9997,"R",1074,"R",14770,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",365,"R",160,"R",205,"R",263,"R",120,"R",143,"R",2761,"R",990,"R",1771,"R",310,"R",134,"R",176,"R",9997,"R",4457,"R",5540
101541,1,999,"R",0,"R",3,"R",1,"R",47,"R",0,"R",2,"R",2,"R",3,"R",0,"R",5,"R",16,"R",299,"R",0,"R",6,"R",19,"R",365,"R",3,"R",48,"R",2,"R",5,"R",5,"R",315,"R",6,"R",384,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",5,"R",2,"R",3,"R",48,"R",1,"R",47,"R",5,"R",0,"R",5,"R",315,"R",16,"R",299
101541,2,  1,"R",0,"R",3,"R",1,"R",47,"R",0,"R",2,"R",2,"R",3,"R",0,"R",5,"R",16,"R",299,"R",0,"R",6,"R",19,"R",365,"R",3,"R",48,"R",2,"R",5,"R",5,"R",315,"R",6,"R",384,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",5,"R",2,"R",3,"R",48,"R",1,"R",47,"R",5,"R",0,"R",5,"R",315,"R",16,"R",299
101569,1,999,"R",0,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",82,"R",131,"R",2037,"R",3638,"R",6,"A",,"A",,"A",,"A",,"A",,"R",213,"R",5675,"R",19,"R",24,"R",2,"R",6,"R",6,"R",14,"R",1481,"R",3047,"R",3,"R",2,"R",438,"R",399,"R",6,"R",9,"R",43,"R",8,"R",20,"R",4528,"R",5,"R",837,"R",15,"R",8,"R",2,"R",6,"R",25,"R",9,"R",16,"R",4528,"R",1481,"R",3047,"R",43,"R",19,"R",24,"R",837,"R",438,"R",399
